timestamp,event_id,regime_id,provider_agreement_v2,provider_gap_reason,nq_yf_15m_coarse_regime,nq_yf_15m_ret_4,nq_yf_15m_ret_16,nq_yf_15m_fwd_ret_4
2026-05-01 02:30:00+00:00,NQ|15m|2026-05-01T02:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0006330029660710501,,0.0004162368568687569
2026-05-01 02:45:00+00:00,NQ|15m|2026-05-01T02:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.00029836981582442856,,9.044208089137307e-05
2026-05-01 03:00:00+00:00,NQ|15m|2026-05-01T03:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.00019895458409457945,,-0.0006962025316455955
2026-05-01 03:15:00+00:00,NQ|15m|2026-05-01T03:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0006784137781314925,,-0.0009762535366591996
2026-05-01 03:30:00+00:00,NQ|15m|2026-05-01T03:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0004162368568687569,,-0.0004884225759768102
2026-05-01 03:45:00+00:00,NQ|15m|2026-05-01T03:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,9.044208089137307e-05,,-0.0005787769719112212
2026-05-01 04:00:00+00:00,NQ|15m|2026-05-01T04:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0006962025316455955,0.0011141304347825898,0.00025334093356144116
2026-05-01 04:15:00+00:00,NQ|15m|2026-05-01T04:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0009762535366591996,0.0,0.00025335010269733615
2026-05-01 04:30:00+00:00,NQ|15m|2026-05-01T04:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0004884225759768102,-0.00017190680841439043,1.8098564783741722e-05
2026-05-01 04:45:00+00:00,NQ|15m|2026-05-01T04:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0005787769719112212,0.00010859531954166002,-0.0004252854841920728
2026-05-01 05:00:00+00:00,NQ|15m|2026-05-01T05:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.00025334093356144116,-1.8090870442244444e-05,-0.0005427359318324054
2026-05-01 05:15:00+00:00,NQ|15m|2026-05-01T05:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_up,0.00025335010269733615,-0.0003526667028376229,-0.0009769600260522981
2026-05-01 05:30:00+00:00,NQ|15m|2026-05-01T05:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,1.8098564783741722e-05,-0.0006872603631628005,-0.0008415680312737761
2026-05-01 05:45:00+00:00,NQ|15m|2026-05-01T05:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0004252854841920728,-0.001211562282438683,-0.0007332506540415062
2026-05-01 06:00:00+00:00,NQ|15m|2026-05-01T06:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0005427359318324054,-0.0007867749461918372,-0.0001719597071254686
2026-05-01 06:15:00+00:00,NQ|15m|2026-05-01T06:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0009769600260522981,-0.0010221434257182693,-0.00017204067403719936
2026-05-01 06:30:00+00:00,NQ|15m|2026-05-01T06:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0008415680312737761,-0.000895814105000281,-0.0007154824978490293
2026-05-01 06:45:00+00:00,NQ|15m|2026-05-01T06:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0007332506540415062,-0.0016460458722233895,-0.0006160201474825211
2026-05-01 07:00:00+00:00,NQ|15m|2026-05-01T07:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0001719597071254686,-0.0011573236889692584,-0.0010590918965891483
2026-05-01 07:15:00+00:00,NQ|15m|2026-05-01T07:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.00017204067403719936,-0.0018711526119301602,-0.0007969570729939868
2026-05-01 07:30:00+00:00,NQ|15m|2026-05-01T07:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0007154824978490293,-0.0020260492040521383,-0.0006797418793503818
2026-05-01 07:45:00+00:00,NQ|15m|2026-05-01T07:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0006160201474825211,-0.002351281448389364,-0.0004622998966623548
2026-05-01 08:00:00+00:00,NQ|15m|2026-05-01T08:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0010590918965891483,-0.0015200456013680919,-0.0012142630601241766
2026-05-01 08:15:00+00:00,NQ|15m|2026-05-01T08:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0007969570729939868,-0.0016920167572996858,-0.0007069571837725608
2026-05-01 08:30:00+00:00,NQ|15m|2026-05-01T08:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0006797418793503818,-0.0022170741860170207,-5.441633941283275e-05
2026-05-01 08:45:00+00:00,NQ|15m|2026-05-01T08:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0004622998966623548,-0.0022350109488390446,0.00010882675687184928
2026-05-01 09:00:00+00:00,NQ|15m|2026-05-01T09:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0012142630601241766,-0.002985047625078008,0.0005171428312209514
2026-05-01 09:15:00+00:00,NQ|15m|2026-05-01T09:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0007069571837725608,-0.00265045636697514,3.627986286214302e-05
2026-05-01 09:30:00+00:00,NQ|15m|2026-05-01T09:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-5.441633941283275e-05,-0.002289427009809275,-0.00048070382295584135
2026-05-01 09:45:00+00:00,NQ|15m|2026-05-01T09:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.00010882675687184928,-0.0017018657155530859,0.0
2026-05-01 10:00:00+00:00,NQ|15m|2026-05-01T10:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0005171428312209514,-0.0019277588219854813,-0.0007617113114130047
2026-05-01 10:15:00+00:00,NQ|15m|2026-05-01T10:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,3.627986286214302e-05,-0.0016389137895127526,-0.0006167352935841919
2026-05-01 10:30:00+00:00,NQ|15m|2026-05-01T10:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.00048070382295584135,-0.0019290857220486402,-7.259396381187333e-05
2026-05-01 10:45:00+00:00,NQ|15m|2026-05-01T10:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0,-0.0009693258203032906,-0.0001994940106456733
2026-05-01 11:00:00+00:00,NQ|15m|2026-05-01T11:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0007617113114130047,-0.0025164747628357853,0.0019057298945495127
2026-05-01 11:15:00+00:00,NQ|15m|2026-05-01T11:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0006167352935841919,-0.002082955986234425,0.0024230873945003673
2026-05-01 11:30:00+00:00,NQ|15m|2026-05-01T11:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-7.259396381187333e-05,-0.0012869779582366236,0.0008348911918978352
2026-05-01 11:45:00+00:00,NQ|15m|2026-05-01T11:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_down,-0.0001994940106456733,-0.0005529469352236749,0.00046255566539987747
2026-05-01 12:00:00+00:00,NQ|15m|2026-05-01T12:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0019057298945495127,0.0004440215667618208,0.00013586464258530384
2026-05-01 12:15:00+00:00,NQ|15m|2026-05-01T12:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0024230873945003673,0.0011329442047638416,0.0006427840698191023
2026-05-01 12:30:00+00:00,NQ|15m|2026-05-01T12:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0008348911918978352,0.0002267347475535253,0.00786137859746483
2026-05-01 12:45:00+00:00,NQ|15m|2026-05-01T12:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.00046255566539987747,0.00037182475264585513,0.010751713384341999
2026-05-01 13:00:00+00:00,NQ|15m|2026-05-01T13:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_up,0.00013586464258530384,0.0017963908873990242,0.010315253715393213
2026-05-01 13:15:00+00:00,NQ|15m|2026-05-01T13:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_up,0.0006427840698191023,0.0024851706060551315,0.008667486971627003
2026-05-01 13:30:00+00:00,NQ|15m|2026-05-01T13:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_up,0.00786137859746483,0.008144755339893894,0.0010256133437693826
2026-05-01 13:45:00+00:00,NQ|15m|2026-05-01T13:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_up,0.010751713384341999,0.01101751013338892,-0.0021077367391967305
2026-05-01 14:00:00+00:00,NQ|15m|2026-05-01T14:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_up,0.010315253715393213,0.011607029507245237,-0.001882428871080477
2026-05-01 14:15:00+00:00,NQ|15m|2026-05-01T14:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_up,0.008667486971627003,0.011137513831195989,-0.0003049710277523987
2026-05-01 14:30:00+00:00,NQ|15m|2026-05-01T14:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_up,0.0010256133437693826,0.009664071432460286,0.0028130532862393753
2026-05-01 14:45:00+00:00,NQ|15m|2026-05-01T14:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0021077367391967305,0.008886551383309627,0.0027323632245481733
2026-05-01 15:00:00+00:00,NQ|15m|2026-05-01T15:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.001882428871080477,0.010472439515763154,0.0002514638790098722
2026-05-01 15:15:00+00:00,NQ|15m|2026-05-01T15:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0003049710277523987,0.011452944913331597,-0.0010856691669957064
2026-05-01 15:30:00+00:00,NQ|15m|2026-05-01T15:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,trend_expansion_up,0.0028130532862393753,0.012577817304027405,-0.002706578239827895
2026-05-01 15:45:00+00:00,NQ|15m|2026-05-01T15:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0027323632245481733,0.011845052921809929,-0.002124360226956945
2026-05-01 16:00:00+00:00,NQ|15m|2026-05-01T16:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0002514638790098722,0.008804028839534794,0.0004579083465019451
2026-05-01 16:15:00+00:00,NQ|15m|2026-05-01T16:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0010856691669957064,0.007912581366504634,0.001895249301631985
2026-05-01 16:30:00+00:00,NQ|15m|2026-05-01T16:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.002706578239827895,0.008994795350271145,0.0023634500979528017
2026-05-01 16:45:00+00:00,NQ|15m|2026-05-01T16:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.002124360226956945,0.009228705080320587,0.0018773691680289417
2026-05-01 17:00:00+00:00,NQ|15m|2026-05-01T17:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0004579083465019451,0.009128863691937106,-0.000358979421504646
2026-05-01 17:15:00+00:00,NQ|15m|2026-05-01T17:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.001895249301631985,0.009174145917776544,-0.0006454967635509679
2026-05-01 17:30:00+00:00,NQ|15m|2026-05-01T17:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0023634500979528017,0.0034906840121273763,-0.002250293614007415
2026-05-01 17:45:00+00:00,NQ|15m|2026-05-01T17:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,0.0018773691680289417,0.000367732792796005,-0.002223517281570775
2026-05-01 18:00:00+00:00,NQ|15m|2026-05-01T18:00:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.000358979421504646,-0.0015328349378798123,0.0007720829181143696
2026-05-01 18:15:00+00:00,NQ|15m|2026-05-01T18:15:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.0006454967635509679,-0.00014351577776583468,0.0010316677132859997
2026-05-01 18:30:00+00:00,NQ|15m|2026-05-01T18:30:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.002250293614007415,0.00020670998588978584,0.0018600053913200298
2026-05-01 18:45:00+00:00,NQ|15m|2026-05-01T18:45:00+00:00|ProviderDisagreementTransitionGuardrail|observe_only,ProviderDisagreementTransitionGuardrail,False,NQ has yfinance local file but no same-market second provider in refreshed A-v2 packet; Kraken crypto is not valid QQQ/NQ agreement substitute.,transition_or_range,-0.002223517281570775,0.0002516650338399984,0.0005481323065588128
