pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday
BTC/USD,99999.53265295,99999.53265295,1.38017945,2026-04-13 19:00:00+00:00,2026-04-13 19:00:00+00:00,72454.0078125,72961.1858672,0.0,0.0,0,0.007000000000193364,699.99672859,trailing_stop_loss,70280.3875782,-0.03,72958.2235313,-0.007,72327.703125,73472.53125,False,,1.0,False,1776106800000,1776106800000,"[{'amount': 1.38017945, 'safe_price': 72454.0078125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776106800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 99999.53265295195}, {'amount': 1.38017945, 'safe_price': 72961.1858672, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776106800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 100699.52938153986}]",0.0,0
BTC/USD,100692.52957748,100692.52957748,1.37222455,2026-04-13 20:00:00+00:00,2026-04-13 22:00:00+00:00,73379.046875,73379.046875,0.0,0.0,120,0.0,0.0,roi,71177.6754688,-0.03,74176.4017969,-0.007,73101.8046875,74699.296875,False,,1.0,False,1776110400000,1776117600000,"[{'amount': 1.37222455, 'safe_price': 73379.046875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776110400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100692.52957747578}, {'amount': 1.37222455, 'safe_price': 73379.046875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776117600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100692.52957747578}]",0.0,0
BTC/USD,100692.52964934,100692.52964934,1.33309666,2026-04-14 14:00:00+00:00,2026-04-14 16:00:00+00:00,75532.8046875,75532.8046875,0.0,0.0,120,0.0,0.0,roi,73266.8205469,-0.03,73266.8205469,-0.03,74566.21875,76009.03125,False,,1.0,False,1776175200000,1776182400000,"[{'amount': 1.33309666, 'safe_price': 75532.8046875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776175200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100692.5296493386}, {'amount': 1.33309666, 'safe_price': 75532.8046875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776182400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100692.5296493386}]",0.0,1
BTC/USD,100692.52930594,100692.52930594,1.34161898,2026-04-15 20:00:00+00:00,2026-04-15 22:00:00+00:00,75053.0,75053.0,0.0,0.0,120,0.0,0.0,roi,72801.41,-0.03,72801.41,-0.03,74545.0,75412.0,False,,1.0,False,1776283200000,1776290400000,"[{'amount': 1.34161898, 'safe_price': 75053.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776283200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100692.52930594}, {'amount': 1.34161898, 'safe_price': 75053.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776290400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100692.52930594}]",0.0,2
BTC/USD,100692.52945323,100692.52945323,1.33571152,2026-04-16 20:00:00+00:00,2026-04-17 02:00:00+00:00,75384.9375,74759.859375,0.0,0.0,360,-0.008291817247949942,-834.92405246,exit_signal,73123.389375,-0.03,73123.389375,-0.03,74562.671875,75539.90625,False,,1.0,False,1776369600000,1776391200000,"[{'amount': 1.33571152, 'safe_price': 75384.9375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776369600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100692.52945323}, {'amount': 1.33571152, 'safe_price': 74759.859375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776391200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 99857.6054007675}]",0.0,4
BTC/USD,99865.95492744,99865.95492744,1.31743062,2026-04-17 09:00:00+00:00,2026-04-17 10:00:00+00:00,75803.578125,75803.578125,0.0,0.0,60,0.0,0.0,roi,73529.4707813,-0.03,73529.4707813,-0.03,75124.2265625,76386.671875,False,,1.0,False,1776416400000,1776420000000,"[{'amount': 1.31743062, 'safe_price': 75803.578125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776416400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 99865.9549274372}, {'amount': 1.31743062, 'safe_price': 75803.578125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776420000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 99865.9549274372}]",0.0,4
BTC/USD,99865.95462954,99865.95462954,1.30937024,2026-04-17 13:00:00+00:00,2026-04-17 13:00:00+00:00,76270.21875,76804.1102813,0.0,0.0,0,0.0070000000006330484,699.06168247,trailing_stop_loss,73982.1121875,-0.03,76913.8700625,-0.007,76101.84375,77456.0625,False,,1.0,False,1776430800000,1776430800000,"[{'amount': 1.30937024, 'safe_price': 76270.21875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776430800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 99865.95462954}, {'amount': 1.30937024, 'safe_price': 76804.1102813, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776430800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 100565.01631201226}]",0.0,4
BTC/USD,100558.02561491,100558.02561491,1.29862111,2026-04-17 14:00:00+00:00,2026-04-17 15:00:00+00:00,77434.4609375,77497.0,0.0,0.0,60,0.0008076386371289276,81.21454676,roi,75111.4271094,-0.03,75111.4271094,-0.03,77065.0703125,78146.25,False,,1.0,False,1776434400000,1776438000000,"[{'amount': 1.29862111, 'safe_price': 77434.4609375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776434400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100558.02561490789}, {'amount': 1.29862111, 'safe_price': 77497.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776438000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100639.24016167001}]",0.0,4
BTC/USD,100638.42848097,100638.42848097,1.32866919,2026-04-20 16:00:00+00:00,2026-04-20 17:00:00+00:00,75743.78125,75743.78125,0.0,0.0,60,0.0,0.0,roi,73471.4678125,-0.03,73471.4678125,-0.03,75327.0078125,75998.1484375,False,,1.0,False,1776700800000,1776704400000,"[{'amount': 1.32866919, 'safe_price': 75743.78125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776700800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.42848097469}, {'amount': 1.32866919, 'safe_price': 75743.78125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776704400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.42848097469}]",0.0,0
BTC/USD,100638.42825355,100638.42825355,1.31582083,2026-04-20 19:00:00+00:00,2026-04-20 20:00:00+00:00,76483.3828125,76483.3828125,0.0,0.0,60,0.0,0.0,roi,74188.8813282,-0.03,74188.8813282,-0.03,76166.0078125,76591.65625,False,,1.0,False,1776711600000,1776715200000,"[{'amount': 1.31582083, 'safe_price': 76483.3828125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776711600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.4282535515}, {'amount': 1.31582083, 'safe_price': 76483.3828125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776715200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.4282535515}]",0.0,0
BTC/USD,100638.42819925,100638.42819925,1.29642988,2026-04-22 03:00:00+00:00,2026-04-22 04:00:00+00:00,77627.359375,77627.359375,0.0,0.0,60,0.0,0.0,roi,75298.5385938,-0.03,75298.5385938,-0.03,77386.0,77746.8828125,False,,1.0,False,1776826800000,1776830400000,"[{'amount': 1.29642988, 'safe_price': 77627.359375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776826800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.42819924813}, {'amount': 1.29642988, 'safe_price': 77627.359375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776830400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.42819924813}]",0.0,2
BTC/USD,100638.42796789,100638.42796789,1.29022385,2026-04-22 06:00:00+00:00,2026-04-22 07:00:00+00:00,78000.75,78000.75,0.0,0.0,60,0.0,0.0,roi,75660.7275,-0.03,75660.7275,-0.03,77834.953125,78124.6015625,False,,1.0,False,1776837600000,1776841200000,"[{'amount': 1.29022385, 'safe_price': 78000.75, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776837600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.4279678875}, {'amount': 1.29022385, 'safe_price': 78000.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776841200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.4279678875}]",0.0,2
BTC/USD,100638.427916,100638.427916,1.27555978,2026-04-22 14:00:00+00:00,2026-04-22 15:00:00+00:00,78897.4609375,78897.4609375,0.0,0.0,60,0.0,0.0,roi,76530.5371094,-0.03,76530.5371094,-0.03,78612.3125,79450.0,False,,1.0,False,1776866400000,1776870000000,"[{'amount': 1.27555978, 'safe_price': 78897.4609375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776866400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.4279159961}, {'amount': 1.27555978, 'safe_price': 78897.4609375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776870000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.4279159961}]",0.0,2
BTC/USD,100638.42858499,100638.42858499,1.28982273,2026-04-26 06:00:00+00:00,2026-04-26 07:00:00+00:00,78025.0078125,78025.0078125,0.0,0.0,60,0.0,0.0,roi,75684.2575782,-0.03,75684.2575782,-0.03,77921.8828125,78148.8203125,False,,1.0,False,1777183200000,1777186800000,"[{'amount': 1.28982273, 'safe_price': 78025.0078125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777183200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.42858499008}, {'amount': 1.28982273, 'safe_price': 78025.0078125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777186800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.42858499008}]",0.0,6
BTC/USD,100638.42825523,100638.42825523,1.2880396,2026-04-26 08:00:00+00:00,2026-04-26 11:00:00+00:00,78133.0234375,78133.0234375,0.0,0.0,180,0.0,0.0,roi,75789.0327344,-0.03,75789.0327344,-0.03,77940.6875,78232.84375,False,,1.0,False,1777190400000,1777201200000,"[{'amount': 1.2880396, 'safe_price': 78133.0234375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777190400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.42825522814}, {'amount': 1.2880396, 'safe_price': 78133.0234375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777201200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.42825522814}]",0.0,6
BTC/USD,100638.42867628,100638.42867628,1.28804231,2026-04-26 15:00:00+00:00,2026-04-26 18:00:00+00:00,78132.859375,78132.859375,0.0,0.0,180,0.0,0.0,roi,75788.8735938,-0.03,75788.8735938,-0.03,77872.9375,78330.0625,False,,1.0,False,1777215600000,1777226400000,"[{'amount': 1.28804231, 'safe_price': 78132.859375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777215600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.42867628016}, {'amount': 1.28804231, 'safe_price': 78132.859375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777226400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.42867628016}]",0.0,6
BTC/USD,100638.42810155,100638.42810155,1.28502088,2026-04-26 19:00:00+00:00,2026-04-26 20:00:00+00:00,78316.5703125,78316.5703125,0.0,0.0,60,0.0,0.0,roi,75967.0732032,-0.03,75967.0732032,-0.03,78063.9765625,78520.90625,False,,1.0,False,1777230000000,1777233600000,"[{'amount': 1.28502088, 'safe_price': 78316.5703125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777230000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.42810155063}, {'amount': 1.28502088, 'safe_price': 78316.5703125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777233600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.42810155063}]",0.0,6
BTC/USD,100638.4281461,100638.4281461,1.28392261,2026-04-26 22:00:00+00:00,2026-04-26 23:00:00+00:00,78383.5625,78383.5625,0.0,0.0,60,0.0,0.0,roi,76032.055625,-0.03,76032.055625,-0.03,78024.7578125,78886.0078125,False,,1.0,False,1777240800000,1777244400000,"[{'amount': 1.28392261, 'safe_price': 78383.5625, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777240800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.42814609813}, {'amount': 1.28392261, 'safe_price': 78383.5625, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777244400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 100638.42814609813}]",0.0,6
BTC/USD,100638.42851418,100638.42851418,1.26824172,2026-04-27 01:00:00+00:00,2026-04-27 06:00:00+00:00,79352.71875,77776.171875,0.0,0.0,300,-0.019867584877166004,-1999.44252041,exit_signal,76972.1371875,-0.03,76972.1371875,-0.03,77486.0,79488.7265625,False,,1.0,False,1777251600000,1777269600000,"[{'amount': 1.26824172, 'safe_price': 79352.71875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777251600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 100638.42851417625}, {'amount': 1.26824172, 'safe_price': 77776.171875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777269600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 98638.98599376563}]",0.0,0
BTC/USD,98658.98048104,98658.98048104,1.27687444,2026-04-29 05:00:00+00:00,2026-04-29 06:00:00+00:00,77266.0,77266.0,0.0,0.0,60,0.0,0.0,roi,74948.02,-0.03,74948.02,-0.03,76922.296875,77321.3515625,False,,1.0,False,1777438800000,1777442400000,"[{'amount': 1.27687444, 'safe_price': 77266.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777438800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 98658.98048104001}, {'amount': 1.27687444, 'safe_price': 77266.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777442400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 98658.98048104001}]",0.0,2
BTC/USD,98658.98051051,98658.98051051,1.27002622,2026-04-29 10:00:00+00:00,2026-04-29 14:00:00+00:00,77682.6328125,76737.921875,0.0,0.0,240,-0.012161160137086744,-1199.80766095,exit_signal,75352.1538282,-0.03,75352.1538282,-0.03,76420.0390625,77896.1875,False,,1.0,False,1777456800000,1777471200000,"[{'amount': 1.27002622, 'safe_price': 77682.6328125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777456800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 98658.98051050735}, {'amount': 1.27002622, 'safe_price': 76737.921875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777471200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 97459.17284956157}]",0.0,2
BTC/USD,97471.17026578,97471.17026578,1.26419817,2026-05-01 04:00:00+00:00,2026-05-01 05:00:00+00:00,77101.1796875,77101.1796875,0.0,0.0,60,0.0,0.0,roi,74788.1442969,-0.03,74788.1442969,-0.03,76944.1015625,77175.53125,False,,1.0,False,1777608000000,1777611600000,"[{'amount': 1.26419817, 'safe_price': 77101.1796875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777608000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 97471.17026577867}, {'amount': 1.26419817, 'safe_price': 77101.1796875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777611600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 97471.17026577867}]",0.0,4
BTC/USD,97471.17075467,97471.17075467,1.25985638,2026-05-01 09:00:00+00:00,2026-05-01 10:00:00+00:00,77366.890625,77366.890625,0.0,0.0,60,0.0,0.0,roi,75045.8839063,-0.03,75045.8839063,-0.03,77140.0078125,77413.578125,False,,1.0,False,1777626000000,1777629600000,"[{'amount': 1.25985638, 'safe_price': 77366.890625, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777626000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 97471.17075466843}, {'amount': 1.25985638, 'safe_price': 77366.890625, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777629600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 97471.17075466843}]",0.0,4
BTC/USD,97471.17024568,97471.17024568,1.25823894,2026-05-01 12:00:00+00:00,2026-05-01 13:00:00+00:00,77466.34375,77894.96875,0.0,0.0,60,0.005533048021283267,539.31266566,roi,75142.3534375,-0.03,78387.8234063,-0.007,77392.0078125,78940.40625,False,,1.0,False,1777636800000,1777640400000,"[{'amount': 1.25823894, 'safe_price': 77466.34375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777636800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 97471.17024567563}, {'amount': 1.25823894, 'safe_price': 77894.96875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777640400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 98010.48291133312}]",0.0,4
BTC/USD,98005.09043204,98005.09043204,1.24455662,2026-05-02 22:00:00+00:00,2026-05-02 23:00:00+00:00,78746.9921875,78746.9921875,0.0,0.0,60,0.0,0.0,roi,76384.5824219,-0.03,76384.5824219,-0.03,78605.2890625,78874.1484375,False,,1.0,False,1777759200000,1777762800000,"[{'amount': 1.24455662, 'safe_price': 78746.9921875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777759200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 98005.09043204141}, {'amount': 1.24455662, 'safe_price': 78746.9921875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777762800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 98005.09043204141}]",0.0,5
BTC/USD,98005.09004058,98005.09004058,1.2445155,2026-05-03 13:00:00+00:00,2026-05-03 14:00:00+00:00,78749.59375,78749.59375,0.0,0.0,60,0.0,0.0,roi,76387.1059375,-0.03,76387.1059375,-0.03,78575.0,78774.9921875,False,,1.0,False,1777813200000,1777816800000,"[{'amount': 1.2445155, 'safe_price': 78749.59375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777813200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 98005.09004057813}, {'amount': 1.2445155, 'safe_price': 78749.59375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777816800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 98005.09004057813}]",0.0,6
BTC/USD,98005.0901902,98005.0901902,1.24504712,2026-05-03 15:00:00+00:00,2026-05-03 16:00:00+00:00,78715.96875,78715.96875,0.0,0.0,60,0.0,0.0,roi,76354.4896875,-0.03,76354.4896875,-0.03,78583.59375,78800.0,False,,1.0,False,1777820400000,1777824000000,"[{'amount': 1.24504712, 'safe_price': 78715.96875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777820400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 98005.0901901975}, {'amount': 1.24504712, 'safe_price': 78715.96875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777824000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 98005.0901901975}]",0.0,6
