timestamp_ms,open,high,low,close,volume,datetime_utc
1778425200000,80986.9,81400.0,80945.7,81400.0,149.91832856,2026-05-10 15:00:00+00:00
1778428800000,81400.0,81480.6,81189.6,81338.0,169.17760739,2026-05-10 16:00:00+00:00
1778432400000,81338.1,81533.1,81231.4,81458.3,193.15442163,2026-05-10 17:00:00+00:00
1778436000000,81458.4,81491.2,81250.0,81265.2,29.54872197,2026-05-10 18:00:00+00:00
1778439600000,81265.2,81470.3,81134.0,81400.2,209.81162819,2026-05-10 19:00:00+00:00
1778443200000,81400.3,81441.7,80301.0,80724.2,243.30527767,2026-05-10 20:00:00+00:00
1778446800000,80720.7,80928.5,80584.7,80723.6,35.2137097,2026-05-10 21:00:00+00:00
1778450400000,80723.6,82137.8,80669.5,82002.2,118.88313791,2026-05-10 22:00:00+00:00
1778454000000,82002.2,82436.6,82002.2,82171.8,93.23335563,2026-05-10 23:00:00+00:00
1778457600000,82171.9,82345.1,81284.8,81455.9,58.65348239,2026-05-11 00:00:00+00:00
1778461200000,81460.0,81721.0,81295.5,81506.2,28.32961431,2026-05-11 01:00:00+00:00
1778464800000,81506.2,81545.2,81119.2,81155.2,44.87559608,2026-05-11 02:00:00+00:00
1778468400000,81155.3,81155.3,80508.3,80712.7,57.49951694,2026-05-11 03:00:00+00:00
1778472000000,80712.7,80836.2,80619.6,80815.0,58.42350796,2026-05-11 04:00:00+00:00
1778475600000,80797.9,80958.9,80742.0,80809.6,28.54237197,2026-05-11 05:00:00+00:00
1778479200000,80809.6,80995.4,80757.0,80834.7,21.35144225,2026-05-11 06:00:00+00:00
1778482800000,80834.8,80834.8,80667.2,80716.8,25.68554034,2026-05-11 07:00:00+00:00
1778486400000,80716.9,80836.7,80600.0,80736.0,8.82223723,2026-05-11 08:00:00+00:00
1778490000000,80736.0,80957.0,80736.0,80955.7,114.1590369,2026-05-11 09:00:00+00:00
1778493600000,80955.8,81183.1,80941.7,80941.7,231.5118816,2026-05-11 10:00:00+00:00
1778497200000,80941.7,81153.9,80907.0,81151.8,27.70393215,2026-05-11 11:00:00+00:00
1778500800000,81153.5,81318.0,81022.6,81033.0,185.7490682,2026-05-11 12:00:00+00:00
1778504400000,81033.0,81285.1,80743.3,81036.5,77.09294013,2026-05-11 13:00:00+00:00
1778508000000,81036.5,81202.1,80421.5,80918.3,106.03197255,2026-05-11 14:00:00+00:00
1778511600000,80918.4,81409.2,80804.0,81398.4,69.96307792,2026-05-11 15:00:00+00:00
1778515200000,81398.5,81883.8,81330.0,81559.3,117.66726769,2026-05-11 16:00:00+00:00
1778518800000,81559.3,82046.8,81357.5,81921.7,110.47604065,2026-05-11 17:00:00+00:00
1778522400000,81921.8,82100.0,81839.6,81856.3,149.43006653,2026-05-11 18:00:00+00:00
1778526000000,81847.6,82058.9,81741.5,81942.5,88.85850541,2026-05-11 19:00:00+00:00
1778529600000,81943.9,82066.6,81755.0,81798.2,169.18077561,2026-05-11 20:00:00+00:00
1778533200000,81798.2,81872.1,81587.7,81808.6,58.15708804,2026-05-11 21:00:00+00:00
1778536800000,81808.6,81920.0,81720.6,81815.2,62.69182102,2026-05-11 22:00:00+00:00
1778540400000,81815.2,81815.2,81599.2,81730.5,23.2905722,2026-05-11 23:00:00+00:00
1778544000000,81730.6,81760.4,81470.3,81532.1,42.354287,2026-05-12 00:00:00+00:00
1778547600000,81532.2,81595.1,80700.0,81168.8,177.69550615,2026-05-12 01:00:00+00:00
1778551200000,81171.4,81307.1,81069.6,81213.7,38.41554408,2026-05-12 02:00:00+00:00
