schema_version,run_id,recipe_id,variant_id,market,timeframe,trade_id,open_date,close_date,open_session_date,source_anchor,parent_regime_root,parent_regime_confidence_floor,source_ticker_confidence,source_ticker_vix,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,direction,direction_sign,entry_close,exit_close,exit_reason,gross_return,roundtrip_cost,profit_ratio_net,year_fold,root_lookup_status,source_panel,source_regime_profit_branch_path,sibling_branch_id,nursery_status,sibling_replay_action,sibling_context_bucket,sibling_counted_trade,sibling_guard_reason,sibling_profit_ratio_net
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EEM/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EEM/USD:1d:1844,2010-08-10T00:00:00+00:00,2010-08-20T00:00:00+00:00,2010-08-10,^GSPC,Crisis,0.9619059575,0.375,22.3700008392334,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,29.844284057617188,29.343530654907227,time_stop,-0.016778871349140356,0.0006,-0.017378871349140356,2010,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.017378871349140356
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EEM/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EEM/USD:1d:1868,2010-09-14T00:00:00+00:00,2010-09-24T00:00:00+00:00,2010-09-14,^GSPC,Crisis,0.9619059575,0.375,21.559999465942383,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,30.93876838684082,31.56111717224121,time_stop,0.020115499674030035,0.0006,0.019515499674030035,2010,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,0.019515499674030035
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EEM/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EEM/USD:1d:1889,2010-10-13T00:00:00+00:00,2010-10-25T00:00:00+00:00,2010-10-13,^GSPC,Crisis,0.9619059575,0.375,19.06999969482422,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,33.52117919921875,33.28509521484375,time_stop,-0.007042830533255939,0.0006,-0.007642830533255939,2010,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.007642830533255939
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EEM/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EEM/USD:1d:2098,2011-08-11T00:00:00+00:00,2011-08-23T00:00:00+00:00,2011-08-11,^GSPC,Crisis,0.9619059575,0.417,39.0,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,30.08191680908203,29.892486572265625,time_stop,-0.006297146488990157,0.0006,-0.006897146488990157,2011,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.006897146488990157
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EEM/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EEM/USD:1d:2111,2011-08-30T00:00:00+00:00,2011-09-09T00:00:00+00:00,2011-08-30,^GSPC,Crisis,0.9619059575,0.417,32.88999938964844,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,30.519046783447266,29.054132537841795,stop_loss,-0.04800000000000004,0.0006,-0.048600000000000046,2011,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.048600000000000046
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EEM/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EEM/USD:1d:2151,2011-10-26T00:00:00+00:00,2011-11-07T00:00:00+00:00,2011-10-26,^GSPC,Crisis,0.9619059575,0.333,29.86000061035156,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,29.367944717407227,30.26404571533203,time_stop,0.030512894468698093,0.0006,0.029912894468698093,2011,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,0.029912894468698093
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EEM/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EEM/USD:1d:4260,2020-03-17T00:00:00+00:00,2020-03-18T00:00:00+00:00,2020-03-17,^GSPC,Crisis,0.9619059575,0.417,75.91000366210938,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,29.605581283569336,28.184513381958006,stop_loss,-0.04800000000000004,0.0006,-0.048600000000000046,2020,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.048600000000000046
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EEM/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EEM/USD:1d:4274,2020-04-06T00:00:00+00:00,2020-04-17T00:00:00+00:00,2020-04-06,^GSPC,Crisis,0.9619059575,0.417,45.2400016784668,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,30.595060348510742,31.750917434692383,time_stop,0.0377792059572748,0.0006,0.037179205957274794,2020,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,0.037179205957274794
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EEM/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EEM/USD:1d:4927,2022-11-07T00:00:00+00:00,2022-11-17T00:00:00+00:00,2022-11-07,^GSPC,Crisis,0.9619059575,0.333,24.350000381469727,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,33.13113784790039,34.988014221191406,time_stop,0.05604626022250225,0.0006,0.05544626022250225,2022,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,0.05544626022250225
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EFA/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EFA/USD:1d:57,2001-11-21T00:00:00+00:00,2001-12-04T00:00:00+00:00,2001-11-21,^GSPC,Crisis,0.9619059575,0.375,24.190000534057617,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,20.667207717895508,20.646451950073242,time_stop,-0.0010042850541581716,0.0006,-0.0016042850541581714,2001,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.0016042850541581714
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EFA/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EFA/USD:1d:86,2002-01-04T00:00:00+00:00,2002-01-14T00:00:00+00:00,2002-01-04,^GSPC,Crisis,0.9619059575,0.375,20.450000762939453,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,21.097219467163086,20.084552932739257,stop_loss,-0.04800000000000004,0.0006,-0.048600000000000046,2002,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.048600000000000046
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EFA/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EFA/USD:1d:131,2002-03-12T00:00:00+00:00,2002-03-22T00:00:00+00:00,2002-03-12,^GSPC,Crisis,0.9619059575,0.375,19.59000015258789,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,20.882511138916016,20.771686553955078,time_stop,-0.005307052596486228,0.0006,-0.005907052596486228,2002,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.005907052596486228
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EFA/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EFA/USD:1d:229,2002-07-31T00:00:00+00:00,2002-08-05T00:00:00+00:00,2002-07-31,^GSPC,Crisis,0.9619059575,0.417,32.029998779296875,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,18.57088279724121,17.679480422973633,stop_loss,-0.04800000000000004,0.0006,-0.048600000000000046,2002,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.048600000000000046
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EFA/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EFA/USD:1d:238,2002-08-13T00:00:00+00:00,2002-08-23T00:00:00+00:00,2002-08-13,^GSPC,Crisis,0.9619059575,0.417,35.81999969482422,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,18.162233352661133,18.847929000854492,time_stop,0.03775392788315268,0.0006,0.03715392788315268,2002,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,0.03715392788315268
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EFA/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EFA/USD:1d:282,2002-10-15T00:00:00+00:00,2002-10-25T00:00:00+00:00,2002-10-15,^GSPC,Crisis,0.9619059575,0.455,34.02000045776367,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,17.22893524169922,17.038463592529297,time_stop,-0.011055334905950676,0.0006,-0.011655334905950675,2002,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.011655334905950675
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EFA/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EFA/USD:1d:291,2002-10-28T00:00:00+00:00,2002-11-07T00:00:00+00:00,2002-10-28,^GSPC,Crisis,0.9619059575,0.333,31.06999969482422,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,17.116382598876953,17.58390235900879,time_stop,0.027314168600234057,0.0006,0.026714168600234057,2002,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,0.026714168600234057
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EFA/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EFA/USD:1d:300,2002-11-08T00:00:00+00:00,2002-11-20T00:00:00+00:00,2002-11-08,^GSPC,Crisis,0.9619059575,0.333,29.40999984741211,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,17.436717987060547,17.713764190673828,time_stop,0.0158886668820859,0.0006,0.0152886668820859,2002,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,0.0152886668820859
board-b-source-root-stop-carry-longhorizon/v1,20260511T220646+0800-codex-board-b-source-root-stop-carry-longhorizon-v1,SourceRootStopCarryLongHorizonV1,crisis_carry_no_trade_when_block_crowded_v1,EFA/USD,1d,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:EFA/USD:1d:315,2002-12-02T00:00:00+00:00,2002-12-09T00:00:00+00:00,2002-12-02,^GSPC,Crisis,0.9619059575,0.375,27.459999084472656,component_pass_from_205047_not_rescored_here,CrisisReliefCarry,BlockCrowdedSuppression,crisis_crowded_suppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,board-b-source-root-stop-carry-longhorizon/v1,1d_hold_8_stop_0.048_take_0.12,carry_replay_when_not_block_crowded_nursery_only,if execution_tree_branch=block_crowded or execution_readiness<0.45 or live_context=RangeConsolidation/WideRange then no_trade,long,1,18.167436599731445,17.295399642944336,stop_loss,-0.04800000000000004,0.0006,-0.048600000000000046,2002,source_panel_daily_asof,provider_cache_yfinance,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,B2R_CRISIS_CROWDED_SUPPRESSION_FULL_REPLAY_V1,incubation_only,carry_replay_if_not_block_crowded,historical_source_row_without_live_crowding_label,true,,-0.048600000000000046
