timestamp,open,high,low,close,volume,close_time,quote_volume,trades
2025-01-18T00:00:00Z,104077.47000000,104988.88000000,102277.55000000,104556.23000000,24307.82998000,2025-01-18T23:59:59.999000Z,2521522119.37952530,3403162
2025-01-19T00:00:00Z,104556.23000000,106422.43000000,99651.60000000,101331.57000000,43397.28298000,2025-01-19T23:59:59.999000Z,4513423971.41025210,5271920
2025-01-20T00:00:00Z,101331.57000000,109588.00000000,99550.00000000,102260.01000000,89529.23173200,2025-01-20T23:59:59.999000Z,9398787064.32071500,11597937
2025-01-21T00:00:00Z,102260.00000000,107240.81000000,100119.04000000,106143.82000000,45941.02002000,2025-01-21T23:59:59.999000Z,4768512258.15650130,6842980
2025-01-22T00:00:00Z,106143.82000000,106394.46000000,103339.12000000,103706.66000000,22248.69254000,2025-01-22T23:59:59.999000Z,2331144640.65857870,4364035
2025-01-23T00:00:00Z,103706.66000000,106850.00000000,101262.28000000,103910.34000000,53953.12031000,2025-01-23T23:59:59.999000Z,5610760848.13163840,6961383
2025-01-24T00:00:00Z,103910.35000000,107120.00000000,102750.00000000,104870.50000000,23609.24017000,2025-01-24T23:59:59.999000Z,2483818574.37374800,4798886
2025-01-25T00:00:00Z,104870.51000000,105286.52000000,104106.09000000,104746.85000000,9068.32377000,2025-01-25T23:59:59.999000Z,949511531.35780170,1770765
2025-01-26T00:00:00Z,104746.86000000,105500.00000000,102520.44000000,102620.00000000,9812.51238000,2025-01-26T23:59:59.999000Z,1024352365.47155230,1813011
2025-01-27T00:00:00Z,102620.01000000,103260.00000000,97777.77000000,102082.83000000,50758.13410000,2025-01-27T23:59:59.999000Z,5092886322.82924400,9368910
2025-01-28T00:00:00Z,102082.83000000,103800.00000000,100272.68000000,101335.52000000,22022.05765000,2025-01-28T23:59:59.999000Z,2253977324.03620920,5428644
2025-01-29T00:00:00Z,101335.52000000,104782.68000000,101328.01000000,103733.24000000,23155.35802000,2025-01-29T23:59:59.999000Z,2380383694.77213620,5189699
2025-01-30T00:00:00Z,103733.25000000,106457.44000000,103278.54000000,104722.94000000,19374.07472000,2025-01-30T23:59:59.999000Z,2038112603.51264120,3990075
2025-01-31T00:00:00Z,104722.94000000,106012.00000000,101560.00000000,102429.56000000,21983.18193000,2025-01-31T23:59:59.999000Z,2282174002.19521760,4331904
2025-02-01T00:00:00Z,102429.56000000,102783.71000000,100279.51000000,100635.65000000,12290.95747000,2025-02-01T23:59:59.999000Z,1250354228.23722970,2588786
2025-02-02T00:00:00Z,100635.66000000,101456.60000000,96150.00000000,97700.59000000,34619.49939000,2025-02-02T23:59:59.999000Z,3412084312.58362790,7202339
2025-02-03T00:00:00Z,97700.59000000,102500.01000000,91231.00000000,101328.52000000,75164.73850000,2025-02-03T23:59:59.999000Z,7228589180.71162140,10625262
2025-02-04T00:00:00Z,101328.51000000,101732.31000000,96150.00000000,97763.13000000,40267.98697000,2025-02-04T23:59:59.999000Z,3989698644.26493070,6618911
2025-02-05T00:00:00Z,97763.14000000,99149.00000000,96155.00000000,96612.43000000,26233.30444000,2025-02-05T23:59:59.999000Z,2562342153.82968530,4471763
2025-02-06T00:00:00Z,96612.44000000,99120.00000000,95676.64000000,96554.35000000,23515.20405000,2025-02-06T23:59:59.999000Z,2289071921.21756010,4242807
2025-02-07T00:00:00Z,96554.35000000,100137.99000000,95620.34000000,96506.80000000,31794.22065000,2025-02-07T23:59:59.999000Z,3107592434.67383420,5012456
2025-02-08T00:00:00Z,96506.80000000,96880.00000000,95688.00000000,96444.74000000,10147.24294000,2025-02-08T23:59:59.999000Z,977040267.51586310,1757892
2025-02-09T00:00:00Z,96444.75000000,97323.09000000,94713.00000000,96462.75000000,14120.91613000,2025-02-09T23:59:59.999000Z,1359495152.31079740,2293192
2025-02-10T00:00:00Z,96462.75000000,98345.00000000,95256.00000000,97430.82000000,20572.87537000,2025-02-10T23:59:59.999000Z,1999112052.66878620,3475919
2025-02-11T00:00:00Z,97430.82000000,98478.42000000,94876.88000000,95778.20000000,18647.76379000,2025-02-11T23:59:59.999000Z,1806534846.38631950,3716586
2025-02-12T00:00:00Z,95778.21000000,98119.99000000,94088.23000000,97869.99000000,29151.16625000,2025-02-12T23:59:59.999000Z,2800142168.39436540,4992737
2025-02-13T00:00:00Z,97870.00000000,98083.91000000,95217.36000000,96608.14000000,19921.77616000,2025-02-13T23:59:59.999000Z,1916988246.39211860,3909456
2025-02-14T00:00:00Z,96608.13000000,98826.00000000,96252.82000000,97500.48000000,18173.02646000,2025-02-14T23:59:59.999000Z,1768073218.86901540,3499564
2025-02-15T00:00:00Z,97500.47000000,97972.26000000,97223.58000000,97569.66000000,7349.37683000,2025-02-15T23:59:59.999000Z,717245393.77809200,1694327
2025-02-16T00:00:00Z,97569.67000000,97704.47000000,96046.18000000,96118.12000000,8191.42490000,2025-02-16T23:59:59.999000Z,794694242.29497320,1596701
2025-02-17T00:00:00Z,96118.12000000,97046.59000000,95205.00000000,95780.00000000,16492.04510000,2025-02-17T23:59:59.999000Z,1584593526.17546780,2831237
2025-02-18T00:00:00Z,95780.01000000,96753.91000000,93388.09000000,95671.74000000,23368.19471000,2025-02-18T23:59:59.999000Z,2223994802.89200520,4234248
2025-02-19T00:00:00Z,95671.74000000,96899.99000000,95029.99000000,96644.37000000,16438.50954000,2025-02-19T23:59:59.999000Z,1576817572.10325050,2784225
2025-02-20T00:00:00Z,96644.37000000,98711.36000000,96415.09000000,98305.00000000,17057.39177000,2025-02-20T23:59:59.999000Z,1663386824.73155060,2386973
2025-02-21T00:00:00Z,98305.01000000,99475.00000000,94871.95000000,96181.98000000,32249.28140000,2025-02-21T23:59:59.999000Z,3143975917.57346420,4528525
2025-02-22T00:00:00Z,96181.99000000,96980.00000000,95770.49000000,96551.01000000,11268.17708000,2025-02-22T23:59:59.999000Z,1087077133.82263640,1506418
2025-02-23T00:00:00Z,96551.01000000,96650.00000000,95227.94000000,96258.00000000,10884.84913000,2025-02-23T23:59:59.999000Z,1044392011.79102410,1457368
2025-02-24T00:00:00Z,96258.00000000,96500.00000000,91349.26000000,91552.88000000,31550.10299000,2025-02-24T23:59:59.999000Z,2981809595.44537670,4972684
2025-02-25T00:00:00Z,91552.88000000,92540.69000000,86050.99000000,88680.40000000,78333.11111000,2025-02-25T23:59:59.999000Z,6962982500.90447390,10289145
2025-02-26T00:00:00Z,88680.39000000,89414.15000000,82256.01000000,84250.09000000,56893.54409000,2025-02-26T23:59:59.999000Z,4898429925.63647610,8490006
2025-02-27T00:00:00Z,84250.09000000,87078.46000000,82716.49000000,84708.58000000,42505.45439000,2025-02-27T23:59:59.999000Z,3618738891.22216230,6357581
2025-02-28T00:00:00Z,84708.57000000,85120.00000000,78258.52000000,84349.94000000,83648.03969000,2025-02-28T23:59:59.999000Z,6806705236.69067870,11344216
2025-03-01T00:00:00Z,84349.95000000,86558.00000000,83824.78000000,86064.53000000,25785.05464000,2025-03-01T23:59:59.999000Z,2194003507.85264280,3700728
2025-03-02T00:00:00Z,86064.54000000,95000.00000000,85050.60000000,94270.00000000,54889.09045000,2025-03-02T23:59:59.999000Z,4972549515.78866870,7403218
2025-03-03T00:00:00Z,94269.99000000,94416.46000000,85117.11000000,86220.61000000,59171.10218000,2025-03-03T23:59:59.999000Z,5321123743.47192310,9797860
2025-03-04T00:00:00Z,86221.16000000,88967.52000000,81500.00000000,87281.98000000,55609.10706000,2025-03-04T23:59:59.999000Z,4704901219.59043560,10326631
2025-03-05T00:00:00Z,87281.98000000,91000.00000000,86334.53000000,90606.01000000,38264.01163000,2025-03-05T23:59:59.999000Z,3400243670.30497560,8070266
2025-03-06T00:00:00Z,90606.00000000,92810.64000000,87836.00000000,89931.89000000,34342.44902000,2025-03-06T23:59:59.999000Z,3105145628.39939920,7643526
2025-03-07T00:00:00Z,89931.88000000,91283.02000000,84667.03000000,86801.75000000,57980.35713000,2025-03-07T23:59:59.999000Z,5097554826.61315770,9510442
2025-03-08T00:00:00Z,86801.74000000,86897.25000000,85218.47000000,86222.45000000,12989.23054000,2025-03-08T23:59:59.999000Z,1119358968.65200550,2553974
2025-03-09T00:00:00Z,86222.46000000,86500.00000000,80000.00000000,80734.37000000,26115.39345000,2025-03-09T23:59:59.999000Z,2173552660.45447930,5189138
2025-03-10T00:00:00Z,80734.48000000,84123.46000000,77459.91000000,78595.86000000,47633.38405000,2025-03-10T23:59:59.999000Z,3834924947.75818610,8701538
2025-03-11T00:00:00Z,78595.86000000,83617.40000000,76606.00000000,82932.99000000,48770.06853000,2025-03-11T23:59:59.999000Z,3927000827.11079190,6983310
2025-03-12T00:00:00Z,82932.99000000,84539.85000000,80607.65000000,83680.12000000,31933.98600000,2025-03-12T23:59:59.999000Z,2638600996.82539610,5253577
2025-03-13T00:00:00Z,83680.12000000,84336.33000000,79939.90000000,81115.78000000,27546.27412000,2025-03-13T23:59:59.999000Z,2260870111.23938940,4367093
2025-03-14T00:00:00Z,81115.78000000,85309.71000000,80818.84000000,83983.20000000,26858.52755000,2025-03-14T23:59:59.999000Z,2244729595.54117160,3290987
2025-03-15T00:00:00Z,83983.19000000,84676.28000000,83618.00000000,84338.44000000,11324.73320000,2025-03-15T23:59:59.999000Z,953445671.83375050,1329670
2025-03-16T00:00:00Z,84338.44000000,85117.04000000,81981.12000000,82574.53000000,17596.12531000,2025-03-16T23:59:59.999000Z,1468056556.29672260,2767947
2025-03-17T00:00:00Z,82574.52000000,84756.83000000,82456.00000000,84010.03000000,17214.74358000,2025-03-17T23:59:59.999000Z,1437716814.04687390,3014756
2025-03-18T00:00:00Z,84010.02000000,84021.74000000,81134.66000000,82715.03000000,17610.89883000,2025-03-18T23:59:59.999000Z,1450813055.47972610,3126371
2025-03-19T00:00:00Z,82715.03000000,87000.00000000,82547.16000000,86845.94000000,28151.05374000,2025-03-19T23:59:59.999000Z,2375813941.94376220,3774761
2025-03-20T00:00:00Z,86845.93000000,87453.67000000,83655.23000000,84223.39000000,22090.30463000,2025-03-20T23:59:59.999000Z,1885241921.15565180,3252595
2025-03-21T00:00:00Z,84223.38000000,84850.33000000,83175.25000000,84088.79000000,11956.97443000,2025-03-21T23:59:59.999000Z,1005135519.25600170,2360005
2025-03-22T00:00:00Z,84088.79000000,84539.17000000,83625.10000000,83840.59000000,5420.22114000,2025-03-22T23:59:59.999000Z,456235443.80165220,864481
2025-03-23T00:00:00Z,83840.59000000,86129.64000000,83809.75000000,86082.50000000,8461.97813000,2025-03-23T23:59:59.999000Z,718692319.14990380,1206533
2025-03-24T00:00:00Z,86082.50000000,88765.43000000,85519.09000000,87498.16000000,30115.62111000,2025-03-24T23:59:59.999000Z,2636765917.95184350,2916713
2025-03-25T00:00:00Z,87498.16000000,88539.63000000,86310.00000000,87392.87000000,22643.25248000,2025-03-25T23:59:59.999000Z,1979571590.89829370,2802815
2025-03-26T00:00:00Z,87392.88000000,88275.00000000,85860.00000000,86909.17000000,18408.78485000,2025-03-26T23:59:59.999000Z,1606406955.58646330,2380154
2025-03-27T00:00:00Z,86909.17000000,87756.39000000,85800.00000000,87232.01000000,17098.03897000,2025-03-27T23:59:59.999000Z,1487968807.70790220,2376381
2025-03-28T00:00:00Z,87232.01000000,87515.67000000,83585.00000000,84424.38000000,27182.73169000,2025-03-28T23:59:59.999000Z,2309946560.66411380,3236085
2025-03-29T00:00:00Z,84424.38000000,84624.73000000,81644.81000000,82648.54000000,11696.39864000,2025-03-29T23:59:59.999000Z,970199917.98687160,2172387
2025-03-30T00:00:00Z,82648.53000000,83534.64000000,81565.00000000,82389.99000000,9864.49508000,2025-03-30T23:59:59.999000Z,816584795.52881260,1907663
2025-03-31T00:00:00Z,82390.00000000,83943.08000000,81278.52000000,82550.01000000,20569.13885000,2025-03-31T23:59:59.999000Z,1696009191.08096490,3964358
2025-04-01T00:00:00Z,82550.00000000,85579.46000000,82432.74000000,85158.34000000,20190.39697000,2025-04-01T23:59:59.999000Z,1698895702.57546820,3328693
2025-04-02T00:00:00Z,85158.35000000,88500.00000000,82320.00000000,82516.29000000,39931.45700000,2025-04-02T23:59:59.999000Z,3417279759.83076360,5338238
2025-04-03T00:00:00Z,82516.28000000,83998.02000000,81211.24000000,83213.09000000,27337.84135000,2025-04-03T23:59:59.999000Z,2259299724.86439270,4117486
2025-04-04T00:00:00Z,83213.09000000,84720.00000000,81659.00000000,83889.87000000,32915.53976000,2025-04-04T23:59:59.999000Z,2739842666.42673680,4992586
2025-04-05T00:00:00Z,83889.87000000,84266.00000000,82379.95000000,83537.99000000,9360.40468000,2025-04-05T23:59:59.999000Z,779626577.90134360,1575750
2025-04-06T00:00:00Z,83537.99000000,83817.63000000,77153.83000000,78430.00000000,27942.71436000,2025-04-06T23:59:59.999000Z,2239085051.15296450,3948493
2025-04-07T00:00:00Z,78430.00000000,81243.58000000,74508.00000000,79163.24000000,78387.53089000,2025-04-07T23:59:59.999000Z,6084614024.15064720,9736596
2025-04-08T00:00:00Z,79163.24000000,80867.99000000,76239.90000000,76322.42000000,35317.32063000,2025-04-08T23:59:59.999000Z,2775277777.10246080,5512751
2025-04-09T00:00:00Z,76322.42000000,83588.00000000,74620.00000000,82615.22000000,75488.28772000,2025-04-09T23:59:59.999000Z,5980231256.22249600,7741252
2025-04-10T00:00:00Z,82615.22000000,82753.21000000,78464.36000000,79607.30000000,33284.80718000,2025-04-10T23:59:59.999000Z,2690294353.84784260,4529545
2025-04-11T00:00:00Z,79607.30000000,84300.00000000,78969.58000000,83423.84000000,34435.43797000,2025-04-11T23:59:59.999000Z,2830363945.17875230,4423157
2025-04-12T00:00:00Z,83423.83000000,85905.00000000,82792.95000000,85276.90000000,18470.74437000,2025-04-12T23:59:59.999000Z,1557403252.92675150,2501196
2025-04-13T00:00:00Z,85276.91000000,86100.00000000,83034.23000000,83760.00000000,24680.04181000,2025-04-13T23:59:59.999000Z,2086106375.43925540,3275879
2025-04-14T00:00:00Z,83760.00000000,85799.99000000,83678.00000000,84591.58000000,28659.09348000,2025-04-14T23:59:59.999000Z,2429132805.08152890,3921522
2025-04-15T00:00:00Z,84591.58000000,86496.42000000,83600.00000000,83643.99000000,20910.99528000,2025-04-15T23:59:59.999000Z,1780972414.39560070,2910533
2025-04-16T00:00:00Z,83643.99000000,85500.00000000,83111.64000000,84030.38000000,20867.24519000,2025-04-16T23:59:59.999000Z,1753910031.20092420,3264730
2025-04-17T00:00:00Z,84030.38000000,85470.01000000,83736.26000000,84947.91000000,13728.84772000,2025-04-17T23:59:59.999000Z,1161659427.38626280,2003405
2025-04-18T00:00:00Z,84947.92000000,85132.08000000,84303.96000000,84474.69000000,6529.96315000,2025-04-18T23:59:59.999000Z,552648483.64748710,840009
2025-04-19T00:00:00Z,84474.70000000,85677.99000000,84364.45000000,85077.01000000,9666.58153000,2025-04-19T23:59:59.999000Z,823222752.28424930,875226
2025-04-20T00:00:00Z,85077.00000000,85320.76000000,83949.52000000,85179.24000000,8091.67725000,2025-04-20T23:59:59.999000Z,685253644.89183620,944130
2025-04-21T00:00:00Z,85179.24000000,88465.99000000,85144.76000000,87516.23000000,31773.37262000,2025-04-21T23:59:59.999000Z,2773299591.46706560,3041395
2025-04-22T00:00:00Z,87516.22000000,93888.00000000,87076.03000000,93442.99000000,43872.74705000,2025-04-22T23:59:59.999000Z,3967785064.12817020,3268475
2025-04-23T00:00:00Z,93442.99000000,94696.05000000,91935.41000000,93691.08000000,27404.16808000,2025-04-23T23:59:59.999000Z,2560279933.94795160,3016536
2025-04-24T00:00:00Z,93691.07000000,94005.00000000,91660.01000000,93980.47000000,19497.06071000,2025-04-24T23:59:59.999000Z,1811120137.31467870,2797383
2025-04-25T00:00:00Z,93980.47000000,95758.04000000,92855.96000000,94638.68000000,27500.66648000,2025-04-25T23:59:59.999000Z,2596877713.64017280,3331828
2025-04-26T00:00:00Z,94638.68000000,95199.00000000,93870.69000000,94628.00000000,9415.06875000,2025-04-26T23:59:59.999000Z,889627361.84144470,1475983
2025-04-27T00:00:00Z,94628.00000000,95369.00000000,93602.58000000,93749.30000000,11162.84100000,2025-04-27T23:59:59.999000Z,1052334792.18661890,1918160
2025-04-28T00:00:00Z,93749.29000000,95630.00000000,92800.01000000,95011.18000000,22157.53351000,2025-04-28T23:59:59.999000Z,2092532996.55517170,3424740
2025-04-29T00:00:00Z,95011.18000000,95461.53000000,93742.54000000,94256.82000000,16955.34020000,2025-04-29T23:59:59.999000Z,1607154803.46754770,3020875
2025-04-30T00:00:00Z,94256.82000000,95228.45000000,92910.00000000,94172.00000000,17661.27510000,2025-04-30T23:59:59.999000Z,1664825670.98312510,3214149
2025-05-01T00:00:00Z,94172.00000000,97424.02000000,94130.43000000,96489.91000000,21380.45343000,2025-05-01T23:59:59.999000Z,2053857614.27326720,2925716
2025-05-02T00:00:00Z,96489.90000000,97895.68000000,96350.00000000,96887.14000000,14905.74811000,2025-05-02T23:59:59.999000Z,1446387651.58405750,2698263
2025-05-03T00:00:00Z,96887.13000000,96935.67000000,95753.01000000,95856.42000000,9723.34838000,2025-05-03T23:59:59.999000Z,935906144.96514980,1181239
2025-05-04T00:00:00Z,95856.42000000,96304.48000000,94151.38000000,94277.62000000,11036.38342000,2025-05-04T23:59:59.999000Z,1053542403.85315880,1674726
2025-05-05T00:00:00Z,94277.61000000,95199.00000000,93514.10000000,94733.68000000,17251.18189000,2025-05-05T23:59:59.999000Z,1626999380.17599680,2623300
2025-05-06T00:00:00Z,94733.68000000,96920.65000000,93377.00000000,96834.02000000,16122.64513000,2025-05-06T23:59:59.999000Z,1526847764.56366820,2512960
2025-05-07T00:00:00Z,96834.02000000,97732.00000000,95784.61000000,97030.50000000,16644.83854000,2025-05-07T23:59:59.999000Z,1611730124.59245430,2849139
2025-05-08T00:00:00Z,97030.50000000,104145.76000000,96876.29000000,103261.60000000,34962.02847000,2025-05-08T23:59:59.999000Z,3508645830.56501440,4991147
2025-05-09T00:00:00Z,103261.61000000,104361.30000000,102315.14000000,102971.99000000,27617.39907000,2025-05-09T23:59:59.999000Z,2847518447.98151310,4406929
2025-05-10T00:00:00Z,102971.99000000,104984.57000000,102818.76000000,104809.53000000,15324.78611000,2025-05-10T23:59:59.999000Z,1588386278.50241500,2227845
2025-05-11T00:00:00Z,104809.53000000,104972.00000000,103345.06000000,104118.00000000,17987.12197000,2025-05-11T23:59:59.999000Z,1873381777.21242540,3100176
2025-05-12T00:00:00Z,104118.00000000,105819.45000000,100718.37000000,102791.32000000,31272.77792000,2025-05-12T23:59:59.999000Z,3242348937.38306910,5298407
2025-05-13T00:00:00Z,102791.32000000,104976.25000000,101429.70000000,104103.72000000,21253.42409000,2025-05-13T23:59:59.999000Z,2197244118.15236690,3703531
2025-05-14T00:00:00Z,104103.72000000,104356.95000000,102602.05000000,103507.82000000,16452.90810000,2025-05-14T23:59:59.999000Z,1704708279.38841090,3025221
2025-05-15T00:00:00Z,103507.83000000,104192.70000000,101383.07000000,103763.71000000,17998.98604000,2025-05-15T23:59:59.999000Z,1850183474.52920360,4139477
2025-05-16T00:00:00Z,103763.71000000,104550.33000000,103100.49000000,103463.90000000,15683.88024000,2025-05-16T23:59:59.999000Z,1628832372.32414810,3237442
2025-05-17T00:00:00Z,103463.90000000,103709.86000000,102612.50000000,103126.65000000,11250.89622000,2025-05-17T23:59:59.999000Z,1160418362.95061810,2568597
2025-05-18T00:00:00Z,103126.65000000,106660.00000000,103105.09000000,106454.26000000,21599.98726000,2025-05-18T23:59:59.999000Z,2262214972.07493840,3193300
2025-05-19T00:00:00Z,106454.27000000,107108.62000000,102000.00000000,105573.74000000,30260.03524000,2025-05-19T23:59:59.999000Z,3150324504.59545150,4881371
2025-05-20T00:00:00Z,105573.73000000,107320.00000000,104184.72000000,106849.99000000,23705.48275000,2025-05-20T23:59:59.999000Z,2509102444.66959820,3878351
2025-05-21T00:00:00Z,106850.00000000,110797.38000000,106100.01000000,109643.99000000,45531.04034500,2025-05-21T23:59:59.999000Z,4914709514.32002680,6835279
2025-05-22T00:00:00Z,109643.99000000,111980.00000000,109177.37000000,111696.21000000,31630.77313000,2025-05-22T23:59:59.999000Z,3509432834.57341730,5794216
2025-05-23T00:00:00Z,111696.22000000,111800.00000000,106800.00000000,107318.30000000,31737.72309000,2025-05-23T23:59:59.999000Z,3469704446.39040470,5251192
2025-05-24T00:00:00Z,107318.30000000,109506.03000000,106875.41000000,107761.91000000,16782.53129000,2025-05-24T23:59:59.999000Z,1819958819.77485860,2805418
2025-05-25T00:00:00Z,107761.90000000,109299.99000000,106600.64000000,109004.19000000,17710.04695000,2025-05-25T23:59:59.999000Z,1904366455.42585800,3151168
2025-05-26T00:00:00Z,109004.20000000,110422.22000000,108670.58000000,109434.79000000,14649.11593000,2025-05-26T23:59:59.999000Z,1605578282.10790310,2887863
2025-05-27T00:00:00Z,109434.78000000,110718.00000000,107516.57000000,108938.17000000,21276.65635000,2025-05-27T23:59:59.999000Z,2327603851.11926510,3735509
2025-05-28T00:00:00Z,108938.17000000,109284.70000000,106769.43000000,107781.78000000,15633.78829000,2025-05-28T23:59:59.999000Z,1689136748.51303130,2933262
2025-05-29T00:00:00Z,107781.78000000,108891.91000000,105322.86000000,105589.75000000,19834.70116000,2025-05-29T23:59:59.999000Z,2128639017.50816180,3774926
2025-05-30T00:00:00Z,105589.75000000,106313.12000000,103621.00000000,103985.48000000,23706.49799000,2025-05-30T23:59:59.999000Z,2493078549.59186090,4307572
2025-05-31T00:00:00Z,103985.47000000,104900.00000000,103068.55000000,104591.88000000,11289.35922000,2025-05-31T23:59:59.999000Z,1174000801.50703790,2343787
2025-06-01T00:00:00Z,104591.88000000,105866.91000000,103752.49000000,105642.93000000,9709.70006000,2025-06-01T23:59:59.999000Z,1016188486.95059960,1939359
2025-06-02T00:00:00Z,105642.93000000,105935.63000000,103659.88000000,105857.99000000,13453.98813000,2025-06-02T23:59:59.999000Z,1409004206.98637330,2997656
2025-06-03T00:00:00Z,105858.00000000,106794.67000000,104872.50000000,105376.89000000,13259.52634000,2025-06-03T23:59:59.999000Z,1402493746.59932180,2470698
2025-06-04T00:00:00Z,105376.90000000,106000.00000000,104179.00000000,104696.86000000,14034.89482000,2025-06-04T23:59:59.999000Z,1476928482.36887810,2274464
2025-06-05T00:00:00Z,104696.86000000,105909.71000000,100372.26000000,101508.68000000,22321.50154000,2025-06-05T23:59:59.999000Z,2301567892.53054470,3963295
2025-06-06T00:00:00Z,101508.69000000,105333.00000000,101095.80000000,104288.44000000,15839.07385000,2025-06-06T23:59:59.999000Z,1642382404.93557530,2709327
2025-06-07T00:00:00Z,104288.43000000,105900.00000000,103871.09000000,105552.15000000,8344.93206000,2025-06-07T23:59:59.999000Z,877915380.95482310,1402494
2025-06-08T00:00:00Z,105552.15000000,106488.14000000,104964.14000000,105734.00000000,8048.06305000,2025-06-08T23:59:59.999000Z,850887129.42829760,1295154
2025-06-09T00:00:00Z,105734.01000000,110530.17000000,105318.37000000,110263.02000000,19975.37451000,2025-06-09T23:59:59.999000Z,2154922022.22117280,2839846
2025-06-10T00:00:00Z,110263.02000000,110400.00000000,108331.03000000,110274.39000000,17071.82839000,2025-06-10T23:59:59.999000Z,1867620550.19217290,3003420
2025-06-11T00:00:00Z,110274.39000000,110392.01000000,108064.00000000,108645.12000000,13115.91638000,2025-06-11T23:59:59.999000Z,1434884639.75063030,2667014
2025-06-12T00:00:00Z,108645.13000000,108813.55000000,105671.72000000,105671.73000000,17778.67218000,2025-06-12T23:59:59.999000Z,1908309274.08683440,3517420
2025-06-13T00:00:00Z,105671.74000000,106179.53000000,102664.31000000,106066.59000000,26180.81734000,2025-06-13T23:59:59.999000Z,2735461890.69297020,5452577
2025-06-14T00:00:00Z,106066.59000000,106252.00000000,104300.00000000,105414.64000000,8798.93969000,2025-06-14T23:59:59.999000Z,925568614.17840650,1521776
2025-06-15T00:00:00Z,105414.63000000,106128.57000000,104494.53000000,105594.01000000,7164.20047000,2025-06-15T23:59:59.999000Z,754596887.87480040,1564768
2025-06-16T00:00:00Z,105594.02000000,108952.38000000,104980.37000000,106794.53000000,14922.66540000,2025-06-16T23:59:59.999000Z,1599849840.73252440,2928998
2025-06-17T00:00:00Z,106794.53000000,107771.34000000,103371.02000000,104551.17000000,17866.33025000,2025-06-17T23:59:59.999000Z,1883173484.89909980,3723010
2025-06-18T00:00:00Z,104551.17000000,105550.27000000,103500.00000000,104886.78000000,13968.64167000,2025-06-18T23:59:59.999000Z,1461383024.36220930,3468170
2025-06-19T00:00:00Z,104886.79000000,105226.17000000,103929.27000000,104658.59000000,7678.60737000,2025-06-19T23:59:59.999000Z,803402575.96204490,1718045
2025-06-20T00:00:00Z,104658.59000000,106524.65000000,102345.00000000,103297.99000000,16419.06283000,2025-06-20T23:59:59.999000Z,1714411911.01140170,3029404
2025-06-21T00:00:00Z,103297.98000000,103982.64000000,100837.90000000,102120.01000000,11154.21332000,2025-06-21T23:59:59.999000Z,1144829784.73064180,2172578
