family,provider,symbol,branch_path,main_regime,volatility_bucket,momentum_bucket,trade_count,win_rate,avg_net_return,total_net_return,profit_factor
fvg_ob_pullback_resume_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_ob_pullback_resume,range_or_de_risk,normal_volatility,down_or_flat_momentum,131,0.45038167938931295,-0.0015069562712057203,-0.19741127152794935,0.6213809402647458
fvg_ob_pullback_resume_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->fvg_ob_pullback_resume,range_or_de_risk,normal_volatility,up_momentum,159,0.5157232704402516,-0.00020821051560679222,-0.033105471981479964,0.9208581135654103
fvg_ob_pullback_resume_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->fvg_ob_pullback_resume,trend_expansion,high_volatility,down_or_flat_momentum,123,0.3333333333333333,-0.0027850463950583326,-0.3425607065921749,0.5366936318664671
fvg_ob_pullback_resume_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->fvg_ob_pullback_resume,trend_expansion,high_volatility,up_momentum,70,0.5142857142857142,-0.0027692533492361207,-0.19384773444652845,0.42130420923712975
fvg_ob_pullback_resume_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_ob_pullback_resume,trend_expansion,normal_volatility,down_or_flat_momentum,186,0.44086021505376344,-0.0016928681378628354,-0.3148734736424874,0.6476839303520302
fvg_ob_pullback_resume_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->fvg_ob_pullback_resume,trend_expansion,normal_volatility,up_momentum,349,0.504297994269341,-0.00011513452705999438,-0.04018194994393804,0.9565212599185413
fvg_ob_pullback_resume_v1,yahoo,ES,insufficient_context->unknown_volatility->unknown_momentum->fvg_ob_pullback_resume,insufficient_context,unknown_volatility,unknown_momentum,1,1.0,6.97040864255486e-05,6.97040864255486e-05,inf
fvg_ob_pullback_resume_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_ob_pullback_resume,range_or_de_risk,high_volatility,down_or_flat_momentum,27,0.48148148148148145,-0.0008348276662234424,-0.022540346988032946,0.6613761730966392
fvg_ob_pullback_resume_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->fvg_ob_pullback_resume,range_or_de_risk,high_volatility,up_momentum,29,0.41379310344827586,-0.001769628331892374,-0.05131922162487884,0.41144903996330623
fvg_ob_pullback_resume_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_ob_pullback_resume,range_or_de_risk,normal_volatility,down_or_flat_momentum,78,0.5,-0.00017849120842162747,-0.013922314256886942,0.9223238454666458
fvg_ob_pullback_resume_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->fvg_ob_pullback_resume,range_or_de_risk,normal_volatility,up_momentum,108,0.5277777777777778,0.00012763062873223825,0.01378410790308173,1.0618291895056955
fvg_ob_pullback_resume_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->fvg_ob_pullback_resume,trend_expansion,high_volatility,down_or_flat_momentum,60,0.5166666666666667,0.00013123841344005868,0.007874304806403522,1.0444092932520685
fvg_ob_pullback_resume_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->fvg_ob_pullback_resume,trend_expansion,high_volatility,up_momentum,24,0.5833333333333334,0.0006481447283985229,0.01555547348156455,1.3364054243862742
fvg_ob_pullback_resume_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_ob_pullback_resume,trend_expansion,normal_volatility,down_or_flat_momentum,85,0.5058823529411764,0.001281780445801209,0.10895133789310278,1.3432152670508783
fvg_ob_pullback_resume_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->fvg_ob_pullback_resume,trend_expansion,normal_volatility,up_momentum,151,0.423841059602649,-0.0014990998077695297,-0.226364070973199,0.4907347078479304
fvg_retrace_continuation_v1,binance,BTCUSDT,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,insufficient_context,unknown_volatility,unknown_momentum,9,0.6666666666666666,0.006836606741961403,0.06152946067765263,2.3801138840999285
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,range_or_de_risk,high_volatility,down_or_flat_momentum,290,0.4413793103448276,-0.0009460085444969296,-0.27434247790410954,0.8890102578984425
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,range_or_de_risk,high_volatility,up_momentum,276,0.4673913043478261,-0.0014089159318163762,-0.38886079718131983,0.8267615258251721
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,range_or_de_risk,normal_volatility,down_or_flat_momentum,1082,0.4805914972273567,-0.0007822482438628224,-0.8463925998595739,0.9080779777434052
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,range_or_de_risk,normal_volatility,up_momentum,1093,0.46660567246111617,-0.0005320436210887944,-0.5815236778500522,0.9300166652360652
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,trend_expansion,high_volatility,down_or_flat_momentum,756,0.44841269841269843,-0.0015029739299730527,-1.1362482910596279,0.8637103886030988
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,trend_expansion,high_volatility,up_momentum,725,0.5006896551724138,0.0008363991487379305,0.6063893828349997,1.1125422213208012
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,trend_expansion,normal_volatility,down_or_flat_momentum,1508,0.4496021220159151,-0.0005190735406435461,-0.7827628992904675,0.9391657917001549
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,trend_expansion,normal_volatility,up_momentum,1835,0.49264305177111717,0.00027007006359044283,0.49557856668846256,1.034785252020533
fvg_retrace_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,insufficient_context,unknown_volatility,unknown_momentum,20,0.55,-4.740712395195861e-05,-0.0009481424790391722,0.9873613538489574
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,range_or_de_risk,high_volatility,down_or_flat_momentum,136,0.4485294117647059,-0.0014471468924965648,-0.19681197737953282,0.6965719916590585
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,range_or_de_risk,high_volatility,up_momentum,96,0.53125,-0.0013331776869814952,-0.12798505795022352,0.6976992253912506
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,range_or_de_risk,normal_volatility,down_or_flat_momentum,399,0.49373433583959897,-0.000410159357677733,-0.16365358371341546,0.882708042132467
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,range_or_de_risk,normal_volatility,up_momentum,446,0.49327354260089684,-0.0001404157283802046,-0.06262541485757125,0.9540206973244529
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,trend_expansion,high_volatility,down_or_flat_momentum,347,0.3919308357348703,-0.001895428629407599,-0.6577137344044368,0.6281244143878285
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,trend_expansion,high_volatility,up_momentum,183,0.4371584699453552,-0.002137560751572345,-0.3911736175377391,0.5107524274384806
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,trend_expansion,normal_volatility,down_or_flat_momentum,589,0.4601018675721562,-0.0007374038561730397,-0.43433087128592035,0.8137012327919734
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,trend_expansion,normal_volatility,up_momentum,1139,0.49078138718173836,-0.00012597770799250424,-0.1434886094034623,0.957474443443884
fvg_retrace_continuation_v1,yahoo,ES,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,insufficient_context,unknown_volatility,unknown_momentum,8,0.5,-0.0007264144893014714,-0.005811315914411771,0.6570471223929847
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,range_or_de_risk,high_volatility,down_or_flat_momentum,76,0.3815789473684211,-0.0018224549083314904,-0.13850657303319328,0.4430125211404375
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,range_or_de_risk,high_volatility,up_momentum,68,0.4117647058823529,-0.0012776347230886752,-0.08687916117002992,0.6064383719701676
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,range_or_de_risk,normal_volatility,down_or_flat_momentum,173,0.4913294797687861,-0.0004418605123558378,-0.07644186863755995,0.8298716605595523
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,range_or_de_risk,normal_volatility,up_momentum,241,0.5103734439834025,-0.00015235252267346809,-0.0367169579643058,0.9289641085406338
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,trend_expansion,high_volatility,down_or_flat_momentum,153,0.46405228758169936,-0.0001916536859451981,-0.02932301394961531,0.9441596611755374
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,trend_expansion,high_volatility,up_momentum,97,0.5051546391752577,-0.0005211764126552491,-0.05055411202755917,0.7753504426534032
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,trend_expansion,normal_volatility,down_or_flat_momentum,213,0.4788732394366197,-0.0004965065127663759,-0.10575588721923807,0.8819387360220661
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,trend_expansion,normal_volatility,up_momentum,442,0.46153846153846156,-0.0006190276214374105,-0.2736102086753354,0.7380021232856877
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,insufficient_context,unknown_volatility,unknown_momentum,5,0.8,0.014175342552220594,0.07087671276110297,7.290855710053639
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,range_or_de_risk,high_volatility,down_or_flat_momentum,113,0.3805309734513274,-0.0032046101074951943,-0.36212094214695695,0.6129070105863546
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,range_or_de_risk,high_volatility,up_momentum,126,0.48412698412698413,0.0004553720664540829,0.057376880373214444,1.0715316641905788
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,range_or_de_risk,normal_volatility,down_or_flat_momentum,477,0.4758909853249476,-0.0006142756220562541,-0.2930094717208332,0.9232937990743926
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,range_or_de_risk,normal_volatility,up_momentum,473,0.4418604651162791,-0.0030147522591124454,-1.4259778185601868,0.6709905984482339
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,trend_expansion,high_volatility,down_or_flat_momentum,201,0.417910447761194,-0.0064577862723618805,-1.298015040744738,0.5519615174903705
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,trend_expansion,high_volatility,up_momentum,175,0.4685714285714286,-0.0007015245061313131,-0.12276678857297979,0.9245837343663635
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,trend_expansion,normal_volatility,down_or_flat_momentum,448,0.41294642857142855,-0.0033832685406256524,-1.5157043062002922,0.6656462715545933
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,trend_expansion,normal_volatility,up_momentum,621,0.46859903381642515,0.0005093154503912175,0.3162848946929461,1.064592909933588
ob_fvg_confluence_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,insufficient_context,unknown_volatility,unknown_momentum,4,0.25,-0.005234581352708089,-0.020938325410832355,0.3354000703964939
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,range_or_de_risk,high_volatility,down_or_flat_momentum,35,0.45714285714285713,0.005671221377171665,0.1984927482010083,2.4630091240241376
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,range_or_de_risk,high_volatility,up_momentum,25,0.68,0.002530745668896098,0.06326864172240244,1.971816381145222
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,range_or_de_risk,normal_volatility,down_or_flat_momentum,79,0.34177215189873417,-0.0018536375785770279,-0.1464373687075852,0.5482152403122565
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,range_or_de_risk,normal_volatility,up_momentum,108,0.48148148148148145,-0.00043816335040021344,-0.04732164184322305,0.8404215602383354
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,trend_expansion,high_volatility,down_or_flat_momentum,67,0.43283582089552236,-0.0012177254354892892,-0.08158760417778237,0.7891218439058145
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,trend_expansion,high_volatility,up_momentum,38,0.5526315789473685,-0.0015365630456551432,-0.05838939573489545,0.5215824424041372
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,trend_expansion,normal_volatility,down_or_flat_momentum,102,0.4411764705882353,-0.0018944237272533607,-0.1932312201798428,0.555525698106092
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,trend_expansion,normal_volatility,up_momentum,177,0.5254237288135594,-0.0004337068866306897,-0.07676611893363208,0.8431301807973938
ob_fvg_confluence_continuation_v1,yahoo,ES,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,insufficient_context,unknown_volatility,unknown_momentum,1,1.0,0.0026923487794592972,0.0026923487794592972,inf
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,range_or_de_risk,high_volatility,down_or_flat_momentum,21,0.23809523809523808,-0.00192839795316586,-0.040496357016483055,0.27232139316674886
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,range_or_de_risk,high_volatility,up_momentum,28,0.42857142857142855,-0.0010949150161075145,-0.030657620451010403,0.6735244353275567
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,range_or_de_risk,normal_volatility,down_or_flat_momentum,56,0.375,-0.001029347237542506,-0.05764344530238033,0.6866431474435356
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,range_or_de_risk,normal_volatility,up_momentum,87,0.47126436781609193,-0.0005481960174172913,-0.04769305351530434,0.7832681038762479
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,trend_expansion,high_volatility,down_or_flat_momentum,28,0.5357142857142857,0.002603732723986435,0.07290451627162019,2.2773892534747944
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,trend_expansion,high_volatility,up_momentum,15,0.3333333333333333,-0.001897986748436575,-0.028469801226548627,0.2593943954724623
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,trend_expansion,normal_volatility,down_or_flat_momentum,53,0.4528301886792453,-0.0006308344292887602,-0.033434224752304294,0.8166799645773626
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,trend_expansion,normal_volatility,up_momentum,101,0.45544554455445546,-0.001437071023689221,-0.14514417339261132,0.5752250370806636
order_block_retest_continuation_v1,binance,BTCUSDT,insufficient_context->unknown_volatility->unknown_momentum->order_block_retest_continuation,insufficient_context,unknown_volatility,unknown_momentum,5,0.8,0.012910041462148582,0.0645502073107429,6.729329485336784
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->order_block_retest_continuation,range_or_de_risk,high_volatility,down_or_flat_momentum,112,0.4017857142857143,-0.0012624685751527207,-0.1413964804171047,0.8599451255520978
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->order_block_retest_continuation,range_or_de_risk,high_volatility,up_momentum,113,0.5221238938053098,0.0012850486204898709,0.14521049411535542,1.2037172562787886
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,range_or_de_risk,normal_volatility,down_or_flat_momentum,511,0.5068493150684932,0.00047656286702236204,0.243523625048427,1.0685236406588874
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->order_block_retest_continuation,range_or_de_risk,normal_volatility,up_momentum,502,0.4900398406374502,-0.0007310448587747683,-0.36698451910493374,0.9113678773932994
order_block_retest_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->order_block_retest_continuation,trend_expansion,high_volatility,down_or_flat_momentum,197,0.467005076142132,-0.0033522829179532393,-0.6603997348367882,0.737406650491911
order_block_retest_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->order_block_retest_continuation,trend_expansion,high_volatility,up_momentum,183,0.4644808743169399,7.124692229753975e-05,0.013038186780449774,1.0088386268185867
order_block_retest_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,trend_expansion,normal_volatility,down_or_flat_momentum,506,0.4525691699604743,-0.0027198593169992383,-1.3762488144016147,0.7085347910575445
order_block_retest_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->order_block_retest_continuation,trend_expansion,normal_volatility,up_momentum,663,0.497737556561086,0.0005012852565861673,0.3323521251166289,1.0618639870055977
order_block_retest_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->order_block_retest_continuation,insufficient_context,unknown_volatility,unknown_momentum,4,0.25,-0.0012507531329322024,-0.00500301253172881,0.7390740568024602
order_block_retest_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->order_block_retest_continuation,range_or_de_risk,high_volatility,down_or_flat_momentum,34,0.5,0.004708032882525658,0.16007311800587237,2.7926935037073126
order_block_retest_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->order_block_retest_continuation,range_or_de_risk,high_volatility,up_momentum,27,0.5925925925925926,0.0014589353910228538,0.03939125555761706,1.481242542041412
order_block_retest_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,range_or_de_risk,normal_volatility,down_or_flat_momentum,83,0.39759036144578314,-0.0004768790627841215,-0.03958096221108209,0.8654637649125062
order_block_retest_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->order_block_retest_continuation,range_or_de_risk,normal_volatility,up_momentum,100,0.54,7.086770995615537e-05,0.007086770995615537,1.0274245123005348
order_block_retest_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->order_block_retest_continuation,trend_expansion,high_volatility,down_or_flat_momentum,65,0.4461538461538462,8.439886292758991e-05,0.005485926090293344,1.017701845024967
order_block_retest_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->order_block_retest_continuation,trend_expansion,high_volatility,up_momentum,33,0.5454545454545454,-0.0013392961789830122,-0.044196773906439404,0.6432803378921317
order_block_retest_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,trend_expansion,normal_volatility,down_or_flat_momentum,101,0.5148514851485149,-0.0009636580498902014,-0.09732946303891034,0.7761696312035656
order_block_retest_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->order_block_retest_continuation,trend_expansion,normal_volatility,up_momentum,198,0.494949494949495,-0.00028807997036135,-0.05703983413154729,0.8887213950814292
order_block_retest_continuation_v1,yahoo,ES,insufficient_context->unknown_volatility->unknown_momentum->order_block_retest_continuation,insufficient_context,unknown_volatility,unknown_momentum,1,1.0,0.0026923487794592972,0.0026923487794592972,inf
order_block_retest_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->order_block_retest_continuation,range_or_de_risk,high_volatility,down_or_flat_momentum,20,0.25,-0.0026051104811968813,-0.05210220962393763,0.12376268065493079
order_block_retest_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->order_block_retest_continuation,range_or_de_risk,high_volatility,up_momentum,23,0.43478260869565216,-0.001366000529556228,-0.031418012179793245,0.6522471511947537
order_block_retest_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,range_or_de_risk,normal_volatility,down_or_flat_momentum,69,0.4927536231884058,-0.00020021520835448927,-0.01381484937645976,0.93118606812604
order_block_retest_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->order_block_retest_continuation,range_or_de_risk,normal_volatility,up_momentum,79,0.3924050632911392,-0.0008826358764874753,-0.06972823424251055,0.689176722498121
order_block_retest_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->order_block_retest_continuation,trend_expansion,high_volatility,down_or_flat_momentum,20,0.5,0.004572888498970695,0.0914577699794139,3.334075092619467
order_block_retest_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->order_block_retest_continuation,trend_expansion,high_volatility,up_momentum,14,0.42857142857142855,-0.0016304546376991157,-0.02282636492778762,0.4321705509996875
order_block_retest_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,trend_expansion,normal_volatility,down_or_flat_momentum,62,0.4838709677419355,-0.0005658500491286775,-0.035082703045978006,0.8339417123423812
order_block_retest_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->order_block_retest_continuation,trend_expansion,normal_volatility,up_momentum,114,0.5175438596491229,-0.00038381034736929343,-0.04375437960009945,0.8683709576574434
