provider,symbol,interval,timestamp,period_bucket,direction,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,branch_path,close,future_close_6h,net_return,win,ret_6h,ret_24h,ret_63h,atr_pct
binance_public,BTCUSDT,1h,2017-08-19 09:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4068.2,3972.05,-0.0238345312423184,False,-0.016998707276703273,-0.05481918613431225,,0.023070399685364517
binance_public,BTCUSDT,1h,2017-08-19 10:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4000.58,4000.0,-0.0003449789780482158,False,-0.016636104870386914,-0.08165855965255009,,0.02247424123502091
binance_public,BTCUSDT,1h,2017-08-19 11:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3957.6,4027.37,0.01742937133616327,True,-0.02928623988226642,-0.08817572938338514,,0.024535071760663014
binance_public,BTCUSDT,1h,2017-08-19 12:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4095.0,4086.29,0.0019269841269840883,True,0.027121526410442298,-0.05464585579367043,,0.02324175824175823
binance_public,BTCUSDT,1h,2017-08-19 15:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3972.05,4074.23,0.02552475170252142,True,-0.023634531242318402,-0.0625081132623222,,0.024530873766155297
binance_public,BTCUSDT,1h,2017-08-19 17:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4027.37,4139.98,-0.028161175655576652,False,0.01762937133616327,-0.03958171867361426,,0.025197940236786936
binance_public,BTCUSDT,1h,2017-08-19 21:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4074.23,4094.62,-0.005204626641107679,False,0.02572475170252142,0.02478563469485806,-0.05783990657555482,0.022098128270337514
binance_public,BTCUSDT,1h,2017-08-19 23:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4139.98,4117.41,0.005251717158053815,True,0.027961175655576653,0.007694048978061696,-0.05061354969053067,0.020055652442765436
binance_public,BTCUSDT,1h,2017-08-20 13:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4063.35,4164.6,0.024717863339362968,True,-0.02226248655516172,0.005819537407421915,-0.06305340343110133,0.01395189402129485
binance_public,BTCUSDT,1h,2017-08-21 01:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4094.6,4043.63,-0.01264810237874272,False,-0.01680833693511996,0.002956500013471919,-0.06007607355766709,0.011550753256902786
binance_public,BTCUSDT,1h,2017-08-21 05:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4016.9,4023.11,0.0013459682839999988,True,-0.016981173631827384,-0.02441097680337878,-0.056932901347607534,0.013695707066216643
binance_public,BTCUSDT,1h,2017-08-21 06:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3982.96,4000.0,0.004078225239520373,True,-0.030504249953751894,-0.03218391363193451,-0.05993311131513923,0.014174669807666358
binance_public,BTCUSDT,1h,2017-08-21 18:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3918.8,3790.0,-0.03306720424619782,False,-0.020299999999999985,-0.05674728491103753,-0.05309830737818799,0.01903953834264133
binance_public,BTCUSDT,1h,2017-08-21 19:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4027.05,3700.0,0.08101329509194075,True,0.0191219008525898,-0.033028382077510465,-0.010129637732101737,0.019053649693944685
binance_public,BTCUSDT,1h,2017-08-22 00:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3790.0,3803.0,0.003230079155672727,True,-0.03286720424619782,-0.07747281100606573,-0.06838405191485175,0.023919148134187697
binance_public,BTCUSDT,1h,2017-08-22 01:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3700.0,3798.08,0.026308108108108,True,-0.08121329509194075,-0.09637082987349188,-0.07513410555469457,0.02669111969111969
binance_public,BTCUSDT,1h,2017-08-22 02:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3849.98,3794.12,-0.014709166281383324,False,-0.043492735475920696,-0.05636357397412706,-0.02719324843339399,0.028209237450584155
binance_public,BTCUSDT,1h,2017-08-22 03:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3862.39,3904.56,0.010718110289225069,True,-0.04374984526255854,-0.05443893888502638,-0.05680341880341888,0.027585621486030283
binance_public,BTCUSDT,1h,2017-08-22 04:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3500.8,3844.08,0.09785758683729415,True,-0.13370121996486095,-0.14711987292553863,-0.13343102697136522,0.03668386001566987
binance_public,BTCUSDT,1h,2017-08-22 05:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3626.99,3866.48,0.06582995872610639,True,-0.09686503984063755,-0.09706739027608358,-0.10276542953337242,0.03923146820287423
binance_public,BTCUSDT,1h,2017-08-22 07:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3798.08,3920.99,-0.032561087707473145,False,0.026508108108107997,-0.060725140529672594,-0.05047999999999997,0.04024984804352273
binance_public,BTCUSDT,1h,2017-08-22 10:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3844.08,3905.84,-0.016266262928971396,False,0.09805758683729415,-0.059690320686871634,-0.05692668518100541,0.038908622386333566
binance_public,BTCUSDT,1h,2017-08-22 11:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3866.48,3943.0,-0.01999061058120046,False,0.0660299587261064,-0.0389325670936167,-0.051398682034749954,0.038709073147373624
binance_public,BTCUSDT,1h,2017-08-22 13:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3920.99,3984.24,-0.016331130148253402,False,0.032361087707473146,-0.007718607411381528,-0.05289639080382025,0.04073570341018104
binance_public,BTCUSDT,1h,2017-08-28 05:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4169.01,4308.0,0.033138850230630214,True,-0.0327145412655655,-0.03506753816670216,-0.03158885017421598,0.015307162680280024
binance_public,BTCUSDT,1h,2017-09-02 05:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4473.35,4630.01,0.03482073390188554,True,-0.07478112312328455,-0.040905718953547665,-0.01860619197219915,0.02121692116327008
binance_public,BTCUSDT,1h,2017-09-02 12:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4604.97,4486.06,-0.02602210090402326,False,-0.019476454505966134,-0.03923012726893382,0.012691159071616775,0.028468465282385842
binance_public,BTCUSDT,1h,2017-09-02 13:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4618.39,4509.77,-0.023719018532432322,False,-0.016884822605056415,-0.03320689467492288,0.015499461289826266,0.028053530095367138
binance_public,BTCUSDT,1h,2017-09-02 14:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4483.94,4351.19,-0.02980565930855452,False,-0.03130792462939036,-0.05118064416470425,-0.015630694116975707,0.030472562714296506
binance_public,BTCUSDT,1h,2017-09-02 15:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4460.19,4299.53,-0.036220887002571554,False,-0.031240090182058422,-0.07153458802663715,-0.023955830411890644,0.0313868755751276
binance_public,BTCUSDT,1h,2017-09-02 16:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4439.0,4405.0,-0.007859382743861243,False,-0.040332413805031275,-0.07149431057563593,-0.029684357786132765,0.03201670260354645
binance_public,BTCUSDT,1h,2017-09-02 17:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4530.01,4472.14,-0.012974806236630854,False,-0.021598225489793732,-0.05486368577312184,-0.014473930391120216,0.032685358310467275
binance_public,BTCUSDT,1h,2017-09-02 18:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4486.06,4600.53,0.025316823225725683,True,-0.02582210090402326,-0.059739094712308205,-0.023423588162815534,0.033398699845425886
binance_public,BTCUSDT,1h,2017-09-02 19:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4509.77,4560.0,0.010938040299172535,True,-0.023519018532432323,-0.06304900649043044,-0.017813117981688165,0.029108389753167624
binance_public,BTCUSDT,1h,2017-09-02 20:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4351.19,4568.91,0.049836886460945286,True,-0.02960565930855452,-0.0972016756333941,-0.0537888112313909,0.029571384905213115
binance_public,BTCUSDT,1h,2017-09-02 21:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4299.53,4569.54,0.06259988742955633,True,-0.036020887002571556,-0.09875006026457733,-0.05979894992116752,0.0299242010173205
binance_public,BTCUSDT,1h,2017-09-03 00:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4600.53,4605.12,-0.0011977111332823974,False,0.025516823225725682,-0.058339388605172515,0.0038206248281700272,0.029321311116017382
binance_public,BTCUSDT,1h,2017-09-03 02:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4568.91,4621.44,-0.011697271778170282,False,0.050036886460945285,-0.05600252894652025,-0.018846085292709258,0.029466703061718065
binance_public,BTCUSDT,1h,2017-09-03 03:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4569.54,4523.47,0.009881977617002912,True,0.06279988742955633,-0.04564051904003075,-0.02232197301165839,0.02939214262892356
binance_public,BTCUSDT,1h,2017-09-03 11:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4486.0,4476.13,-0.0024001783325902303,False,-0.0404524375844898,-0.03110360452785199,-0.04004587921611602,0.024273294694605412
binance_public,BTCUSDT,1h,2017-09-03 13:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4303.1,4529.0,0.05229703701982278,True,-0.06876843538121602,-0.06826837924038465,-0.08386203959974448,0.026063270001361116
binance_public,BTCUSDT,1h,2017-09-03 14:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4399.93,4505.18,0.02372083510419485,True,-0.04793094792964947,-0.018735754715718644,-0.0687762043137512,0.02476614076003155
binance_public,BTCUSDT,1h,2017-09-03 15:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4384.15,4549.0,0.03740135944253751,True,-0.030799364204913582,-0.017048601068564317,-0.07136124379110587,0.024762741107984765
binance_public,BTCUSDT,1h,2017-09-04 01:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4411.81,4186.96,-0.05116547675443874,False,-0.02587546919849848,-0.03249780701754379,-0.07342557472350675,0.022896822068817227
binance_public,BTCUSDT,1h,2017-09-04 02:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4408.0,4351.95,-0.012915517241379315,False,-0.021570725254040912,-0.0352184656734319,-0.07685863874345544,0.02204287658802177
binance_public,BTCUSDT,1h,2017-09-04 03:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4340.51,4336.42,-0.0011422855839521517,False,-0.04583205100021981,-0.05012101874586938,-0.094406426037972,0.019542798953513355
binance_public,BTCUSDT,1h,2017-09-04 04:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4409.65,4349.23,-0.013901767713990898,False,-0.024670496041971246,-0.05993446732853114,-0.0769035926163174,0.019526978979543228
binance_public,BTCUSDT,1h,2017-09-04 05:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4402.0,4153.0,-0.0567651976374375,False,-0.02374763809912439,-0.0584198908263317,-0.06851947073623366,0.018813201791393494
binance_public,BTCUSDT,1h,2017-09-04 07:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4186.96,4275.19,0.020872568164013817,True,-0.05096547675443874,-0.09390223053234559,-0.12421352074966541,0.025077860786823836
binance_public,BTCUSDT,1h,2017-09-04 11:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4153.0,3972.53,-0.04365533349385977,False,-0.0565651976374375,-0.07423094070441372,-0.13832274823794988,0.03342145093048054
binance_public,BTCUSDT,1h,2017-09-04 12:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4106.81,4115.03,0.0018015535172066556,True,-0.07914309482327564,-0.08959895721338318,-0.1391472405112112,0.033833698522349784
binance_public,BTCUSDT,1h,2017-09-04 13:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4275.19,4203.67,0.016529081046690243,True,0.021072568164013816,-0.006486021705282452,-0.11727442976397695,0.03460397582997981
binance_public,BTCUSDT,1h,2017-09-04 14:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4120.01,4197.24,0.018545100133251925,True,-0.05329564907685047,-0.06361919394172177,-0.14786211118717818,0.037066657605199956
binance_public,BTCUSDT,1h,2017-09-04 15:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4015.03,4258.4,0.06041474011402135,True,-0.07411413101129505,-0.0841941995597777,-0.1781825997073001,0.0399555811893951
binance_public,BTCUSDT,1h,2017-09-04 16:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4014.83,4131.88,0.02895441002483288,True,-0.07688717313179572,-0.09963423194314558,-0.1860258130963146,0.04099408585526302
binance_public,BTCUSDT,1h,2017-09-04 17:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3972.53,4100.11,0.03191555356410134,True,-0.04345533349385977,-0.11250790303230696,-0.17922255555831035,0.04120907474941299
binance_public,BTCUSDT,1h,2017-09-04 19:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4203.67,3620.0,-0.13904772115794053,False,-0.016729081046690242,-0.07183263413557073,-0.12315946025435376,0.040825720654298986
binance_public,BTCUSDT,1h,2017-09-04 20:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4197.24,4054.11,0.03390098064442335,True,0.018745100133251924,-0.06835242986961687,-0.061723316977209564,0.04120343708859016
binance_public,BTCUSDT,1h,2017-09-04 21:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4258.4,3988.04,0.06328863422881822,True,0.06061474011402135,-0.0638821719059135,-0.09327064755431769,0.03507051608920853
binance_public,BTCUSDT,1h,2017-09-04 22:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4131.88,4038.01,0.022518471978857015,True,0.029154410024832877,-0.08610786098350198,-0.12044804809151688,0.03288610234842938
binance_public,BTCUSDT,1h,2017-09-04 23:00:00+00:00,pre_2018,short,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4100.11,3960.01,0.03396981495618399,True,0.03211555356410134,-0.09069921136905978,-0.11422898942720239,0.032513413403194365
binance_public,BTCUSDT,1h,2017-09-05 00:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3999.99,4013.46,0.0031675084187712033,True,-0.027956053783325996,-0.09871769739821679,-0.1311962154812535,0.034763658337717225
binance_public,BTCUSDT,1h,2017-09-05 01:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3620.0,4190.4,0.15736906077348053,True,-0.13884772115794053,-0.17947509072240198,-0.2173920563131816,0.04360378847671661
binance_public,BTCUSDT,1h,2017-09-05 02:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,4054.11,4086.8,0.007863422058108837,True,-0.03410098064442335,-0.08028357531760433,-0.12438418059572232,0.04524138995453287
binance_public,BTCUSDT,1h,2017-09-05 03:00:00+00:00,pre_2018,long,Crisis,VolatilityShock,SixHourExhaustionFade,VolatilityExpansionFadeV1,Crisis -> VolatilityShock -> SixHourExhaustionFade -> VolatilityExpansionFadeV1,3988.04,4120.05,0.03290147340548242,True,-0.06348863422881823,-0.08120474322141868,-0.13397047103455617,0.044636677952793094
