run_id,recipe_id,fold_label,fold_role,timerange,trade_index,pair,open_date,close_date,stake_amount,profit_ratio,profit_abs,exit_reason,trade_duration_minutes,is_open,parent_regime_root,parent_regime_confidence_floor,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,root_label_source
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,11,AVAX/USDT,2021-09-13 08:00:00+00:00,2021-09-15 09:00:00+00:00,2241.612,0.052665644214939994,118.173996,exit_signal,2940,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,12,BNB/USDT,2021-09-17 12:00:00+00:00,2021-09-18 06:00:00+00:00,2354.8067,0.02418150616238383,56.9997155,exit_signal,1080,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,13,SOL/USDT,2021-09-16 21:00:00+00:00,2021-09-18 07:00:00+00:00,3452.23424,0.047232004111685606,163.21899776,exit_signal,2040,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,14,BNB/USDT,2021-09-19 12:00:00+00:00,2021-09-19 16:00:00+00:00,2473.113,0.020207234051486216,50.024748,exit_signal,240,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,15,AVAX/USDT,2021-09-20 12:00:00+00:00,2021-09-21 14:00:00+00:00,2374.4955,0.07145521034871424,169.8397455,exit_signal,1560,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,16,BNB/USDT,2021-09-20 03:00:00+00:00,2021-09-22 14:00:00+00:00,2711.902,-0.08178750183826326,-222.0214895,exit_signal,3540,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,17,SOL/USDT,2021-09-20 01:00:00+00:00,2021-09-22 15:00:00+00:00,3485.72004,-0.0855662840779494,-298.55837127,exit_signal,3720,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,18,SOL/USDT,2021-09-24 10:00:00+00:00,2021-09-26 13:00:00+00:00,4135.38774,0.02247413464526083,93.03220014,exit_signal,3060,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,19,BNB/USDT,2021-09-24 10:00:00+00:00,2021-09-26 16:00:00+00:00,3612.9619,0.005186003170454654,18.7555687,exit_signal,3240,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,20,AVAX/USDT,2021-09-26 08:00:00+00:00,2021-09-26 16:00:00+00:00,2310.1603,0.1104417590989973,255.3933055,exit_signal,480,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,21,SOL/USDT,2021-09-28 16:00:00+00:00,2021-09-29 04:00:00+00:00,4468.98686,0.0623719405067668,279.01812194,exit_signal,720,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,22,AVAX/USDT,2021-09-28 18:00:00+00:00,2021-09-29 16:00:00+00:00,2452.4115,0.07598838311408367,186.5411394,exit_signal,1320,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,23,SOL/USDT,2021-10-06 08:00:00+00:00,2021-10-07 14:00:00+00:00,3265.33013,0.02264323248098019,74.01156689,exit_signal,1800,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,24,AVAX/USDT,2021-10-05 16:00:00+00:00,2021-10-07 22:00:00+00:00,2382.1945,-0.031650946129801655,-75.4741085,exit_signal,3240,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,25,SOL/USDT,2021-10-10 02:00:00+00:00,2021-10-12 17:00:00+00:00,2600.6799,-0.029667956514686098,-77.23401504,exit_signal,3780,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,26,AVAX/USDT,2021-10-10 18:00:00+00:00,2021-10-13 01:00:00+00:00,3065.9895,-0.044152793771114376,-135.5073741,exit_signal,3300,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,27,AVAX/USDT,2021-10-17 16:00:00+00:00,2021-10-19 04:00:00+00:00,3390.5027,-0.0012893195921777495,-4.375813,exit_signal,2160,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,28,BNB/USDT,2021-11-18 17:00:00+00:00,2021-11-19 10:00:00+00:00,2360.8392,0.05800963410884493,137.0883696,exit_signal,1020,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,29,SOL/USDT,2021-11-18 14:00:00+00:00,2021-11-19 14:00:00+00:00,2439.7443,0.01456230445981544,35.5638276,exit_signal,1440,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,30,AVAX/USDT,2021-11-24 11:00:00+00:00,2021-11-25 03:00:00+00:00,2398.1724,0.05572847619566195,133.78014,exit_signal,960,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,31,SOL/USDT,2021-11-24 18:00:00+00:00,2021-11-25 13:00:00+00:00,2509.73656,0.04582160282517933,115.115152,exit_signal,1140,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,32,AVAX/USDT,2021-11-26 08:00:00+00:00,2021-11-27 18:00:00+00:00,2783.3037,0.02243635899273263,62.5096482,exit_signal,2040,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,33,SOL/USDT,2021-11-26 08:00:00+00:00,2021-11-28 22:00:00+00:00,2688.4252,-0.016917227297162732,-45.52618088,exit_signal,3720,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,34,AVAX/USDT,2021-12-02 16:00:00+00:00,2021-12-06 16:00:00+00:00,2822.099,-0.2248821525758302,-635.2743376,exit_signal,5760,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,35,SOL/USDT,2021-12-04 05:00:00+00:00,2021-12-06 22:00:00+00:00,3078.736,-0.004480079505986242,-13.80677504,exit_signal,3900,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,36,SOL/USDT,2021-12-08 11:00:00+00:00,2021-12-08 15:00:00+00:00,3044.27772,0.047058435002042195,143.40220416,exit_signal,240,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,37,AVAX/USDT,2021-12-09 19:00:00+00:00,2021-12-10 03:00:00+00:00,4583.2008,0.06933872502378687,318.1110933,exit_signal,480,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,38,AVAX/USDT,2021-12-11 00:00:00+00:00,2021-12-11 17:00:00+00:00,4709.3165,0.06761564115417908,318.741878,exit_signal,1020,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,39,SOL/USDT,2021-12-09 17:00:00+00:00,2021-12-12 14:00:00+00:00,2966.2092,-0.06987821189584167,-207.4806684,exit_signal,4140,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,40,SOL/USDT,2021-12-13 08:00:00+00:00,2021-12-14 22:00:00+00:00,3968.51665,-0.02401498799816796,-95.3991836,exit_signal,2280,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,41,AVAX/USDT,2021-12-13 15:00:00+00:00,2021-12-14 22:00:00+00:00,4753.5488,0.01927770832451058,91.7291648,exit_signal,1860,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,42,BNB/USDT,2021-12-13 16:00:00+00:00,2021-12-15 08:00:00+00:00,2416.1085,0.008617024001639387,20.8404846,exit_signal,2400,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,43,BNB/USDT,2021-12-15 16:00:00+00:00,2021-12-15 20:00:00+00:00,2809.0314,0.06730217653417017,189.2429811,exit_signal,240,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
20260511T180155+0800-codex-crashrebound-branch-rc-spa-v1,CrashRebound,bull_2021,root_conditioned_timerange_proxy,20210101-20211231,44,SOL/USDT,2021-12-17 15:00:00+00:00,2021-12-17 17:00:00+00:00,3609.18517,0.05354735581701742,193.45558483,exit_signal,120,False,Bull,0.9797225384,not_joined_abstain,drawdown_pullback,oversold_rebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> DrawdownPullback -> OversoldRebound -> CrashRebound,v1.timerange_proxy,1h_trade,score_only_no_execution,no_execution_until_accepted_root_join_and_downstream_consumption,timerange_proxy_not_board_a_per_trade_join
