Date,pct_above_20d,pct_above_50d,pct_above_100d,pct_above_200d,advance_decline_1d,median_constituent_ret_5d,median_constituent_ret_20d,equal_weight_ret_20d,spy_ret_20d,spy_ret_60d,rsp_spy_ratio_ret_20d,hyg_lqd_ratio_ret_20d,tlt_ret_20d,uup_ret_20d,vix_level,vix3m_vix_ratio,root_label
2024-04-26,0.4403292181069959,0.4732510288065844,0.6316872427983539,0.7757201646090535,0.043209876543209846,0.01340341212742624,-0.037729697612447544,-0.03674189139625922,-0.028313663505318387,0.05582993072835918,-0.013030705227553563,0.02259854072767653,-0.06434240540764469,0.018329162968321322,15.029999732971191,1.0825017130287966,Bull
2024-04-29,0.5082304526748971,0.51440329218107,0.6440329218106996,0.7962962962962963,0.43209876543209874,0.011113153170860923,-0.026665423863738102,-0.024785521827867845,-0.023172993886057647,0.04588066056705631,-0.005522955435804722,0.015750463714257812,-0.038573590437741556,0.011235930656966042,14.670000076293945,1.0906612076884221,UnknownOrMixed
2024-04-30,0.4156378600823045,0.41358024691358025,0.5864197530864198,0.7530864197530864,-0.7510288065843622,-0.009360095122009915,-0.03182067079339285,-0.030299935129727763,-0.03249577148160554,0.018589391585024373,-0.0018315329954471382,0.014121846351393463,-0.041503545736875314,0.018987309199266722,15.649999618530273,1.0600639333527277,Bull
2024-05-01,0.4053497942386831,0.4094650205761317,0.5679012345679012,0.7345679012345679,-0.041152263374485576,-0.011207117340359563,-0.037772707142936957,-0.03529980982459124,-0.03669534444935951,0.01899232403862361,-0.001977101112365931,0.015113710418789283,-0.03422905334382276,0.02260687644363668,15.390000343322754,1.076673120544369,Bull
2024-05-02,0.4670781893004115,0.43621399176954734,0.5967078189300411,0.7530864197530864,0.434156378600823,-0.0011506883049481331,-0.021269014600692637,-0.016443214889949587,-0.015670414139173916,0.025545833025195197,-0.00717487352411883,0.01701186693412282,-0.03699182467357942,0.014835705776294228,14.680000305175781,1.0933241759812322,Bull
2024-05-03,0.5576131687242798,0.448559670781893,0.6152263374485597,0.7654320987654321,0.49588477366255146,0.003402802484996026,-0.02104908496533714,-0.017278396744742255,-0.013772241591611278,0.029669861458302638,-0.007973609627472289,0.010634961065669302,-0.013516509908280905,0.010938492131471023,13.489999771118164,1.13194964542968,UnknownOrMixed
2024-05-06,0.6481481481481481,0.5267489711934157,0.6399176954732511,0.7818930041152263,0.5452674897119342,0.005697827262487132,-0.014375486197911236,-0.010788865550902853,-0.004144675729369496,0.03984382964103084,-0.013045434257482058,0.006517230245910666,-0.009564594137168814,0.013427541966031242,13.489999771118164,1.1134173990070193,UnknownOrMixed
2024-05-07,0.691358024691358,0.5493827160493827,0.654320987654321,0.7942386831275721,0.27983539094650206,0.02231863286980129,-0.009886744236213496,-0.0115250410557154,-0.004197613992271365,0.035009559567910964,-0.014123725348670124,0.009250338047238627,-0.012708317830551485,0.016613667966238754,13.229999542236328,1.1300075832608887,UnknownOrMixed
2024-05-08,0.6934156378600823,0.5349794238683128,0.6502057613168725,0.7818930041152263,-0.004115226337448541,0.02326727255398331,0.0023979032170240444,0.0039498069628859135,0.005971327389225678,0.03556410480779015,-0.007444717513965804,0.003938845951025227,0.0031697562385077926,0.007345205174632108,13.0,1.146153816810021,UnknownOrMixed
2024-05-09,0.7654320987654321,0.6008230452674898,0.6728395061728395,0.8065843621399177,0.654320987654321,0.027533977840132673,0.011424369389863132,0.013146475607889235,0.00418924010172983,0.05607644435576087,0.0033911202531509144,0.0014356532048298565,0.01266596760320926,0.003145723816588619,12.6899995803833,1.159180498389162,UnknownOrMixed
2024-05-10,0.7880658436213992,0.6069958847736625,0.6810699588477366,0.8168724279835391,0.21399176954732513,0.020756509146632518,0.02978519967469173,0.030467923128722353,0.019555590584967142,0.04791349362927044,0.0058276546995637,0.005875429387258491,0.0016141746646525235,-0.003467461304235475,12.550000190734863,1.1681274601282452,UnknownOrMixed
2024-05-13,0.7716049382716049,0.6090534979423868,0.6707818930041153,0.8127572016460906,-0.15020576131687247,0.012021361894512972,0.0373138991557016,0.03873180245240851,0.032629424968849685,0.040872570645526185,0.001509883127593259,-9.365281658857416e-05,0.019985882782060038,-0.005538236796603813,13.600000381469727,1.0948529357109928,UnknownOrMixed
2024-05-14,0.7839506172839507,0.6440329218106996,0.6831275720164609,0.8189300411522634,0.2592592592592593,0.011314722185043369,0.04718308802405147,0.047960845587247565,0.03926299904908581,0.05088179096371026,0.004639932686714365,-0.0014873044538926683,0.032596831962752315,-0.008987182108210034,13.420000076293945,1.0953800093661903,UnknownOrMixed
2024-05-15,0.7921810699588477,0.668724279835391,0.7242798353909465,0.823045267489712,0.48148148148148145,0.01977430254327417,0.061045652952209095,0.05983244364025046,0.05839605738852138,0.06978463210369945,-0.003592764168408369,-0.00041182185360422174,0.03520033924616728,-0.012135935862866654,12.449999809265137,1.1309237059769184,UnknownOrMixed
2024-05-16,0.7942386831275721,0.6563786008230452,0.7181069958847737,0.8292181069958847,-0.08436213991769548,0.009652377038964044,0.05951573263160115,0.05884121911192674,0.05839594162001638,0.06661681872370462,-0.004256401338179283,-0.003941008226580944,0.03942760743625917,-0.011764778053937164,12.420000076293945,1.1449275506986931,UnknownOrMixed
2024-05-17,0.7777777777777778,0.668724279835391,0.7242798353909465,0.8353909465020576,0.17078189300411517,0.011152007578920653,0.054865768415510385,0.05827083768385628,0.06925027594857247,0.046492628815007375,-0.01660200418026625,-0.0022837683326796254,0.028718015299936228,-0.011764778053937164,11.989999771118164,1.1668056745770465,UnknownOrMixed
2024-05-20,0.7448559670781894,0.6502057613168725,0.7078189300411523,0.8353909465020576,-0.0967078189300411,0.010232262294495698,0.040294906679444686,0.050175118745099355,0.06071383442034106,0.046976224863979565,-0.017017622246047637,-0.004332400401212744,0.02740731940009633,-0.010722896884273747,12.149999618530273,1.1613168806324674,UnknownOrMixed
2024-05-21,0.7448559670781894,0.6440329218106996,0.6851851851851852,0.823045267489712,0.01646090534979422,0.006634548956749753,0.0363598606212453,0.039495369682928744,0.05084542483662147,0.053402169789858345,-0.016930415842469126,-0.009095970433134815,0.032358886556890676,-0.006599539437127988,11.859999656677246,1.1762226149316293,UnknownOrMixed
2024-05-22,0.6748971193415638,0.6069958847736625,0.6707818930041153,0.8148148148148148,-0.2736625514403292,-0.004883442476696198,0.027064259376334943,0.03370681798819786,0.04831696035843103,0.04842110341982142,-0.01970483427928571,-0.011458847137115202,0.040964416428330264,-0.004510706382628071,12.289999961853027,1.1643613070816565,UnknownOrMixed
2024-05-23,0.4876543209876543,0.5041152263374485,0.602880658436214,0.7654320987654321,-0.7386831275720165,-0.01849738507340909,0.01568316765804234,0.022668439927608294,0.04462859094523974,0.042140737446026755,-0.027981131647165758,-0.01143515470994938,0.04157201015331524,-0.00034764615241367203,12.770000457763672,1.1487861824918844,UnknownOrMixed
2024-05-24,0.5,0.5349794238683128,0.6234567901234568,0.7674897119341564,0.4300411522633745,-0.016400318429637684,0.02114468324848806,0.027294676244084062,0.041671830483224426,0.04527846272163272,-0.01925977260057221,-0.009981944508661411,0.03921323283349598,-0.007961166337127845,11.930000305175781,1.1877619206888326,UnknownOrMixed
2024-05-28,0.3888888888888889,0.4711934156378601,0.5781893004115226,0.7386831275720165,-0.46502057613168724,-0.023900842604566264,0.0034795432584483477,0.0130624232854267,0.03872055811791619,0.03627964195625988,-0.030037352646831272,-0.006858477378403949,0.01579635912146049,-0.00624994184119676,12.920000076293945,1.139318899388984,UnknownOrMixed
2024-05-29,0.2757201646090535,0.4094650205761317,0.5102880658436214,0.7016460905349794,-0.7613168724279836,-0.03287692354500754,0.006154363596719503,0.01635641230037945,0.04804978180759534,0.030128087339967413,-0.036021276533199864,-0.0026996130383646344,0.012148713770136599,-0.006901278553332224,14.279999732971191,1.0819327799840588,Bull
2024-05-30,0.31275720164609055,0.4547325102880658,0.5370370370370371,0.7098765432098766,0.425925925925926,-0.023307315891302638,0.015047623635347174,0.02335428143588514,0.04448869053743998,0.03362460852695581,-0.02495322449637738,-0.005876773845310601,0.01445365960539391,-0.008980973120456759,14.470000267028809,1.077401511049803,Bull
2024-05-31,0.46502057613168724,0.5411522633744856,0.6131687242798354,0.7489711934156379,0.6604938271604938,0.0064082113624329695,0.024237995925671107,0.027167787721340625,0.04423494352809465,0.037780342007683654,-0.017833579748302686,-0.0067423423786396874,0.0169774188481826,-0.0020883420943149655,12.920000076293945,1.1346749040900375,UnknownOrMixed
2024-06-03,0.3991769547325103,0.5205761316872428,0.5967078189300411,0.7489711934156379,-0.3189300411522633,-0.005631744928934257,0.012164095931780361,0.016037345667594488,0.03229061467612482,0.028417801477704563,-0.01872454893565889,-0.007699788002738184,0.023074211448038895,-0.004537471810794447,13.109999656677246,1.128909273708246,Bull
2024-06-04,0.38271604938271603,0.5041152263374485,0.5781893004115226,0.7407407407407407,-0.0967078189300411,0.0,0.0029144781688414945,0.004560757137758704,0.022881785640651797,0.03578477781965139,-0.02022446271675238,-0.010454791430694166,0.03100835834460658,-0.005230100861404741,13.15999984741211,1.1306991099522727,Bull
2024-06-05,0.41975308641975306,0.5329218106995884,0.5925925925925926,0.7407407407407407,0.32716049382716056,0.01658160292147537,0.0026184936502121614,0.00957674785367213,0.03389794751713371,0.04899718287434407,-0.027494845443942317,-0.010215187532000791,0.03227856094319681,-0.006606352090145484,12.630000114440918,1.151227223286265,Bull
2024-06-06,0.4012345679012346,0.5267489711934157,0.5761316872427984,0.7325102880658436,-0.22016460905349788,0.009270546586008899,0.0003845751256638108,0.007139874920817985,0.03377868618912938,0.037813105305370964,-0.029028167393126414,-0.011435070297050376,0.03701622374277003,-0.009374984341860682,12.579999923706055,1.1558028656624633,Bull
2024-06-07,0.3724279835390947,0.5102880658436214,0.5637860082304527,0.720164609053498,-0.22222222222222215,-0.008046864956266608,-0.010872494976653269,-0.004740732224931419,0.026606606444184333,0.038178893972001804,-0.03343537335646074,-0.0037290083055537826,0.013048898066257753,0.0024390415592396852,12.220000267028809,1.1792143643639854,Bull
2024-06-10,0.4012345679012346,0.5288065843621399,0.5679012345679012,0.7263374485596708,0.1872427983539095,-0.0006844525860367767,-0.011217555779578725,-0.003150845419792069,0.028454096616268076,0.043449513565862574,-0.0341644330318045,-0.00239784369148921,0.011990208657109536,0.00347952642747984,12.739999771118164,1.1459969108137837,Bull
2024-06-11,0.3395061728395062,0.4876543209876543,0.5246913580246914,0.7160493827160493,-0.28600823045267487,-0.002289815972349951,-0.01544327392318079,-0.005957992203493866,0.03079238113412819,0.053194167657825364,-0.04009564503509555,-0.004754593474912916,0.01985337130117104,0.005221070499197289,12.850000381469727,1.1276264078570293,UnknownOrMixed
2024-06-12,0.4279835390946502,0.5205761316872428,0.551440329218107,0.7263374485596708,0.21399176954732513,-0.003021006260864101,-0.013766568447860061,-0.0038651235396937695,0.034511514690419354,0.055570726046134,-0.042230420387982415,-0.005522311195289342,0.02174948729751769,0.0027904030326497686,12.039999961853027,1.1727574692937068,UnknownOrMixed
2024-06-13,0.4053497942386831,0.5102880658436214,0.5288065843621399,0.7222222222222222,-0.24074074074074076,-0.004398358235161159,-0.025947009369781893,-0.01578026395175875,0.023915307774861727,0.05185087660755938,-0.04270839600342591,-0.0073169462251446715,0.02280954489726028,0.012986980096591827,11.9399995803833,1.1867672172764898,UnknownOrMixed
2024-06-14,0.3559670781893004,0.4670781893004115,0.5,0.7078189300411523,-0.4650205761316872,-0.005899729452530256,-0.031383635349165606,-0.020582322555886524,0.02665115625638581,0.04284522857279116,-0.04981840722294251,-0.011250321004853792,0.03242559373012455,0.015056067042251486,12.65999984741211,1.1721959187559867,Bull
2024-06-17,0.42386831275720166,0.49588477366255146,0.5349794238683128,0.720164609053498,0.4526748971193416,-0.003531569277943125,-0.0266755045505096,-0.01473629070512991,0.03333635239566135,0.04768270728659729,-0.05051683565172205,-0.008375543343336345,0.029108311043443358,0.012605069312362271,12.75,1.1599999970080805,UnknownOrMixed
2024-06-18,0.49382716049382713,0.5267489711934157,0.551440329218107,0.7242798353909465,0.2860082304526749,0.0056937314986209575,-0.022218246099574956,-0.011941029102553782,0.03476988958347027,0.05233987913441873,-0.04868174725429941,-0.010849110708616272,0.041628564437508064,0.010839123689916574,12.300000190734863,1.1943088904542243,Sideways
2024-06-20,0.5555555555555556,0.5576131687242798,0.5637860082304527,0.7325102880658436,0.14197530864197533,0.003873736084174073,-0.01707075126127411,-0.010185882575848609,0.029433943882330116,0.052388596783288666,-0.04277319967459159,-0.0057586012334728265,0.029381369778695987,0.015035008837805286,13.279999732971191,1.1603915781076874,Sideways
2024-06-21,0.5843621399176955,0.5679012345679012,0.5720164609053497,0.7489711934156379,0.191358024691358,0.00801962235700071,-0.010549291372299208,-0.004699353969987238,0.03102263381041226,0.05292244001234714,-0.03937137960779746,-0.004170122746042337,0.02814665079930667,0.014290639398744531,13.199999809265137,1.1492424466283748,UnknownOrMixed
2024-06-24,0.6954732510288066,0.6213991769547325,0.602880658436214,0.7510288065843621,0.41358024691358025,0.020297755371347925,0.009931247205252958,0.013477755570072279,0.035232423015403525,0.04075327265909068,-0.025031720603083785,-0.007091794428776166,0.03898962888184987,0.008695610398220532,13.329999923706055,1.1425356061068925,UnknownOrMixed
2024-06-25,0.5473251028806584,0.5329218106995884,0.5596707818930041,0.7345679012345679,-0.49588477366255146,0.004533766006521889,-0.003583980935147002,0.0007513548633095715,0.03238801854691431,0.04496073385257904,-0.03544875036108197,-0.006228992501045583,0.03767637625977516,0.012910018292447312,12.84000015258789,1.157320831782251,Sideways
2024-06-26,0.5,0.49794238683127573,0.5473251028806584,0.7139917695473251,-0.3106995884773663,-0.0016779001764478663,0.000745176734667341,0.00471745291278268,0.03295532576704563,0.04808842391995749,-0.0329076705806991,-0.0049375212299110904,0.03772927406380089,0.019217238625270916,12.550000190734863,1.1721115390107122,Sideways
2024-06-27,0.51440329218107,0.5288065843621399,0.5596707818930041,0.7181069958847737,0.16049382716049382,-0.0019844004917334845,0.011472343253821848,0.017503031955940093,0.041879034766117096,0.056457626760205715,-0.028645039414158413,-0.0080766805395317,0.05461358350561918,0.012161165055915246,12.239999771118164,1.178104603426527,Sideways
2024-06-28,0.5329218106995884,0.5061728395061729,0.5576131687242798,0.7304526748971193,0.07407407407407413,-0.0028091966469120933,0.007990733344635736,0.014198884523128211,0.04470961147542862,0.051145877531122874,-0.03501278832730703,-0.0020617053808782426,0.025084573684160283,0.01533626614678485,12.4399995803833,1.1672026485161893,Sideways
2024-07-01,0.4279835390946502,0.4444444444444444,0.5246913580246914,0.7037037037037037,-0.4773662551440329,-0.016159320790396947,-0.013557674230119776,-0.004979217820962247,0.037410742484064397,0.06632477986746954,-0.04870810098741385,0.00460860158730636,0.0005991148241550892,0.01639339311484389,12.220000267028809,1.1612110695831828,Sideways
2024-07-02,0.5020576131687243,0.49382716049382713,0.5349794238683128,0.6975308641975309,0.36625514403292175,-0.005076898710970945,-0.002556638070559336,0.003891992516658665,0.04354171158087761,0.06240232856362171,-0.04499093381385999,0.004738184716685412,-0.007661447887887252,0.020336625405949382,12.029999732971191,1.1645885735544916,Sideways
2024-07-03,0.49382716049382713,0.4876543209876543,0.5205761316872428,0.6954732510288066,-0.01851851851851849,-0.0007608279512662519,0.0009500283129857401,0.007548738328958256,0.04702773248645786,0.06654670861221135,-0.04486727274487101,0.005303089069751632,-0.006237375044047422,0.01577286815510326,12.09000015258789,1.1596360860891024,UnknownOrMixed
2024-07-05,0.4670781893004115,0.4711934156378601,0.5102880658436214,0.691358024691358,-0.026748971193415627,-0.003526219900576333,-0.00596652129551406,-0.00011025111484722473,0.04069677566614982,0.07145773573836656,-0.045275241753353845,0.0031734912406158333,-0.005308847339587919,0.010850504971497532,12.479999542236328,1.1498398163321013,UnknownOrMixed
2024-07-08,0.5020576131687243,0.48148148148148145,0.5102880658436214,0.691358024691358,0.11728395061728392,-0.003960400566456634,-0.0026428516683434378,0.004665697532794412,0.0419172929033782,0.08354367790645356,-0.04267697889017252,0.004046948897995062,-0.0016626614293379083,0.01402033527758939,12.369999885559082,1.1552142355745194,Bear
2024-07-09,0.4794238683127572,0.4670781893004115,0.5041152263374485,0.6810699588477366,-0.1975308641975308,0.002378831532929615,0.0008895530514976269,0.00589715001603023,0.04419969257783518,0.07647309409882497,-0.04338697373490452,-0.0017015252469250175,0.012499856313607172,0.006951652708569345,12.510000228881836,1.1502797825775064,Bear
2024-07-10,0.5987654320987654,0.5349794238683128,0.5473251028806584,0.7098765432098766,0.6090534979423868,0.00741733322055993,0.007319779582289798,0.011224003192041353,0.05128434671402893,0.10234115251401277,-0.04455359312736773,-0.0047415876512276744,0.022496171197932124,0.003467389823452516,12.850000381469727,1.1284046357624742,Bear
2024-07-11,0.7777777777777778,0.6563786008230452,0.6213991769547325,0.7386831275720165,0.5637860082304527,0.019863218730951093,0.026283029298117544,0.026631744968469876,0.03971543391100574,0.10670070584592972,-0.01822954125949261,-0.0034851244368593326,0.021861412655041823,-0.0031163143987688047,12.920000076293945,1.1354489156088288,Bear
2024-07-12,0.8189300411522634,0.7181069958847737,0.6584362139917695,0.7757201646090535,0.6193415637860082,0.027236282763647646,0.026851588200381693,0.028070851048328384,0.03775059447436235,0.11571631855380105,-0.01300143193206793,-0.002468517334619391,0.01857748785036817,-0.002086960836482299,12.460000038146973,1.1532905169794976,Bear
2024-07-15,0.7860082304526749,0.7016460905349794,0.6584362139917695,0.7777777777777778,0.14403292181069954,0.025894029466035473,0.029943506267436137,0.03182377791165487,0.038513221869347136,0.12544500859993457,-0.009797079868821834,0.00804665207533084,-0.007718592822968384,-0.004158013068347177,13.119999885559082,1.133384147504924,Bear
2024-07-16,0.8477366255144033,0.779835390946502,0.742798353909465,0.8148148148148148,0.7674897119341564,0.0456660521679908,0.05197937306906142,0.05501441580332775,0.04403645630858288,0.13445358114935746,0.008850315751368854,0.010842219198206271,-0.0021177244120401673,-0.00862369347890024,13.1899995803833,1.1304018439535708,Bear
2024-07-17,0.7942386831275721,0.7777777777777778,0.7078189300411523,0.8271604938271605,-0.022633744855967086,0.040535042071866645,0.04409457234183056,0.04237859694850102,0.02127002364034314,0.12839632654432087,0.019721687730392512,0.0038209243684939054,0.008104257861031083,-0.010719188969945614,14.479999542236328,1.0904696450987856,UnknownOrMixed
2024-07-18,0.7510288065843621,0.7181069958847737,0.6728395061728395,0.8004115226337448,-0.5308641975308642,0.017643390288722638,0.03514144766698357,0.031231269830149185,0.010853128832090109,0.10950707441238405,0.018840253721883027,0.0076194275029999314,-0.008697561620095162,-0.0058803189936142974,15.930000305175781,1.0395479691586642,UnknownOrMixed
2024-07-19,0.691358024691358,0.6584362139917695,0.6316872427983539,0.7777777777777778,-0.4238683127572017,0.0018030956266793519,0.025261945492622728,0.02387025748202231,0.0068757764351412565,0.08921399968606791,0.015372819664966286,0.007857559283425797,-0.007922766970416606,-0.007233946459081597,16.520000457763672,1.0387408820771349,UnknownOrMixed
2024-07-22,0.7633744855967078,0.7160493827160493,0.6810699588477366,0.7880658436213992,0.5987654320987654,0.008533768980078071,0.03147121606380032,0.031425966968252866,0.01862237823624935,0.1009662971482641,0.010307620701906828,0.011269381448113736,-0.010805431802566767,-0.01030930026045107,14.90999984741211,1.0791415370390223,UnknownOrMixed
2024-07-23,0.7139917695473251,0.6954732510288066,0.6707818930041153,0.7613168724279835,-0.23251028806584362,-0.010220793343523216,0.02254415813774724,0.023413299915016145,0.020341399023629414,0.10343125540507891,0.0002306719137579183,0.014224649984523774,-0.01617227130066412,-0.005172389157986457,14.720000267028809,1.0876358653839489,UnknownOrMixed
2024-07-24,0.5843621399176955,0.602880658436214,0.5987654320987654,0.757201646090535,-0.35802469135802467,-0.020565314616242336,0.0168686482478293,0.01683563397783309,-0.006607473241426298,0.06830377744123872,0.022370841809172592,0.015497912040575157,-0.028453873798837015,-0.006544978887852104,18.040000915527344,1.0216185903467865,UnknownOrMixed
2024-07-25,0.5946502057613169,0.6337448559670782,0.6090534979423868,0.7613168724279835,0.13580246913580252,-0.009402032603300914,0.02411174294211571,0.020801723413422176,-0.013015457469396585,0.05898697224756799,0.03413544386687151,0.008283197306047096,-0.00629636488705454,-0.011312911444290918,18.459999084472656,1.0124594507579594,UnknownOrMixed
2024-07-26,0.6625514403292181,0.7078189300411523,0.6728395061728395,0.8045267489711934,0.7407407407407408,0.009435443819792111,0.03504033807968521,0.03319580969236454,-0.0035324702106798167,0.08808384566643257,0.03765674415603004,0.0067149897242733125,-0.0025045438138423526,-0.010641913875760634,16.389999389648438,1.0518609159928687,UnknownOrMixed
2024-07-29,0.6604938271604939,0.7119341563786008,0.6851851851851852,0.7962962962962963,0.08230452674897126,0.00408244125560453,0.03836259524350738,0.03403825999784722,0.0009925869738875992,0.09227047245543263,0.03361000000118919,-0.0002776864951116176,0.021871877869472645,-0.007895574711826225,16.600000381469727,1.0337349068116588,UnknownOrMixed
2024-07-30,0.6481481481481481,0.7037037037037037,0.6934156378600823,0.8065843621399177,0.32510288065843623,0.012494219666603024,0.053628549145299576,0.0442435923412292,-0.006124532309324859,0.07666583888577883,0.05457181942151457,-0.006335118835508635,0.043821398979259074,-0.007549752399984788,17.690000534057617,1.0180892982003105,UnknownOrMixed
2024-07-31,0.668724279835391,0.742798353909465,0.7283950617283951,0.8209876543209876,0.154320987654321,0.02552073359371032,0.049741748580734324,0.045794613049192634,0.003278582455503054,0.08077012952758689,0.044961190470401036,-0.004884198614724444,0.04635238398852448,-0.011683850014469477,16.360000610351562,1.0372859829000838,UnknownOrMixed
2024-08-01,0.5720164609053497,0.6378600823045267,0.6563786008230452,0.7757201646090535,-0.31893004115226337,0.013787758672914818,0.04080563784689284,0.03355085238424236,-0.015323011990286295,0.05457487148258289,0.05240086465338445,-0.0065093738112667054,0.04169615972303231,-0.004140795586186519,18.59000015258789,1.0295857575334115,UnknownOrMixed
2024-08-02,0.4609053497942387,0.5555555555555556,0.5740740740740741,0.7098765432098766,-0.48559670781893005,-0.014337379203886724,0.02750908478091696,0.014896739811850121,-0.03919666433743774,0.0337996584303113,0.060444393365503,-0.01722576780771634,0.06533721729839082,-0.010734035268452957,23.389999389648438,0.9978623668933196,Bull
2024-08-05,0.294238683127572,0.43209876543209874,0.4588477366255144,0.6440329218106996,-0.9094650205761317,-0.03993853058265834,0.0020442581890003364,-0.01115556047231483,-0.06825382698569094,0.0035948815791271294,0.06559689370360977,-0.020655670554927452,0.0686648984428273,-0.017974435474831463,38.56999969482422,0.8739953163389904,Bull
2024-08-06,0.3683127572016461,0.49176954732510286,0.5185185185185185,0.6666666666666666,0.5967078189300411,-0.03523925743168943,0.01838762961029783,0.001839237339248739,-0.06057687326897987,0.007044966741216019,0.069554552157014,-0.011200092069722056,0.0493986932428192,-0.016223702635354553,27.709999084472656,0.9657163880556332,Bull
2024-08-07,0.3230452674897119,0.46296296296296297,0.48559670781893005,0.6399176954732511,-0.40123456790123463,-0.04738359710904605,0.0011833224560929834,-0.014638650940066757,-0.07599966337786546,-0.0009729676329062187,0.07090835074703783,-0.004666142807623563,0.038749016294555405,-0.013130666558771265,27.850000381469727,0.9698384150419332,Bull
2024-08-08,0.4403292181069959,0.5432098765432098,0.588477366255144,0.7037037037037037,0.8148148148148148,-0.018957622505860028,0.009534738141956267,-0.005880555598666525,-0.046416666620004654,0.021984578994919124,0.04390554767749055,0.0007173656676846552,0.022426139723900285,-0.006599539437127988,23.790000915527344,1.0142916448993218,UnknownOrMixed
2024-08-09,0.4609053497942387,0.588477366255144,0.5843621399176955,0.7016460905349794,0.1975308641975308,-0.003911676406851083,0.0032626146829506375,-0.011735139647049062,-0.048215242979776196,0.02180274495471779,0.03893726430189148,-0.003419602700585278,0.028112576149669888,-0.0041826507011706315,20.3700008392334,1.0397643314958678,UnknownOrMixed
2024-08-12,0.4094650205761317,0.5473251028806584,0.5802469135802469,0.676954732510288,-0.34156378600823045,0.01740136772937817,-0.009117066244080818,-0.017060048377273283,-0.05032673551154043,0.009834671868018896,0.03508190535941913,-0.010462720846434959,0.0438513585536735,-0.005915029948860506,20.709999084472656,1.0444229897133948,UnknownOrMixed
