run_id,recipe_id,pair,open_date,close_date,entry_index,exit_index,open_rate,close_rate,stake_amount,profit_ratio,profit_abs,gross_R,cost_R,realized_R,stressed_2x_cost_R,is_win,exit_reason,parent_regime_root,parent_regime_confidence_floor,root_lookup_status,matched_source_date,source_panel_support,source_panel_total,source_panel_share,source_avg_confidence,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,AVAX/USDT,2021-09-13T08:00:00+00:00,2021-09-15T09:00:00+00:00,453200,453249,51.12,53.92,2241.612,0.052665644214939994,118.173996,0.054665644214939996,0.002,0.052665644214939994,0.05066564421493999,True,exit_signal,Bull,0.9797225384,exact_source_date,2021-09-13,20,39,0.5128205128205128,0.595,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,BNB/USDT,2021-09-17T12:00:00+00:00,2021-09-18T06:00:00+00:00,453300,453318,407.9,418.6,2354.8067,0.02418150616238383,56.9997155,0.02618150616238383,0.002,0.02418150616238383,0.022181506162383832,True,exit_signal,Bull,0.9797225384,exact_source_date,2021-09-17,19,39,0.48717948717948717,0.6382631578947368,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,SOL/USDT,2021-09-16T21:00:00+00:00,2021-09-18T07:00:00+00:00,453285,453319,148.19,155.5,3452.23424,0.047232004111685606,163.21899776,0.04923200411168561,0.002,0.047232004111685606,0.045232004111685604,True,exit_signal,Bull,0.9797225384,exact_source_date,2021-09-16,21,39,0.5384615384615384,0.6743333333333333,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,BNB/USDT,2021-09-19T12:00:00+00:00,2021-09-19T16:00:00+00:00,453348,453352,404.5,413.5,2473.113,0.020207234051486216,50.024748,0.022207234051486217,0.002,0.020207234051486216,0.018207234051486214,True,exit_signal,Bull,0.9797225384,previous_source_date_gap_2d,2021-09-17,19,39,0.48717948717948717,0.6382631578947368,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,AVAX/USDT,2021-09-20T12:00:00+00:00,2021-09-21T14:00:00+00:00,453372,453398,60.19,64.62,2374.4955,0.07145521034871424,169.8397455,0.07345521034871424,0.002,0.07145521034871424,0.06945521034871424,True,exit_signal,Sideways,0.9529358324,exact_source_date,2021-09-20,20,39,0.5128205128205128,0.6912499999999999,not_present_no_direct_source_match,RangeShockMeanReversion,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,BNB/USDT,2021-09-20T03:00:00+00:00,2021-09-22T14:00:00+00:00,453363,453422,394.0,362.5,2711.902,-0.08178750183826326,-222.0214895,-0.07978750183826326,0.002,-0.08178750183826326,-0.08378750183826326,False,exit_signal,Sideways,0.9529358324,exact_source_date,2021-09-20,20,39,0.5128205128205128,0.6912499999999999,not_present_no_direct_source_match,RangeShockMeanReversion,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,SOL/USDT,2021-09-20T01:00:00+00:00,2021-09-22T15:00:00+00:00,453361,453423,149.16,136.67,3485.72004,-0.0855662840779494,-298.55837127,-0.0835662840779494,0.002,-0.0855662840779494,-0.0875662840779494,False,exit_signal,Sideways,0.9529358324,exact_source_date,2021-09-20,20,39,0.5128205128205128,0.6912499999999999,not_present_no_direct_source_match,RangeShockMeanReversion,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,SOL/USDT,2021-09-24T10:00:00+00:00,2021-09-26T13:00:00+00:00,453466,453517,134.17,137.46,4135.38774,0.02247413464526083,93.03220014,0.024474134645260832,0.002,0.02247413464526083,0.02047413464526083,True,exit_signal,Bull,0.9797225384,exact_source_date,2021-09-24,18,39,0.46153846153846156,0.588,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,BNB/USDT,2021-09-24T10:00:00+00:00,2021-09-26T16:00:00+00:00,453466,453520,347.3,349.8,3612.9619,0.005186003170454654,18.7555687,0.007186003170454654,0.002,0.005186003170454654,0.0031860031704546536,True,exit_signal,Bull,0.9797225384,exact_source_date,2021-09-24,18,39,0.46153846153846156,0.588,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,AVAX/USDT,2021-09-26T08:00:00+00:00,2021-09-26T16:00:00+00:00,453512,453520,62.93,70.02,2310.1603,0.1104417590989973,255.3933055,0.1124417590989973,0.002,0.1104417590989973,0.1084417590989973,True,exit_signal,Bull,0.9797225384,previous_source_date_gap_2d,2021-09-24,18,39,0.46153846153846156,0.588,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,SOL/USDT,2021-09-28T16:00:00+00:00,2021-09-29T04:00:00+00:00,453568,453580,130.39,138.8,4468.98686,0.0623719405067668,279.01812194,0.0643719405067668,0.002,0.0623719405067668,0.0603719405067668,True,exit_signal,Bear,0.963920242,exact_source_date,2021-09-28,14,39,0.358974358974359,0.5415,not_present_no_direct_source_match,BearMarketCapitulationRebound,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,AVAX/USDT,2021-09-28T18:00:00+00:00,2021-09-29T16:00:00+00:00,453570,453592,62.45,67.33,2452.4115,0.07598838311408367,186.5411394,0.07798838311408367,0.002,0.07598838311408367,0.07398838311408366,True,exit_signal,Bear,0.963920242,exact_source_date,2021-09-28,14,39,0.358974358974359,0.5415,not_present_no_direct_source_match,BearMarketCapitulationRebound,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,SOL/USDT,2021-10-06T08:00:00+00:00,2021-10-07T14:00:00+00:00,453752,453782,155.93,159.78,3265.33013,0.02264323248098019,74.01156689,0.024643232480980187,0.002,0.02264323248098019,0.02064323248098019,True,exit_signal,Sideways,0.9529358324,exact_source_date,2021-10-06,16,39,0.41025641025641024,0.778125,not_present_no_direct_source_match,RangeShockMeanReversion,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,AVAX/USDT,2021-10-05T16:00:00+00:00,2021-10-07T22:00:00+00:00,453736,453790,63.61,61.72,2382.1945,-0.031650946129801655,-75.4741085,-0.029650946129801653,0.002,-0.031650946129801655,-0.03365094612980166,False,exit_signal,Sideways,0.9529358324,exact_source_date,2021-10-05,14,39,0.358974358974359,0.7339285714285715,not_present_no_direct_source_match,RangeShockMeanReversion,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,SOL/USDT,2021-10-10T02:00:00+00:00,2021-10-12T17:00:00+00:00,453842,453905,153.65,149.39,2600.6799,-0.029667956514686098,-77.23401504,-0.0276679565146861,0.002,-0.029667956514686098,-0.031667956514686096,False,exit_signal,Sideways,0.9529358324,previous_source_date_gap_2d,2021-10-08,15,39,0.38461538461538464,0.7933333333333333,not_present_no_direct_source_match,RangeShockMeanReversion,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,AVAX/USDT,2021-10-10T18:00:00+00:00,2021-10-13T01:00:00+00:00,453858,453913,58.95,56.46,3065.9895,-0.044152793771114376,-135.5073741,-0.042152793771114375,0.002,-0.044152793771114376,-0.04615279377111438,False,exit_signal,Sideways,0.9529358324,previous_source_date_gap_2d,2021-10-08,15,39,0.38461538461538464,0.7933333333333333,not_present_no_direct_source_match,RangeShockMeanReversion,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,AVAX/USDT,2021-10-17T16:00:00+00:00,2021-10-19T04:00:00+00:00,454024,454060,56.33,56.37,3390.5027,-0.0012893195921777495,-4.375813,0.0007106804078222506,0.002,-0.0012893195921777495,-0.0032893195921777493,False,exit_signal,Bull,0.9797225384,previous_source_date_gap_2d,2021-10-15,19,39,0.48717948717948717,0.6107368421052631,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,BNB/USDT,2021-11-18T17:00:00+00:00,2021-11-19T10:00:00+00:00,454793,454810,532.2,564.2,2360.8392,0.05800963410884493,137.0883696,0.06000963410884493,0.002,0.05800963410884493,0.05600963410884493,True,exit_signal,Bull,0.9797225384,exact_source_date,2021-11-18,22,39,0.5641025641025641,0.6833181818181818,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,SOL/USDT,2021-11-18T14:00:00+00:00,2021-11-19T14:00:00+00:00,454790,454814,204.9,208.3,2439.7443,0.01456230445981544,35.5638276,0.016562304459815443,0.002,0.01456230445981544,0.01256230445981544,True,exit_signal,Bull,0.9797225384,exact_source_date,2021-11-18,22,39,0.5641025641025641,0.6833181818181818,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
20260511T180235+0800-codex-board-b-crashrebound-branch-rc-spa-v1,CrashRebound,AVAX/USDT,2021-11-24T11:00:00+00:00,2021-11-25T03:00:00+00:00,454931,454947,116.87,123.63,2398.1724,0.05572847619566195,133.78014,0.05772847619566195,0.002,0.05572847619566195,0.05372847619566195,True,exit_signal,Bull,0.9797225384,exact_source_date,2021-11-24,24,39,0.6153846153846154,0.6024166666666667,not_present_no_direct_source_match,PullbackInUptrend,DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp,CounterTrendDrawdownRebound,CrashRebound,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,regime-profit-branch-path/v1,1h_entry_multi_day_exit,score_only_until_rc_spa_and_downstream_branch_consumption_pass,suppress_if_direct_manipulation_overlay_present_or_crisis_tail_gate_fails
