run_id,recipe_id,strategy_class,variant_id,pair,source_anchor,open_date,close_date,open_session_date,profit_ratio,profit_ratio_net,net_return_R,win,exit_reason,trade_duration_min,parent_regime_root,parent_regime_confidence_floor,source_anchor_confidence,root_lookup_status,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,raw_trade
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,SPY/USD,^GSPC,2024-01-31T00:00:00+00:00,2024-02-05T00:00:00+00:00,2024-01-31,0.010396662315326743,0.010396662315326743,0.010396662315326743,True,crosspanel_time_exit,7200.0,Bull,0.9797225384,0.6,source_anchor_asof_daily,not_consumed_no_direct_event_rows,TrendExpansion,CrossPanelTrendPullback,crosspanel_daily_trend_pullback,CrossPanelRootAwareDailyV1:dense_5d,Bull -> TrendExpansion -> CrossPanelTrendPullback -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_branch_rc_spa_fails,2024,"{""amount"": 40.0, ""close_date"": ""2024-02-05T00:00:00+00:00"", ""close_rate"": 493.70001220703, ""close_timestamp"": 1707091200000, ""enter_tag"": ""Bull/CrossPanelTrendPullback/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 449.53039550782, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 496.0499877929687, ""max_stake_amount"": 19544.79980469, ""min_rate"": 482.8599853515625, ""open_date"": ""2024-01-31T00:00:00+00:00"", ""open_rate"": 488.61999511719, ""open_timestamp"": 1706659200000, ""pair"": ""SPY/USD"", ""profit_abs"": 203.20068359, ""profit_ratio"": 0.010396662315326743, ""stake_amount"": 19544.79980469, ""stop_loss_abs"": 449.53039550782, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 0}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,AAPL/USD,AAPL,2024-01-31T00:00:00+00:00,2024-02-05T00:00:00+00:00,2024-01-31,0.005934562928790687,0.005934562928790687,0.005934562928790687,True,crosspanel_time_exit,7200.0,Sideways,0.9529358324,1.0,source_anchor_asof_daily,not_consumed_no_direct_event_rows,RangeConsolidation,CrossPanelMeanReversion,crosspanel_daily_range_reversion,CrossPanelRootAwareDailyV1:dense_5d,Sideways -> RangeConsolidation -> CrossPanelMeanReversion -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_sideways_branch_rc_spa_fails,2024,"{""amount"": 112.0, ""close_date"": ""2024-02-05T00:00:00+00:00"", ""close_rate"": 188.14999389648, ""close_timestamp"": 1707091200000, ""enter_tag"": ""Sideways/CrossPanelMeanReversion/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 172.07679382324, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 189.25, ""max_stake_amount"": 20948.47924805, ""min_rate"": 179.25, ""open_date"": ""2024-01-31T00:00:00+00:00"", ""open_rate"": 187.03999328613, ""open_timestamp"": 1706659200000, ""pair"": ""AAPL/USD"", ""profit_abs"": 124.32006836, ""profit_ratio"": 0.005934562928790687, ""stake_amount"": 20948.47924805, ""stop_loss_abs"": 172.07679382324, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 0}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,SPY/USD,^GSPC,2024-02-07T00:00:00+00:00,2024-02-12T00:00:00+00:00,2024-02-07,0.009832970236611734,0.009832970236611734,0.009832970236611734,True,crosspanel_time_exit,7200.0,Bull,0.9797225384,1.0,source_anchor_asof_daily,not_consumed_no_direct_event_rows,TrendExpansion,CrossPanelTrendPullback,crosspanel_daily_trend_pullback,CrossPanelRootAwareDailyV1:dense_5d,Bull -> TrendExpansion -> CrossPanelTrendPullback -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_branch_rc_spa_fails,2024,"{""amount"": 40.0, ""close_date"": ""2024-02-12T00:00:00+00:00"", ""close_rate"": 501.17001342773, ""close_timestamp"": 1707696000000, ""enter_tag"": ""Bull/CrossPanelTrendPullback/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 456.58680786133, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 503.5, ""max_stake_amount"": 19851.6003418, ""min_rate"": 495.3599853515625, ""open_date"": ""2024-02-07T00:00:00+00:00"", ""open_rate"": 496.29000854492, ""open_timestamp"": 1707264000000, ""pair"": ""SPY/USD"", ""profit_abs"": 195.20019531, ""profit_ratio"": 0.009832970236611734, ""stake_amount"": 19851.6003418, ""stop_loss_abs"": 456.58680786133, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 0}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,AAPL/USD,AAPL,2024-02-13T00:00:00+00:00,2024-02-20T00:00:00+00:00,2024-02-13,-0.021424400574927976,-0.021424400574927976,-0.021424400574927976,False,crosspanel_time_exit,10080.0,Sideways,0.9529358324,0.5,source_anchor_asof_daily,not_consumed_no_direct_event_rows,RangeConsolidation,CrossPanelMeanReversion,crosspanel_daily_range_reversion,CrossPanelRootAwareDailyV1:dense_5d,Sideways -> RangeConsolidation -> CrossPanelMeanReversion -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_sideways_branch_rc_spa_fails,2024,"{""amount"": 112.0, ""close_date"": ""2024-02-20T00:00:00+00:00"", ""close_rate"": 181.78999328613, ""close_timestamp"": 1708387200000, ""enter_tag"": ""Sideways/CrossPanelMeanReversion/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 170.90840393067, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 186.2100067138672, ""max_stake_amount"": 20806.24047852, ""min_rate"": 180.0, ""open_date"": ""2024-02-13T00:00:00+00:00"", ""open_rate"": 185.77000427246, ""open_timestamp"": 1707782400000, ""pair"": ""AAPL/USD"", ""profit_abs"": -445.76123047, ""profit_ratio"": -0.021424400574927976, ""stake_amount"": 20806.24047852, ""stop_loss_abs"": 170.90840393067, ""stop_loss_ratio"": -0.08, ""trade_duration"": 10080, ""weekday"": 1}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,SPY/USD,^GSPC,2024-02-15T00:00:00+00:00,2024-02-20T00:00:00+00:00,2024-02-15,-0.0031444797560148735,-0.0031444797560148735,-0.0031444797560148735,False,crosspanel_time_exit,7200.0,Bull,0.9797225384,0.833,source_anchor_asof_daily,not_consumed_no_direct_event_rows,TrendExpansion,CrossPanelTrendPullback,crosspanel_daily_trend_pullback,CrossPanelRootAwareDailyV1:dense_5d,Bull -> TrendExpansion -> CrossPanelTrendPullback -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_branch_rc_spa_fails,2024,"{""amount"": 40.0, ""close_date"": ""2024-02-20T00:00:00+00:00"", ""close_rate"": 497.7200012207, ""close_timestamp"": 1708387200000, ""enter_tag"": ""Bull/CrossPanelTrendPullback/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 459.34680786133, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 502.8699951171875, ""max_stake_amount"": 19971.6003418, ""min_rate"": 494.4500122070313, ""open_date"": ""2024-02-15T00:00:00+00:00"", ""open_rate"": 499.29000854492, ""open_timestamp"": 1707955200000, ""pair"": ""SPY/USD"", ""profit_abs"": -62.80029297, ""profit_ratio"": -0.0031444797560148735, ""stake_amount"": 19971.6003418, ""stop_loss_abs"": 459.34680786133, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 1}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,AAPL/USD,AAPL,2024-02-21T00:00:00+00:00,2024-02-26T00:00:00+00:00,2024-02-21,0.0016489119916458738,0.0016489119916458738,0.0016489119916458738,True,crosspanel_time_exit,7200.0,Sideways,0.9529358324,0.6,source_anchor_asof_daily,not_consumed_no_direct_event_rows,RangeConsolidation,CrossPanelMeanReversion,crosspanel_daily_range_reversion,CrossPanelRootAwareDailyV1:dense_5d,Sideways -> RangeConsolidation -> CrossPanelMeanReversion -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_sideways_branch_rc_spa_fails,2024,"{""amount"": 112.0, ""close_date"": ""2024-02-26T00:00:00+00:00"", ""close_rate"": 182.24000549316, ""close_timestamp"": 1708905600000, ""enter_tag"": ""Sideways/CrossPanelMeanReversion/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 167.3848022461, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 185.0399932861328, ""max_stake_amount"": 20377.28027344, ""min_rate"": 180.6499938964844, ""open_date"": ""2024-02-21T00:00:00+00:00"", ""open_rate"": 181.94000244141, ""open_timestamp"": 1708473600000, ""pair"": ""AAPL/USD"", ""profit_abs"": 33.6003418, ""profit_ratio"": 0.0016489119916458738, ""stake_amount"": 20377.28027344, ""stop_loss_abs"": 167.3848022461, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 0}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,SPY/USD,^GSPC,2024-02-22T00:00:00+00:00,2024-02-27T00:00:00+00:00,2024-02-22,0.005337200431298788,0.005337200431298788,0.005337200431298788,True,crosspanel_time_exit,7200.0,Bull,0.9797225384,0.6,source_anchor_asof_daily,not_consumed_no_direct_event_rows,TrendExpansion,CrossPanelTrendPullback,crosspanel_daily_trend_pullback,CrossPanelRootAwareDailyV1:dense_5d,Bull -> TrendExpansion -> CrossPanelTrendPullback -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_branch_rc_spa_fails,2024,"{""amount"": 40.0, ""close_date"": ""2024-02-27T00:00:00+00:00"", ""close_rate"": 506.70001220703, ""close_timestamp"": 1708992000000, ""enter_tag"": ""Bull/CrossPanelTrendPullback/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 463.68920898438, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 510.1300048828125, ""max_stake_amount"": 20160.40039062, ""min_rate"": 503.0199890136719, ""open_date"": ""2024-02-22T00:00:00+00:00"", ""open_rate"": 504.01000976563, ""open_timestamp"": 1708560000000, ""pair"": ""SPY/USD"", ""profit_abs"": 107.60009766, ""profit_ratio"": 0.005337200431298788, ""stake_amount"": 20160.40039062, ""stop_loss_abs"": 463.68920898438, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 1}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,AAPL/USD,AAPL,2024-02-27T00:00:00+00:00,2024-03-04T00:00:00+00:00,2024-02-27,-0.027333031696443875,-0.027333031696443875,-0.027333031696443875,False,crosspanel_time_exit,8640.0,Sideways,0.9529358324,1.0,source_anchor_asof_daily,not_consumed_no_direct_event_rows,RangeConsolidation,CrossPanelMeanReversion,crosspanel_daily_range_reversion,CrossPanelRootAwareDailyV1:dense_5d,Sideways -> RangeConsolidation -> CrossPanelMeanReversion -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_sideways_branch_rc_spa_fails,2024,"{""amount"": 112.0, ""close_date"": ""2024-03-04T00:00:00+00:00"", ""close_rate"": 176.14999389648, ""close_timestamp"": 1709510400000, ""enter_tag"": ""Sideways/CrossPanelMeanReversion/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 166.61200561524, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 183.9199981689453, ""max_stake_amount"": 20283.20068359, ""min_rate"": 173.7899932861328, ""open_date"": ""2024-02-27T00:00:00+00:00"", ""open_rate"": 181.10000610352, ""open_timestamp"": 1708992000000, ""pair"": ""AAPL/USD"", ""profit_abs"": -554.40136719, ""profit_ratio"": -0.027333031696443875, ""stake_amount"": 20283.20068359, ""stop_loss_abs"": 166.61200561524, ""stop_loss_ratio"": -0.08, ""trade_duration"": 8640, ""weekday"": 0}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,SPY/USD,^GSPC,2024-02-28T00:00:00+00:00,2024-03-04T00:00:00+00:00,2024-02-28,0.013258747556121624,0.013258747556121624,0.013258747556121624,True,crosspanel_time_exit,7200.0,Bull,0.9797225384,0.6,source_anchor_asof_daily,not_consumed_no_direct_event_rows,TrendExpansion,CrossPanelTrendPullback,crosspanel_daily_trend_pullback,CrossPanelRootAwareDailyV1:dense_5d,Bull -> TrendExpansion -> CrossPanelTrendPullback -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_branch_rc_spa_fails,2024,"{""amount"": 40.0, ""close_date"": ""2024-03-04T00:00:00+00:00"", ""close_rate"": 512.03002929688, ""close_timestamp"": 1709510400000, ""enter_tag"": ""Bull/CrossPanelTrendPullback/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 464.90358764649, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 514.2000122070312, ""max_stake_amount"": 20213.19946289, ""min_rate"": 504.9599914550781, ""open_date"": ""2024-02-28T00:00:00+00:00"", ""open_rate"": 505.32998657227, ""open_timestamp"": 1709078400000, ""pair"": ""SPY/USD"", ""profit_abs"": 268.00170898, ""profit_ratio"": 0.013258747556121624, ""stake_amount"": 20213.19946289, ""stop_loss_abs"": 464.90358764649, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 0}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,SPY/USD,^GSPC,2024-03-05T00:00:00+00:00,2024-03-11T00:00:00+00:00,2024-03-05,0.00047040756623123215,0.00047040756623123215,0.00047040756623123215,True,crosspanel_time_exit,8640.0,Bull,0.9797225384,0.6,source_anchor_asof_daily,not_consumed_no_direct_event_rows,TrendExpansion,CrossPanelTrendPullback,crosspanel_daily_trend_pullback,CrossPanelRootAwareDailyV1:dense_5d,Bull -> TrendExpansion -> CrossPanelTrendPullback -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_branch_rc_spa_fails,2024,"{""amount"": 40.0, ""close_date"": ""2024-03-11T00:00:00+00:00"", ""close_rate"": 510.48001098633, ""close_timestamp"": 1710115200000, ""enter_tag"": ""Bull/CrossPanelTrendPullback/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 469.42079101563, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 518.219970703125, ""max_stake_amount"": 20409.59960938, ""min_rate"": 504.9100036621094, ""open_date"": ""2024-03-05T00:00:00+00:00"", ""open_rate"": 510.23999023438, ""open_timestamp"": 1709596800000, ""pair"": ""SPY/USD"", ""profit_abs"": 9.60083008, ""profit_ratio"": 0.00047040756623123215, ""stake_amount"": 20409.59960938, ""stop_loss_abs"": 469.42079101563, ""stop_loss_ratio"": -0.08, ""trade_duration"": 8640, ""weekday"": 0}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,AAPL/USD,AAPL,2024-03-09T00:00:00+00:00,2024-03-14T00:00:00+00:00,2024-03-09,0.012768745909549005,0.012768745909549005,0.012768745909549005,True,crosspanel_time_exit,7200.0,Bear,0.963920242,0.667,source_anchor_asof_daily,not_consumed_no_direct_event_rows,BearMarketDrawdown,CrossPanelReliefRebound,crosspanel_daily_bear_rebound,CrossPanelRootAwareDailyV1:dense_5d,Bear -> BearMarketDrawdown -> CrossPanelReliefRebound -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bear_branch_rc_spa_fails,2024,"{""amount"": 120.0, ""close_date"": ""2024-03-14T00:00:00+00:00"", ""close_rate"": 172.91000366211, ""close_timestamp"": 1710374400000, ""enter_tag"": ""Bear/CrossPanelReliefRebound/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 157.07159606934, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 174.3800048828125, ""max_stake_amount"": 20487.5994873, ""min_rate"": 170.72999572753906, ""open_date"": ""2024-03-09T00:00:00+00:00"", ""open_rate"": 170.72999572754, ""open_timestamp"": 1709942400000, ""pair"": ""AAPL/USD"", ""profit_abs"": 261.60095215, ""profit_ratio"": 0.012768745909549005, ""stake_amount"": 20487.5994873, ""stop_loss_abs"": 157.07159606934, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 3}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,SPY/USD,^GSPC,2024-03-12T00:00:00+00:00,2024-03-18T00:00:00+00:00,2024-03-12,0.0010711613203316787,0.0010711613203316787,0.0010711613203316787,True,crosspanel_time_exit,8640.0,Bull,0.9797225384,0.8,source_anchor_asof_daily,not_consumed_no_direct_event_rows,TrendExpansion,CrossPanelTrendPullback,crosspanel_daily_trend_pullback,CrossPanelRootAwareDailyV1:dense_5d,Bull -> TrendExpansion -> CrossPanelTrendPullback -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_branch_rc_spa_fails,2024,"{""amount"": 40.0, ""close_date"": ""2024-03-18T00:00:00+00:00"", ""close_rate"": 514.0, ""close_timestamp"": 1710720000000, ""enter_tag"": ""Bull/CrossPanelTrendPullback/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 472.37401123047, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 517.3800048828125, ""max_stake_amount"": 20538.00048828, ""min_rate"": 508.1199951171875, ""open_date"": ""2024-03-12T00:00:00+00:00"", ""open_rate"": 513.45001220703, ""open_timestamp"": 1710201600000, ""pair"": ""SPY/USD"", ""profit_abs"": 21.99951172, ""profit_ratio"": 0.0010711613203316787, ""stake_amount"": 20538.00048828, ""stop_loss_abs"": 472.37401123047, ""stop_loss_ratio"": -0.08, ""trade_duration"": 8640, ""weekday"": 0}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,AAPL/USD,AAPL,2024-03-15T00:00:00+00:00,2024-03-20T00:00:00+00:00,2024-03-15,0.026581778935693703,0.026581778935693703,0.026581778935693703,True,exit_signal,7200.0,Bear,0.963920242,0.714,source_anchor_asof_daily,not_consumed_no_direct_event_rows,BearMarketDrawdown,CrossPanelReliefRebound,crosspanel_daily_bear_rebound,CrossPanelRootAwareDailyV1:dense_5d,Bear -> BearMarketDrawdown -> CrossPanelReliefRebound -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bear_branch_rc_spa_fails,2024,"{""amount"": 120.0, ""close_date"": ""2024-03-20T00:00:00+00:00"", ""close_rate"": 175.7200012207, ""close_timestamp"": 1710892800000, ""enter_tag"": ""Bear/CrossPanelReliefRebound/long"", ""exit_reason"": ""exit_signal"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 157.47639831544, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 178.6699981689453, ""max_stake_amount"": 20540.39978027, ""min_rate"": 170.2899932861328, ""open_date"": ""2024-03-15T00:00:00+00:00"", ""open_rate"": 171.16999816895, ""open_timestamp"": 1710460800000, ""pair"": ""AAPL/USD"", ""profit_abs"": 546.00036621, ""profit_ratio"": 0.026581778935693703, ""stake_amount"": 20540.39978027, ""stop_loss_abs"": 157.47639831544, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 2}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,SPY/USD,^GSPC,2024-03-20T00:00:00+00:00,2024-03-25T00:00:00+00:00,2024-03-20,0.007813498476341408,0.007813498476341408,0.007813498476341408,True,crosspanel_time_exit,7200.0,Bull,0.9797225384,0.6,source_anchor_asof_daily,not_consumed_no_direct_event_rows,TrendExpansion,CrossPanelTrendPullback,crosspanel_daily_trend_pullback,CrossPanelRootAwareDailyV1:dense_5d,Bull -> TrendExpansion -> CrossPanelTrendPullback -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_branch_rc_spa_fails,2024,"{""amount"": 40.0, ""close_date"": ""2024-03-25T00:00:00+00:00"", ""close_rate"": 519.79998779297, ""close_timestamp"": 1711324800000, ""enter_tag"": ""Bull/CrossPanelTrendPullback/long"", ""exit_reason"": ""crosspanel_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 474.50841796875, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 524.1099853515625, ""max_stake_amount"": 20630.80078125, ""min_rate"": 515.0800170898438, ""open_date"": ""2024-03-20T00:00:00+00:00"", ""open_rate"": 515.77001953125, ""open_timestamp"": 1710892800000, ""pair"": ""SPY/USD"", ""profit_abs"": 161.19873047, ""profit_ratio"": 0.007813498476341408, ""stake_amount"": 20630.80078125, ""stop_loss_abs"": 474.50841796875, ""stop_loss_ratio"": -0.08, ""trade_duration"": 7200, ""weekday"": 0}"
20260511T190239+0800-codex-board-b-crosspanel-rootaware-daily-v1,CrossPanelRootAwareDailyV1,CrossPanelRootAwareDailyV1,dense_5d,AAPL/USD,AAPL,2024-03-26T00:00:00+00:00,2024-03-28T00:00:00+00:00,2024-03-26,0.010294117647058823,0.010294117647058823,0.010294117647058823,True,exit_signal,2880.0,Bear,0.963920242,0.714,source_anchor_asof_daily,not_consumed_no_direct_event_rows,BearMarketDrawdown,CrossPanelReliefRebound,crosspanel_daily_bear_rebound,CrossPanelRootAwareDailyV1:dense_5d,Bear -> BearMarketDrawdown -> CrossPanelReliefRebound -> CrossPanelRootAwareDailyV1:dense_5d,board-b-crosspanel-rootaware-daily/v1,1d_trade,long_research_only_until_branch_rc_spa_passes,suppress_if_bear_branch_rc_spa_fails,2024,"{""amount"": 120.0, ""close_date"": ""2024-03-28T00:00:00+00:00"", ""close_rate"": 171.75, ""close_timestamp"": 1711584000000, ""enter_tag"": ""Bear/CrossPanelReliefRebound/long"", ""exit_reason"": ""exit_signal"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 156.4, ""initial_stop_loss_ratio"": -0.08, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 173.60000610351562, ""max_stake_amount"": 20400.0, ""min_rate"": 169.5800018310547, ""open_date"": ""2024-03-26T00:00:00+00:00"", ""open_rate"": 170.0, ""open_timestamp"": 1711411200000, ""pair"": ""AAPL/USD"", ""profit_abs"": 210.0, ""profit_ratio"": 0.010294117647058823, ""stake_amount"": 20400.0, ""stop_loss_abs"": 156.4, ""stop_loss_ratio"": -0.08, ""trade_duration"": 2880, ""weekday"": 3}"
