source_timerange_label,timerange,trade_index_in_fold,pair,open_date,close_date,profit_ratio,profit_abs,stressed_profit_ratio_2x_cost,stake_amount,exit_reason,parent_regime_root,parent_regime_confidence_floor,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,recipe_id,trade_or_bar_horizon,allowed_action,suppression_rule,branch_path_source,branch_path_valid_for_promotion,won
bull_2021,20210101-20211231,11,AVAX/USDT,2021-09-13 08:00:00+00:00,2021-09-15 09:00:00+00:00,0.052665644214939994,118.173996,0.05066564421493999,2241.612,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,12,BNB/USDT,2021-09-17 12:00:00+00:00,2021-09-18 06:00:00+00:00,0.02418150616238383,56.9997155,0.02218150616238383,2354.8067,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,13,SOL/USDT,2021-09-16 21:00:00+00:00,2021-09-18 07:00:00+00:00,0.047232004111685606,163.21899776,0.045232004111685604,3452.23424,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,14,BNB/USDT,2021-09-19 12:00:00+00:00,2021-09-19 16:00:00+00:00,0.020207234051486216,50.024748,0.018207234051486214,2473.113,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,15,AVAX/USDT,2021-09-20 12:00:00+00:00,2021-09-21 14:00:00+00:00,0.07145521034871424,169.8397455,0.06945521034871424,2374.4955,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,16,BNB/USDT,2021-09-20 03:00:00+00:00,2021-09-22 14:00:00+00:00,-0.08178750183826326,-222.0214895,-0.08378750183826326,2711.902,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,17,SOL/USDT,2021-09-20 01:00:00+00:00,2021-09-22 15:00:00+00:00,-0.0855662840779494,-298.55837127,-0.0875662840779494,3485.72004,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,18,SOL/USDT,2021-09-24 10:00:00+00:00,2021-09-26 13:00:00+00:00,0.02247413464526083,93.03220014,0.02047413464526083,4135.38774,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,19,BNB/USDT,2021-09-24 10:00:00+00:00,2021-09-26 16:00:00+00:00,0.005186003170454654,18.7555687,0.0031860031704546536,3612.9619,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,20,AVAX/USDT,2021-09-26 08:00:00+00:00,2021-09-26 16:00:00+00:00,0.1104417590989973,255.3933055,0.1084417590989973,2310.1603,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,21,SOL/USDT,2021-09-28 16:00:00+00:00,2021-09-29 04:00:00+00:00,0.0623719405067668,279.01812194,0.0603719405067668,4468.98686,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,22,AVAX/USDT,2021-09-28 18:00:00+00:00,2021-09-29 16:00:00+00:00,0.07598838311408367,186.5411394,0.07398838311408366,2452.4115,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,23,SOL/USDT,2021-10-06 08:00:00+00:00,2021-10-07 14:00:00+00:00,0.02264323248098019,74.01156689,0.020643232480980187,3265.33013,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,24,AVAX/USDT,2021-10-05 16:00:00+00:00,2021-10-07 22:00:00+00:00,-0.031650946129801655,-75.4741085,-0.03365094612980166,2382.1945,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,25,SOL/USDT,2021-10-10 02:00:00+00:00,2021-10-12 17:00:00+00:00,-0.029667956514686098,-77.23401504,-0.031667956514686096,2600.6799,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,26,AVAX/USDT,2021-10-10 18:00:00+00:00,2021-10-13 01:00:00+00:00,-0.044152793771114376,-135.5073741,-0.04615279377111438,3065.9895,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,27,AVAX/USDT,2021-10-17 16:00:00+00:00,2021-10-19 04:00:00+00:00,-0.0012893195921777495,-4.375813,-0.0032893195921777493,3390.5027,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,28,BNB/USDT,2021-11-18 17:00:00+00:00,2021-11-19 10:00:00+00:00,0.05800963410884493,137.0883696,0.05600963410884493,2360.8392,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,29,SOL/USDT,2021-11-18 14:00:00+00:00,2021-11-19 14:00:00+00:00,0.01456230445981544,35.5638276,0.012562304459815439,2439.7443,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,30,AVAX/USDT,2021-11-24 11:00:00+00:00,2021-11-25 03:00:00+00:00,0.05572847619566195,133.78014,0.05372847619566195,2398.1724,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,31,SOL/USDT,2021-11-24 18:00:00+00:00,2021-11-25 13:00:00+00:00,0.04582160282517933,115.115152,0.04382160282517933,2509.73656,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,32,AVAX/USDT,2021-11-26 08:00:00+00:00,2021-11-27 18:00:00+00:00,0.02243635899273263,62.5096482,0.020436358992732627,2783.3037,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,33,SOL/USDT,2021-11-26 08:00:00+00:00,2021-11-28 22:00:00+00:00,-0.016917227297162732,-45.52618088,-0.018917227297162734,2688.4252,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,34,AVAX/USDT,2021-12-02 16:00:00+00:00,2021-12-06 16:00:00+00:00,-0.2248821525758302,-635.2743376,-0.2268821525758302,2822.099,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,35,SOL/USDT,2021-12-04 05:00:00+00:00,2021-12-06 22:00:00+00:00,-0.004480079505986242,-13.80677504,-0.006480079505986242,3078.736,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,36,SOL/USDT,2021-12-08 11:00:00+00:00,2021-12-08 15:00:00+00:00,0.047058435002042195,143.40220416,0.045058435002042194,3044.27772,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,37,AVAX/USDT,2021-12-09 19:00:00+00:00,2021-12-10 03:00:00+00:00,0.06933872502378687,318.1110933,0.06733872502378686,4583.2008,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,38,AVAX/USDT,2021-12-11 00:00:00+00:00,2021-12-11 17:00:00+00:00,0.06761564115417908,318.741878,0.06561564115417907,4709.3165,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,39,SOL/USDT,2021-12-09 17:00:00+00:00,2021-12-12 14:00:00+00:00,-0.06987821189584167,-207.4806684,-0.07187821189584168,2966.2092,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,40,SOL/USDT,2021-12-13 08:00:00+00:00,2021-12-14 22:00:00+00:00,-0.02401498799816796,-95.3991836,-0.02601498799816796,3968.51665,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
bull_2021,20210101-20211231,41,AVAX/USDT,2021-12-13 15:00:00+00:00,2021-12-14 22:00:00+00:00,0.01927770832451058,91.7291648,0.017277708324510577,4753.5488,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,42,BNB/USDT,2021-12-13 16:00:00+00:00,2021-12-15 08:00:00+00:00,0.008617024001639387,20.8404846,0.006617024001639387,2416.1085,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,43,BNB/USDT,2021-12-15 16:00:00+00:00,2021-12-15 20:00:00+00:00,0.06730217653417017,189.2429811,0.06530217653417017,2809.0314,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,44,SOL/USDT,2021-12-17 15:00:00+00:00,2021-12-17 17:00:00+00:00,0.05354735581701742,193.45558483,0.051547355817017415,3609.18517,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,45,AVAX/USDT,2021-12-20 03:00:00+00:00,2021-12-20 19:00:00+00:00,0.037398053830200395,128.5934576,0.03539805383020039,3435.0716,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,46,BNB/USDT,2021-12-20 10:00:00+00:00,2021-12-21 04:00:00+00:00,0.03121662988538478,85.7286794,0.029216629885384777,2743.5068,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,47,SOL/USDT,2021-12-20 09:00:00+00:00,2021-12-21 06:00:00+00:00,0.015762471614627672,54.03296592,0.01376247161462767,3424.52556,exit_signal,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,True
bull_2021,20210101-20211231,48,SOL/USDT,2021-12-28 04:00:00+00:00,2021-12-31 00:00:00+00:00,-0.09490493736709042,-258.9827941,-0.09690493736709042,2726.1392,force_exit,Bull,,not_observed,TrendExpansion,DrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> DrawdownRebound -> CrashRebound,diagnostic_proxy_v1,CrashRebound,freqtrade_trade_duration,research_watch_only,no_execution_promotion_until_board_a_trade_root_and_downstream_consumption_pass,auto_quant_timerange_label_proxy_not_board_a_trade_label,False,False
