path,sha256
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/command-output/04_fetch_kraken_futures_pfxbtusd_1h.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/command-output/04_fetch_kraken_futures_pfxbtusd_1h.out,ec8061ef1cf54c264e2221d7f808ca5012f6372600758dba5db126ffcf2d7ca4
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/command-output/05_fetch_ibkr_spy_1h.cmd,e82a8c00839282d828f347eb8d5dae1232137c8e8c852bca81dce51aac923ed0
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/command-output/05_fetch_ibkr_spy_1h.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/command-output/05_fetch_ibkr_spy_1h.out,38a64f612d221e188a206059bfe48cc4979a3966aa31b537e3dee02aa0151203
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/command-output/06_fetch_tvr_local_stdio_btc_usd_1h.cmd,4928e4889e029dd12fd3795a89964f29c904da3a6586530439fcdcedf0067271
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/command-output/06_fetch_tvr_local_stdio_btc_usd_1h.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/command-output/06_fetch_tvr_local_stdio_btc_usd_1h.out,3893dd307120f561c17e6de7a4fa96948843855b31aee7c94f7734d74fb9a8c7
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/normalized/binance_btcusdt_1h.normalized.csv,e6a371a3334b83eb89fdfb0f2e8d9d794e93cddb0af894001f4537840fea5079
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/normalized/bybit_linear_btcusdt_1h.normalized.csv,5a9bb6955d0b847a5e210003d085f41f242300ea439c72a80f26d1e8abc28b5d
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/normalized/ibkr_spy_1h_90d.normalized.csv,dd88e8f6f3dba839f4baf355c7a0ad5ca48acf16a7cb11a538ee36063a83b487
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/normalized/kraken_futures_pfxbtusd_1h.normalized.csv,0271dd42a2edbf299b8283a3929f34b52699703daa92cc3e7f430bb87750c539
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/normalized/tvr_btc_usd_1h.normalized.csv,86c7ef62b41b66b79d9c41ec4fc1d50efe92f57d2dff322058529ed9fa1e7de8
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/normalized/tvr_btc_usd_1h.normalized.raw.csv,35c08fa0ac78bcf837f0c3e82f05a098ba9e84fc44923105ebc66e6ea9c749f6
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/normalized/yahoo_spy_1h.normalized.csv,996b2f744b6c9f1ca2e630916cfbb6b9d1becdca8aa8709a004d225b2fe12b77
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/raw/binance_btcusdt_1h.csv,54c46bb5064699d8015442f79a5976088a873f7d6298c66f3bc13a1bb5f7a3b8
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/raw/bybit_linear_btcusdt_1h.csv,d56579f405ab29ec82623d240d07b8544cc39d7bf0b4596f092a683a2fea7856
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/raw/ibkr_spy_1h_90d.csv,68e048bbeb1d77309363c83a9992e61a592b4ff77ca37242f4607cbdb97ba9d7
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/raw/kraken_futures_pfxbtusd_1h.csv,cee687e55c1d5ce0dd21d161dd5959259d6e401eaf19f8317e6763f98fb78397
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/data/raw/yahoo_spy_1h.csv,bad3de1a891cdb1de6eab92d32544190d282f6dab9ab698754af89eecb033cd3
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/run_root.txt,58e2e4f603aaf728bffbe3c7f8bd7918f21ff329c29c67e36dddcb0ce3b3a751
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/scripts/__pycache__/high_density_rsi_bb_ema_provider_preflight_v1.cpython-314.pyc,5796f0c40e2a2c8e4d9ce4fb186313a1226177687af4c3cee6f6dc4d2e485eb1
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/scripts/high_density_rsi_bb_ema_provider_preflight_v1.py,8faadf2303730d3477dadb9806679833d33751914ab2b61c4c21157b36413d89
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/summaries/high_density_rsi_bb_ema_provider_preflight_v1.json,e32eee22b71ba9328000486fc103600097a60fcc46ac50f607682c26907471b8
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/summaries/material_paths.csv,0178e485ff3252200d1183519e3884e716172a9847652cbb720145adb5fb124f
docs/experiments/actionable-regime-confidence/runs/20260512T175651+0800-codex-high-density-rsi-bb-ema-six-provider-aq-v1/summaries/provider_provenance_matrix.csv,b0353d9e3c49b53726d5167d4dc00ef2c7975e6036343b8042d9a7a10b4574b2
