label,threshold,calibration_support,calibration_label_hits,calibration_precision,calibration_wilson95_lcb,heldout_market_support,heldout_market_label_hits,heldout_market_precision,heldout_market_wilson95_lcb,heldout_time_support,heldout_time_label_hits,heldout_time_precision,heldout_time_wilson95_lcb,test_support,test_label_hits,test_precision,test_wilson95_lcb,min_split_support,min_split_wilson95_lcb,accepted_extra_trees_confidence_95,blockers
Bear,0.415,35293,21367,0.6054175049,0.6003071183,5616,2924,0.5206552707,0.5075798811,12420,7394,0.5953301127,0.5866698169,5647,3233,0.5725163804,0.5595683106,5616,0.5075798811,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.42,35293,21367,0.6054175049,0.6003071183,5616,2924,0.5206552707,0.5075798811,12420,7394,0.5953301127,0.5866698169,5647,3233,0.5725163804,0.5595683106,5616,0.5075798811,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.425,35293,21367,0.6054175049,0.6003071183,5616,2924,0.5206552707,0.5075798811,12420,7394,0.5953301127,0.5866698169,5647,3233,0.5725163804,0.5595683106,5616,0.5075798811,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.43,35293,21367,0.6054175049,0.6003071183,5616,2924,0.5206552707,0.5075798811,12420,7394,0.5953301127,0.5866698169,5647,3233,0.5725163804,0.5595683106,5616,0.5075798811,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.435,33923,20953,0.6176635321,0.6124791841,5145,2824,0.5488824101,0.5352540629,12420,7394,0.5953301127,0.5866698169,5647,3233,0.5725163804,0.5595683106,5145,0.5352540629,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.44,33923,20953,0.6176635321,0.6124791841,5145,2824,0.5488824101,0.5352540629,12420,7394,0.5953301127,0.5866698169,5647,3233,0.5725163804,0.5595683106,5145,0.5352540629,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.445,33923,20953,0.6176635321,0.6124791841,5145,2824,0.5488824101,0.5352540629,12420,7394,0.5953301127,0.5866698169,5647,3233,0.5725163804,0.5595683106,5145,0.5352540629,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.45,33703,20885,0.6196777735,0.6144815141,5097,2811,0.5515008829,0.5378136631,12420,7394,0.5953301127,0.5866698169,5647,3233,0.5725163804,0.5595683106,5097,0.5378136631,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.455,30614,19617,0.6407852616,0.6353936127,4454,2506,0.5626403233,0.5480242592,10516,6681,0.6353176113,0.6260700034,5263,3123,0.5933878016,0.5800537424,4454,0.5480242592,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.46,29658,19312,0.6511565176,0.6457130641,4370,2433,0.5567505721,0.5419785029,9636,6414,0.6656288917,0.6561449847,4847,2962,0.6110996493,0.5972926295,4370,0.5419785029,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.465,29445,19239,0.6533876719,0.6479323523,4366,2430,0.5565735227,0.5417942286,9572,6385,0.6670497284,0.6575434239,4784,2941,0.6147575251,0.6008804466,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.47,29445,19239,0.6533876719,0.6479323523,4366,2430,0.5565735227,0.5417942286,9572,6385,0.6670497284,0.6575434239,4784,2941,0.6147575251,0.6008804466,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.475,29445,19239,0.6533876719,0.6479323523,4366,2430,0.5565735227,0.5417942286,9572,6385,0.6670497284,0.6575434239,4784,2941,0.6147575251,0.6008804466,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.48,29445,19239,0.6533876719,0.6479323523,4366,2430,0.5565735227,0.5417942286,9572,6385,0.6670497284,0.6575434239,4784,2941,0.6147575251,0.6008804466,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.485,29445,19239,0.6533876719,0.6479323523,4366,2430,0.5565735227,0.5417942286,9572,6385,0.6670497284,0.6575434239,4784,2941,0.6147575251,0.6008804466,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.49,29445,19239,0.6533876719,0.6479323523,4366,2430,0.5565735227,0.5417942286,9572,6385,0.6670497284,0.6575434239,4784,2941,0.6147575251,0.6008804466,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.495,29089,19092,0.6563305717,0.650852478,4366,2430,0.5565735227,0.5417942286,9551,6381,0.6680975814,0.6585878112,4778,2938,0.6149016325,0.6010166397,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.5,29089,19092,0.6563305717,0.650852478,4366,2430,0.5565735227,0.5417942286,9551,6381,0.6680975814,0.6585878112,4778,2938,0.6149016325,0.6010166397,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.505,29089,19092,0.6563305717,0.650852478,4366,2430,0.5565735227,0.5417942286,9551,6381,0.6680975814,0.6585878112,4778,2938,0.6149016325,0.6010166397,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.51,29089,19092,0.6563305717,0.650852478,4366,2430,0.5565735227,0.5417942286,9551,6381,0.6680975814,0.6585878112,4778,2938,0.6149016325,0.6010166397,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.515,29089,19092,0.6563305717,0.650852478,4366,2430,0.5565735227,0.5417942286,9551,6381,0.6680975814,0.6585878112,4778,2938,0.6149016325,0.6010166397,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.52,29089,19092,0.6563305717,0.650852478,4366,2430,0.5565735227,0.5417942286,9551,6381,0.6680975814,0.6585878112,4778,2938,0.6149016325,0.6010166397,4366,0.5417942286,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.525,26174,17495,0.6684114006,0.6626836399,3907,2177,0.5572050166,0.5415811188,8080,5627,0.6964108911,0.6862937215,4276,2716,0.6351730589,0.6206292796,3907,0.5415811188,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.53,26174,17495,0.6684114006,0.6626836399,3907,2177,0.5572050166,0.5415811188,8080,5627,0.6964108911,0.6862937215,4276,2716,0.6351730589,0.6206292796,3907,0.5415811188,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.535,26174,17495,0.6684114006,0.6626836399,3907,2177,0.5572050166,0.5415811188,8080,5627,0.6964108911,0.6862937215,4276,2716,0.6351730589,0.6206292796,3907,0.5415811188,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.54,20666,15112,0.7312493951,0.7251627862,2555,1722,0.6739726027,0.6555470929,7180,5137,0.71545961,0.7049101584,2819,1892,0.6711599858,0.6535950333,2555,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.545,20666,15112,0.7312493951,0.7251627862,2555,1722,0.6739726027,0.6555470929,7180,5137,0.71545961,0.7049101584,2819,1892,0.6711599858,0.6535950333,2555,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.55,20666,15112,0.7312493951,0.7251627862,2555,1722,0.6739726027,0.6555470929,7180,5137,0.71545961,0.7049101584,2819,1892,0.6711599858,0.6535950333,2555,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.555,20666,15112,0.7312493951,0.7251627862,2555,1722,0.6739726027,0.6555470929,7180,5137,0.71545961,0.7049101584,2819,1892,0.6711599858,0.6535950333,2555,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.56,20666,15112,0.7312493951,0.7251627862,2555,1722,0.6739726027,0.6555470929,7180,5137,0.71545961,0.7049101584,2819,1892,0.6711599858,0.6535950333,2555,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.565,20666,15112,0.7312493951,0.7251627862,2555,1722,0.6739726027,0.6555470929,7180,5137,0.71545961,0.7049101584,2819,1892,0.6711599858,0.6535950333,2555,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.57,20666,15112,0.7312493951,0.7251627862,2555,1722,0.6739726027,0.6555470929,7180,5137,0.71545961,0.7049101584,2819,1892,0.6711599858,0.6535950333,2555,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.575,20666,15112,0.7312493951,0.7251627862,2555,1722,0.6739726027,0.6555470929,7180,5137,0.71545961,0.7049101584,2819,1892,0.6711599858,0.6535950333,2555,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.58,20666,15112,0.7312493951,0.7251627862,2555,1722,0.6739726027,0.6555470929,7180,5137,0.71545961,0.7049101584,2819,1892,0.6711599858,0.6535950333,2555,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.585,20464,14990,0.732505864,0.7263978523,2525,1708,0.6764356436,0.6579317032,6725,4908,0.7298141264,0.7190721153,2819,1892,0.6711599858,0.6535950333,2525,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.59,20464,14990,0.732505864,0.7263978523,2525,1708,0.6764356436,0.6579317032,6725,4908,0.7298141264,0.7190721153,2819,1892,0.6711599858,0.6535950333,2525,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.595,20464,14990,0.732505864,0.7263978523,2525,1708,0.6764356436,0.6579317032,6725,4908,0.7298141264,0.7190721153,2819,1892,0.6711599858,0.6535950333,2525,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.6,20464,14990,0.732505864,0.7263978523,2525,1708,0.6764356436,0.6579317032,6725,4908,0.7298141264,0.7190721153,2819,1892,0.6711599858,0.6535950333,2525,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.605,20464,14990,0.732505864,0.7263978523,2525,1708,0.6764356436,0.6579317032,6725,4908,0.7298141264,0.7190721153,2819,1892,0.6711599858,0.6535950333,2525,0.6535950333,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.61,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.615,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.62,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.625,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.63,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.635,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.64,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.645,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.65,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.655,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.66,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.665,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.67,17207,13493,0.7841576103,0.7779475119,1909,1560,0.8171817706,0.7992118943,6304,4683,0.7428616751,0.7319271396,2354,1649,0.7005097706,0.6816922392,1909,0.6816922392,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.675,13432,10770,0.8018165575,0.7949892941,1655,1360,0.8217522659,0.8025747117,6166,4644,0.7531625041,0.742244996,2253,1637,0.7265867732,0.707808345,1655,0.707808345,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.68,13432,10770,0.8018165575,0.7949892941,1655,1360,0.8217522659,0.8025747117,6166,4644,0.7531625041,0.742244996,2253,1637,0.7265867732,0.707808345,1655,0.707808345,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.685,13432,10770,0.8018165575,0.7949892941,1655,1360,0.8217522659,0.8025747117,6166,4644,0.7531625041,0.742244996,2253,1637,0.7265867732,0.707808345,1655,0.707808345,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.69,13432,10770,0.8018165575,0.7949892941,1655,1360,0.8217522659,0.8025747117,6166,4644,0.7531625041,0.742244996,2253,1637,0.7265867732,0.707808345,1655,0.707808345,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.695,13432,10770,0.8018165575,0.7949892941,1655,1360,0.8217522659,0.8025747117,6166,4644,0.7531625041,0.742244996,2253,1637,0.7265867732,0.707808345,1655,0.707808345,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.7,13432,10770,0.8018165575,0.7949892941,1655,1360,0.8217522659,0.8025747117,6166,4644,0.7531625041,0.742244996,2253,1637,0.7265867732,0.707808345,1655,0.707808345,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.705,13432,10770,0.8018165575,0.7949892941,1655,1360,0.8217522659,0.8025747117,6166,4644,0.7531625041,0.742244996,2253,1637,0.7265867732,0.707808345,1655,0.707808345,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.71,13432,10770,0.8018165575,0.7949892941,1655,1360,0.8217522659,0.8025747117,6166,4644,0.7531625041,0.742244996,2253,1637,0.7265867732,0.707808345,1655,0.707808345,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.715,13432,10770,0.8018165575,0.7949892941,1655,1360,0.8217522659,0.8025747117,6166,4644,0.7531625041,0.742244996,2253,1637,0.7265867732,0.707808345,1655,0.707808345,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.72,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.725,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.73,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.735,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.74,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.745,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.75,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.755,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.76,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.765,12381,10148,0.8196430014,0.8127716797,1375,1256,0.9134545455,0.8974172505,5418,4278,0.7895902547,0.7785336662,1476,1231,0.8340108401,0.8141671258,1375,0.7785336662,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
