rank_file,unit_label,provider,provider_label,symbol,direction,branch_id,branch_path,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,status,trade_count,win_rate_pct,sharpe,total_profit_pct,profit_factor_metric,max_drawdown_pct,evidence_layer,quality_weight,allowed_feedback_targets
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_displacement_retest_expansion_v1 - yfinance/YF SPY 1h,yfinance/YF,yfinance/YF SPY 1h,SPY,long,fvg_displacement_retest_expansion_v1,VolatilityCompression -> LiquidityExpansion -> displacement_fvg_retest -> fvg_displacement_retest_expansion_v1,VolatilityCompression,LiquidityExpansion,displacement_fvg_retest,fvg_displacement_retest_expansion_v1,completed,115,31.3043,-0.3006,-4.81,0.7133,-6.9835,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ote_fvg_continuation_long_v1 - yfinance/YF SPY 1h,yfinance/YF,yfinance/YF SPY 1h,SPY,long,ote_fvg_continuation_long_v1,TrendExpansion -> OTERetracement -> ote_plus_fvg_retest -> ote_fvg_continuation_long_v1,TrendExpansion,OTERetracement,ote_plus_fvg_retest,ote_fvg_continuation_long_v1,completed,77,31.1688,-0.3395,-6.17,0.5442,-9.0725,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG smt_confirmed_ob_fvg_continuation_v1 - IBKR SPY 1h,IBKR,IBKR SPY 1h,SPY,long,smt_confirmed_ob_fvg_continuation_v1,CrossMarketConfirmation -> SMTConfirmedContinuation -> fvg_or_order_block_retest -> smt_confirmed_ob_fvg_continuation_v1,CrossMarketConfirmation,SMTConfirmedContinuation,fvg_or_order_block_retest,smt_confirmed_ob_fvg_continuation_v1,completed,70,30.0,3.6272,2.48,11.063,-0.2421,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG session_fvg_continuation_v1 - yfinance/YF SPY 1h,yfinance/YF,yfinance/YF SPY 1h,SPY,long,session_fvg_continuation_v1,SessionContinuation -> KillzoneRetest -> session_fvg_retest -> session_fvg_continuation_v1,SessionContinuation,KillzoneRetest,session_fvg_retest,session_fvg_continuation_v1,completed,135,29.6296,-0.6243,-10.54,0.5311,-13.0579,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG smt_confirmed_ob_fvg_continuation_v1 - yfinance/YF SPY 1h,yfinance/YF,yfinance/YF SPY 1h,SPY,long,smt_confirmed_ob_fvg_continuation_v1,CrossMarketConfirmation -> SMTConfirmedContinuation -> fvg_or_order_block_retest -> smt_confirmed_ob_fvg_continuation_v1,CrossMarketConfirmation,SMTConfirmedContinuation,fvg_or_order_block_retest,smt_confirmed_ob_fvg_continuation_v1,completed,73,28.7671,-0.5342,-9.15,0.3172,-10.0784,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_failed_mitigation_guard_v1 - IBKR SPY 1h,IBKR,IBKR SPY 1h,SPY,long,ob_fvg_failed_mitigation_guard_v1,Transition -> RiskSuppression -> failed_mitigation_guard -> ob_fvg_failed_mitigation_guard_v1,Transition,RiskSuppression,failed_mitigation_guard,ob_fvg_failed_mitigation_guard_v1,completed,7,28.5714,0.5197,0.33,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG session_fvg_continuation_v1 - IBKR SPY 1h,IBKR,IBKR SPY 1h,SPY,long,session_fvg_continuation_v1,SessionContinuation -> KillzoneRetest -> session_fvg_retest -> session_fvg_continuation_v1,SessionContinuation,KillzoneRetest,session_fvg_retest,session_fvg_continuation_v1,completed,142,27.4648,-1.4057,-3.56,0.5503,-6.097,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ote_fvg_continuation_long_v1 - IBKR SPY 1h,IBKR,IBKR SPY 1h,SPY,long,ote_fvg_continuation_long_v1,TrendExpansion -> OTERetracement -> ote_plus_fvg_retest -> ote_fvg_continuation_long_v1,TrendExpansion,OTERetracement,ote_plus_fvg_retest,ote_fvg_continuation_long_v1,completed,91,26.3736,-1.2296,-3.91,0.4238,-6.395,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_retest_continuation_long_v1 - yfinance/YF SPY 1h,yfinance/YF,yfinance/YF SPY 1h,SPY,long,fvg_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fair_value_gap_retest -> fvg_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,fair_value_gap_retest,fvg_retest_continuation_long_v1,completed,69,26.087,-0.5693,-12.59,0.3318,-14.1606,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_retest_continuation_long_v1 - IBKR SPY 1h,IBKR,IBKR SPY 1h,SPY,long,fvg_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fair_value_gap_retest -> fvg_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,fair_value_gap_retest,fvg_retest_continuation_long_v1,completed,93,25.8065,-2.0305,-7.09,0.3264,-9.0457,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_confluence_continuation_long_v1 - IBKR SPY 1h,IBKR,IBKR SPY 1h,SPY,long,ob_fvg_confluence_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fvg_plus_order_block_confluence -> ob_fvg_confluence_continuation_long_v1,TrendExpansion,PullbackContinuation,fvg_plus_order_block_confluence,ob_fvg_confluence_continuation_long_v1,completed,81,24.6914,-1.3032,-4.93,0.3516,-6.6702,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_displacement_retest_expansion_v1 - IBKR SPY 1h,IBKR,IBKR SPY 1h,SPY,long,fvg_displacement_retest_expansion_v1,VolatilityCompression -> LiquidityExpansion -> displacement_fvg_retest -> fvg_displacement_retest_expansion_v1,VolatilityCompression,LiquidityExpansion,displacement_fvg_retest,fvg_displacement_retest_expansion_v1,completed,70,22.8571,-1.2397,-4.75,0.3305,-5.8831,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_displacement_retest_expansion_v1 - Kraken XBTUSD 1h,Kraken,Kraken XBTUSD 1h,BTC,long,fvg_displacement_retest_expansion_v1,VolatilityCompression -> LiquidityExpansion -> displacement_fvg_retest -> fvg_displacement_retest_expansion_v1,VolatilityCompression,LiquidityExpansion,displacement_fvg_retest,fvg_displacement_retest_expansion_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_displacement_retest_expansion_v1 - TradingViewRemix/TVR BTC-USD 1h,TradingViewRemix/TVR,TradingViewRemix/TVR BTC-USD 1h,BTC,long,fvg_displacement_retest_expansion_v1,VolatilityCompression -> LiquidityExpansion -> displacement_fvg_retest -> fvg_displacement_retest_expansion_v1,VolatilityCompression,LiquidityExpansion,displacement_fvg_retest,fvg_displacement_retest_expansion_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_retest_continuation_long_v1 - Binance BTCUSDT 1h,Binance,Binance BTCUSDT 1h,BTC,long,fvg_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fair_value_gap_retest -> fvg_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,fair_value_gap_retest,fvg_retest_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_retest_continuation_long_v1 - Bybit BTCUSDT 1h,Bybit,Bybit BTCUSDT 1h,BTC,long,fvg_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fair_value_gap_retest -> fvg_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,fair_value_gap_retest,fvg_retest_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_retest_continuation_long_v1 - Kraken XBTUSD 1h,Kraken,Kraken XBTUSD 1h,BTC,long,fvg_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fair_value_gap_retest -> fvg_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,fair_value_gap_retest,fvg_retest_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG fvg_retest_continuation_long_v1 - TradingViewRemix/TVR BTC-USD 1h,TradingViewRemix/TVR,TradingViewRemix/TVR BTC-USD 1h,BTC,long,fvg_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fair_value_gap_retest -> fvg_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,fair_value_gap_retest,fvg_retest_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_confluence_continuation_long_v1 - Binance BTCUSDT 1h,Binance,Binance BTCUSDT 1h,BTC,long,ob_fvg_confluence_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fvg_plus_order_block_confluence -> ob_fvg_confluence_continuation_long_v1,TrendExpansion,PullbackContinuation,fvg_plus_order_block_confluence,ob_fvg_confluence_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_confluence_continuation_long_v1 - Bybit BTCUSDT 1h,Bybit,Bybit BTCUSDT 1h,BTC,long,ob_fvg_confluence_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fvg_plus_order_block_confluence -> ob_fvg_confluence_continuation_long_v1,TrendExpansion,PullbackContinuation,fvg_plus_order_block_confluence,ob_fvg_confluence_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_confluence_continuation_long_v1 - Kraken XBTUSD 1h,Kraken,Kraken XBTUSD 1h,BTC,long,ob_fvg_confluence_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fvg_plus_order_block_confluence -> ob_fvg_confluence_continuation_long_v1,TrendExpansion,PullbackContinuation,fvg_plus_order_block_confluence,ob_fvg_confluence_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_confluence_continuation_long_v1 - TradingViewRemix/TVR BTC-USD 1h,TradingViewRemix/TVR,TradingViewRemix/TVR BTC-USD 1h,BTC,long,ob_fvg_confluence_continuation_long_v1,TrendExpansion -> PullbackContinuation -> fvg_plus_order_block_confluence -> ob_fvg_confluence_continuation_long_v1,TrendExpansion,PullbackContinuation,fvg_plus_order_block_confluence,ob_fvg_confluence_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_failed_mitigation_guard_v1 - Binance BTCUSDT 1h,Binance,Binance BTCUSDT 1h,BTC,long,ob_fvg_failed_mitigation_guard_v1,Transition -> RiskSuppression -> failed_mitigation_guard -> ob_fvg_failed_mitigation_guard_v1,Transition,RiskSuppression,failed_mitigation_guard,ob_fvg_failed_mitigation_guard_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_failed_mitigation_guard_v1 - Bybit BTCUSDT 1h,Bybit,Bybit BTCUSDT 1h,BTC,long,ob_fvg_failed_mitigation_guard_v1,Transition -> RiskSuppression -> failed_mitigation_guard -> ob_fvg_failed_mitigation_guard_v1,Transition,RiskSuppression,failed_mitigation_guard,ob_fvg_failed_mitigation_guard_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_failed_mitigation_guard_v1 - Kraken XBTUSD 1h,Kraken,Kraken XBTUSD 1h,BTC,long,ob_fvg_failed_mitigation_guard_v1,Transition -> RiskSuppression -> failed_mitigation_guard -> ob_fvg_failed_mitigation_guard_v1,Transition,RiskSuppression,failed_mitigation_guard,ob_fvg_failed_mitigation_guard_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ob_fvg_failed_mitigation_guard_v1 - TradingViewRemix/TVR BTC-USD 1h,TradingViewRemix/TVR,TradingViewRemix/TVR BTC-USD 1h,BTC,long,ob_fvg_failed_mitigation_guard_v1,Transition -> RiskSuppression -> failed_mitigation_guard -> ob_fvg_failed_mitigation_guard_v1,Transition,RiskSuppression,failed_mitigation_guard,ob_fvg_failed_mitigation_guard_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG order_block_retest_continuation_long_v1 - Binance BTCUSDT 1h,Binance,Binance BTCUSDT 1h,BTC,long,order_block_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> bullish_order_block_retest -> order_block_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,bullish_order_block_retest,order_block_retest_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG order_block_retest_continuation_long_v1 - Bybit BTCUSDT 1h,Bybit,Bybit BTCUSDT 1h,BTC,long,order_block_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> bullish_order_block_retest -> order_block_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,bullish_order_block_retest,order_block_retest_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG order_block_retest_continuation_long_v1 - Kraken XBTUSD 1h,Kraken,Kraken XBTUSD 1h,BTC,long,order_block_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> bullish_order_block_retest -> order_block_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,bullish_order_block_retest,order_block_retest_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG order_block_retest_continuation_long_v1 - TradingViewRemix/TVR BTC-USD 1h,TradingViewRemix/TVR,TradingViewRemix/TVR BTC-USD 1h,BTC,long,order_block_retest_continuation_long_v1,TrendExpansion -> PullbackContinuation -> bullish_order_block_retest -> order_block_retest_continuation_long_v1,TrendExpansion,PullbackContinuation,bullish_order_block_retest,order_block_retest_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ote_fvg_continuation_long_v1 - Binance BTCUSDT 1h,Binance,Binance BTCUSDT 1h,BTC,long,ote_fvg_continuation_long_v1,TrendExpansion -> OTERetracement -> ote_plus_fvg_retest -> ote_fvg_continuation_long_v1,TrendExpansion,OTERetracement,ote_plus_fvg_retest,ote_fvg_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ote_fvg_continuation_long_v1 - Bybit BTCUSDT 1h,Bybit,Bybit BTCUSDT 1h,BTC,long,ote_fvg_continuation_long_v1,TrendExpansion -> OTERetracement -> ote_plus_fvg_retest -> ote_fvg_continuation_long_v1,TrendExpansion,OTERetracement,ote_plus_fvg_retest,ote_fvg_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ote_fvg_continuation_long_v1 - Kraken XBTUSD 1h,Kraken,Kraken XBTUSD 1h,BTC,long,ote_fvg_continuation_long_v1,TrendExpansion -> OTERetracement -> ote_plus_fvg_retest -> ote_fvg_continuation_long_v1,TrendExpansion,OTERetracement,ote_plus_fvg_retest,ote_fvg_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
auto_quant_agent_material_rank.20260512T114741.288Z.json,OB/FVG ote_fvg_continuation_long_v1 - TradingViewRemix/TVR BTC-USD 1h,TradingViewRemix/TVR,TradingViewRemix/TVR BTC-USD 1h,BTC,long,ote_fvg_continuation_long_v1,TrendExpansion -> OTERetracement -> ote_plus_fvg_retest -> ote_fvg_continuation_long_v1,TrendExpansion,OTERetracement,ote_plus_fvg_retest,ote_fvg_continuation_long_v1,completed,0,0.0,0.0,0.0,0.0,-0.0,aq_profitability_observation_inadequate_for_downstream,0_for_bbn_catboost_execution_tree_learning,branch_nursery;material_tuning;aq_rank_schema_join_contract;provider_density_repair
