date,ticker,timeframe,context,market_context,split,regime_label,close,returns,volatility,macro_context,10y_treasury,2y_treasury,close,close_drawdown60,cpi,fed_funds_rate,real_rate_proxy,ret1_lag1,ret20,ret5,returns,unemployment_rate,vix,vol20_mean,vol60_z,volatility,yield_curve_10y_2y
2000-01-03 00:00:00+00:00,^IXIC,1d,^IXIC:1d,index,train,Bull,4131.14990234375,0.0,0.4600498290952285,High Rates,6.58,6.38,4131.14990234375,,169.3,5.45,5.930722632886544,,,,0.0,4.0,24.209999084472656,,,0.4600498290952285,0.20000000000000018
2000-01-03 00:00:00+00:00,^RUT,1d,^RUT:1d,index,train,Bull,496.4200134277344,0.0,0.285608756365,High Rates,6.58,6.38,496.4200134277344,,169.3,5.45,5.930722632886544,,,,0.0,4.0,24.209999084472656,,,0.285608756365,0.20000000000000018
2000-01-04 00:00:00+00:00,AAPL,1d,AAPL:1d,single_stock,train,Bull,0.7685210704803467,-0.0843098762754429,0.8630192539158436,High Rates,6.49,6.3,0.7685210704803467,,169.3,5.45,5.45,0.0,,,-0.0843098762754429,4.0,27.010000228881836,,,0.8630192539158436,0.1900000000000004
2000-01-04 00:00:00+00:00,AMD,1d,AMD:1d,single_stock,train,Bull,14.625,-0.0564516129032257,0.9329491552398492,High Rates,6.49,6.3,14.625,,169.3,5.45,5.45,0.0,,,-0.0564516129032257,4.0,27.010000228881836,,,0.9329491552398492,0.1900000000000004
2000-01-04 00:00:00+00:00,AMZN,1d,AMZN:1d,single_stock,train,Bull,4.096875190734863,-0.0832167405348557,1.0041596245698854,High Rates,6.49,6.3,4.096875190734863,,169.3,5.45,5.45,0.0,,,-0.0832167405348557,4.0,27.010000228881836,,,1.0041596245698854,0.1900000000000004
2000-01-04 00:00:00+00:00,BA,1d,BA:1d,single_stock,train,Bull,25.899948120117188,-0.0015549060052812,0.4377331338957887,High Rates,6.49,6.3,25.899948120117188,,169.3,5.45,5.45,0.0,,,-0.0015549060052812,4.0,27.010000228881836,,,0.4377331338957887,0.1900000000000004
2000-01-04 00:00:00+00:00,BAC,1d,BAC:1d,single_stock,train,Bull,11.688665390014648,-0.0593555657748271,0.6371328869655448,High Rates,6.49,6.3,11.688665390014648,,169.3,5.45,5.45,0.0,,,-0.0593555657748271,4.0,27.010000228881836,,,0.6371328869655448,0.1900000000000004
2000-01-04 00:00:00+00:00,CAT,1d,CAT:1d,single_stock,train,Bull,12.383452415466309,-0.012853515190397,0.4389851775527277,High Rates,6.49,6.3,12.383452415466309,,169.3,5.45,5.45,0.0,,,-0.012853515190397,4.0,27.010000228881836,,,0.4389851775527277,0.1900000000000004
2000-01-04 00:00:00+00:00,COP,1d,COP:1d,single_stock,train,Bull,7.418767929077148,-0.0193101232981641,0.2666457884556565,High Rates,6.49,6.3,7.418767929077148,,169.3,5.45,5.45,0.0,,,-0.0193101232981641,4.0,27.010000228881836,,,0.2666457884556565,0.1900000000000004
2000-01-04 00:00:00+00:00,CSCO,1d,CSCO:1d,single_stock,train,Bull,32.99961853027344,-0.0561018416629249,0.6024551617738207,High Rates,6.49,6.3,32.99961853027344,,169.3,5.45,5.45,0.0,,,-0.0561018416629249,4.0,27.010000228881836,,,0.6024551617738207,0.1900000000000004
2000-01-04 00:00:00+00:00,CVX,1d,CVX:1d,single_stock,train,Bull,15.875277519226074,0.0,0.2997607413419357,High Rates,6.49,6.3,15.875277519226074,,169.3,5.45,5.45,0.0,,,0.0,4.0,27.010000228881836,,,0.2997607413419357,0.1900000000000004
2000-01-04 00:00:00+00:00,DIS,1d,DIS:1d,single_stock,train,Bull,23.90630531311035,0.0585774638121137,0.8557456530542215,High Rates,6.49,6.3,23.90630531311035,,169.3,5.45,5.45,0.0,,,0.0585774638121137,4.0,27.010000228881836,,,0.8557456530542215,0.1900000000000004
2000-01-04 00:00:00+00:00,GE,1d,GE:1d,single_stock,train,Bull,124.4414291381836,-0.0400001624446172,0.3576778526002236,High Rates,6.49,6.3,124.4414291381836,,169.3,5.45,5.45,0.0,,,-0.0400001624446172,4.0,27.010000228881836,,,0.3576778526002236,0.1900000000000004
2000-01-04 00:00:00+00:00,GS,1d,GS:1d,single_stock,train,Bull,57.494659423828125,-0.0629861474156098,0.4904438183421964,High Rates,6.49,6.3,57.494659423828125,,169.3,5.45,5.45,0.0,,,-0.0629861474156098,4.0,27.010000228881836,,,0.4904438183421964,0.1900000000000004
2000-01-04 00:00:00+00:00,HD,1d,HD:1d,single_stock,train,Bull,35.91909408569336,-0.0527320593806586,0.5830622197027161,High Rates,6.49,6.3,35.91909408569336,,169.3,5.45,5.45,0.0,,,-0.0527320593806586,4.0,27.010000228881836,,,0.5830622197027161,0.1900000000000004
2000-01-04 00:00:00+00:00,INTC,1d,INTC:1d,single_stock,train,Bull,23.556785583496097,-0.0466950052167045,0.7242584704297086,High Rates,6.49,6.3,23.556785583496097,,169.3,5.45,5.45,0.0,,,-0.0466950052167045,4.0,27.010000228881836,,,0.7242584704297086,0.1900000000000004
2000-01-04 00:00:00+00:00,JNJ,1d,JNJ:1d,single_stock,train,Bull,22.549091339111328,-0.0366100185006255,0.4563133980365084,High Rates,6.49,6.3,22.549091339111328,,169.3,5.45,5.45,0.0,,,-0.0366100185006255,4.0,27.010000228881836,,,0.4563133980365084,0.1900000000000004
2000-01-04 00:00:00+00:00,JPM,1d,JPM:1d,single_stock,train,Bull,22.407804489135746,-0.0219416901854025,0.4681364028230007,High Rates,6.49,6.3,22.407804489135746,,169.3,5.45,5.45,0.0,,,-0.0219416901854025,4.0,27.010000228881836,,,0.4681364028230007,0.1900000000000004
2000-01-04 00:00:00+00:00,MCD,1d,MCD:1d,single_stock,train,Bull,20.609933853149418,-0.0205042034174488,0.5420754078772502,High Rates,6.49,6.3,20.609933853149418,,169.3,5.45,5.45,0.0,,,-0.0205042034174488,4.0,27.010000228881836,,,0.5420754078772502,0.1900000000000004
2000-01-04 00:00:00+00:00,MS,1d,MS:1d,single_stock,train,Bull,30.2624568939209,-0.0740749148641672,0.5344072726703207,High Rates,6.49,6.3,30.2624568939209,,169.3,5.45,5.45,0.0,,,-0.0740749148641672,4.0,27.010000228881836,,,0.5344072726703207,0.1900000000000004
2000-01-04 00:00:00+00:00,MSFT,1d,MSFT:1d,single_stock,train,Bull,34.398834228515625,-0.0337801204109247,0.473038161591347,High Rates,6.49,6.3,34.398834228515625,,169.3,5.45,5.45,0.0,,,-0.0337801204109247,4.0,27.010000228881836,,,0.473038161591347,0.1900000000000004
2000-01-04 00:00:00+00:00,NKE,1d,NKE:1d,single_stock,train,Bull,4.227479457855225,-0.0545458791752548,0.4954753129591331,High Rates,6.49,6.3,4.227479457855225,,169.3,5.45,5.45,0.0,,,-0.0545458791752548,4.0,27.010000228881836,,,0.4954753129591331,0.1900000000000004
2000-01-04 00:00:00+00:00,NVDA,1d,NVDA:1d,single_stock,train,Bull,0.0870277434587478,-0.0267008724029268,0.5323427667575445,High Rates,6.49,6.3,0.0870277434587478,,169.3,5.45,5.45,0.0,,,-0.0267008724029268,4.0,27.010000228881836,,,0.5323427667575445,0.1900000000000004
2000-01-04 00:00:00+00:00,PFE,1d,PFE:1d,single_stock,train,Bull,11.032039642333984,-0.0372551490257561,0.4431836138386684,High Rates,6.49,6.3,11.032039642333984,,169.3,5.45,5.45,0.0,,,-0.0372551490257561,4.0,27.010000228881836,,,0.4431836138386684,0.1900000000000004
2000-01-04 00:00:00+00:00,SBUX,1d,SBUX:1d,single_stock,train,Bull,2.228773832321167,-0.0316858662041596,0.6446617556248925,High Rates,6.49,6.3,2.228773832321167,,169.3,5.45,5.45,0.0,,,-0.0316858662041596,4.0,27.010000228881836,,,0.6446617556248925,0.1900000000000004
2000-01-04 00:00:00+00:00,T,1d,T:1d,single_stock,train,Bull,5.885152339935303,-0.0585103067912877,0.5591744288515526,High Rates,6.49,6.3,5.885152339935303,,169.3,5.45,5.45,0.0,,,-0.0585103067912877,4.0,27.010000228881836,,,0.5591744288515526,0.1900000000000004
2000-01-04 00:00:00+00:00,TMO,1d,TMO:1d,single_stock,train,Bull,11.76235580444336,-0.0374999473243008,0.4456661001639634,High Rates,6.49,6.3,11.76235580444336,,169.3,5.45,5.45,0.0,,,-0.0374999473243008,4.0,27.010000228881836,,,0.4456661001639634,0.1900000000000004
2000-01-04 00:00:00+00:00,UNH,1d,UNH:1d,single_stock,train,Bull,5.1433563232421875,-0.0127907770657451,0.5854775789873868,High Rates,6.49,6.3,5.1433563232421875,,169.3,5.45,5.45,0.0,,,-0.0127907770657451,4.0,27.010000228881836,,,0.5854775789873868,0.1900000000000004
2000-01-04 00:00:00+00:00,VZ,1d,VZ:1d,single_stock,train,Bull,14.815948486328123,-0.0323255799902619,0.4556718343081282,High Rates,6.49,6.3,14.815948486328123,,169.3,5.45,5.45,0.0,,,-0.0323255799902619,4.0,27.010000228881836,,,0.4556718343081282,0.1900000000000004
2000-01-04 00:00:00+00:00,WFC,1d,WFC:1d,single_stock,train,Bull,9.171038627624512,-0.0495210160786743,0.5564292703026344,High Rates,6.49,6.3,9.171038627624512,,169.3,5.45,5.45,0.0,,,-0.0495210160786743,4.0,27.010000228881836,,,0.5564292703026344,0.1900000000000004
2000-01-04 00:00:00+00:00,WMT,1d,WMT:1d,single_stock,train,Bull,13.678919792175291,-0.0374180790596466,0.56846448273425,High Rates,6.49,6.3,13.678919792175291,,169.3,5.45,5.45,0.0,,,-0.0374180790596466,4.0,27.010000228881836,,,0.56846448273425,0.1900000000000004
2000-01-04 00:00:00+00:00,XOM,1d,XOM:1d,single_stock,train,Bull,16.925012588500977,-0.0191537131880645,0.4026883777609716,High Rates,6.49,6.3,16.925012588500977,,169.3,5.45,5.45,0.0,,,-0.0191537131880645,4.0,27.010000228881836,,,0.4026883777609716,0.1900000000000004
2000-01-04 00:00:00+00:00,^DJI,1d,^DJI:1d,index,train,Bull,10997.9296875,-0.0316601161297978,0.2322987423290038,High Rates,6.49,6.3,10997.9296875,,169.3,5.45,5.45,0.0,,,-0.0316601161297978,4.0,27.010000228881836,,,0.2322987423290038,0.1900000000000004
2000-01-04 00:00:00+00:00,^GSPC,1d,^GSPC:1d,index,train,Bull,1399.4200439453125,-0.0383446680784976,0.2622321134654182,High Rates,6.49,6.3,1399.4200439453125,,169.3,5.45,5.45,0.0,,,-0.0383446680784976,4.0,27.010000228881836,,,0.2622321134654182,0.1900000000000004
2000-01-04 00:00:00+00:00,^IXIC,1d,^IXIC:1d,index,train,Bull,3901.68994140625,-0.0555438476844714,0.4600498290952285,High Rates,6.49,6.3,3901.68994140625,,169.3,5.45,5.45,0.0,,,-0.0555438476844714,4.0,27.010000228881836,,,0.4600498290952285,0.1900000000000004
2000-01-04 00:00:00+00:00,^RUT,1d,^RUT:1d,index,train,Bull,478.3800048828125,-0.0363402120320598,0.285608756365,High Rates,6.49,6.3,478.3800048828125,,169.3,5.45,5.45,0.0,,,-0.0363402120320598,4.0,27.010000228881836,,,0.285608756365,0.1900000000000004
2000-01-05 00:00:00+00:00,AAPL,1d,AAPL:1d,single_stock,train,Bull,0.7797667980194092,0.0146329462795777,0.8630192539158436,High Rates,6.62,6.38,0.7797667980194092,,169.3,5.45,5.45,-0.0843098762754429,,-0.0696769299958652,0.0146329462795777,4.0,26.40999984741211,,,0.8630192539158436,0.2400000000000002
2000-01-05 00:00:00+00:00,AMD,1d,AMD:1d,single_stock,train,Bull,15.0,0.0256410256410255,0.9329491552398492,High Rates,6.62,6.38,15.0,,169.3,5.45,5.45,-0.0564516129032257,,-0.0308105872622002,0.0256410256410255,4.0,26.40999984741211,,,0.9329491552398492,0.2400000000000002
2000-01-05 00:00:00+00:00,AMZN,1d,AMZN:1d,single_stock,train,Crisis,3.487499952316284,-0.1487414700346959,1.0041596245698854,High Rates,6.62,6.38,3.487499952316284,,169.3,5.45,5.45,-0.0832167405348557,,-0.2319582105695516,-0.1487414700346959,4.0,26.40999984741211,,,1.0041596245698854,0.2400000000000002
2000-01-05 00:00:00+00:00,BA,1d,BA:1d,single_stock,train,Bull,27.51363945007324,0.0623048093560718,0.4377331338957887,High Rates,6.62,6.38,27.51363945007324,,169.3,5.45,5.45,-0.0015549060052812,,0.0607499033507906,0.0623048093560718,4.0,26.40999984741211,,,0.4377331338957887,0.2400000000000002
2000-01-05 00:00:00+00:00,BAC,1d,BAC:1d,single_stock,train,Bull,11.816938400268556,0.0109741365651108,0.6371328869655448,High Rates,6.62,6.38,11.816938400268556,,169.3,5.45,5.45,-0.0593555657748271,,-0.048381429209716297,0.0109741365651108,4.0,26.40999984741211,,,0.6371328869655448,0.2400000000000002
2000-01-05 00:00:00+00:00,CAT,1d,CAT:1d,single_stock,train,Bull,12.673688888549805,0.0234374440459759,0.4389851775527277,High Rates,6.62,6.38,12.673688888549805,,169.3,5.45,5.45,-0.012853515190397,,0.010583928855578899,0.0234374440459759,4.0,26.40999984741211,,,0.4389851775527277,0.2400000000000002
2000-01-05 00:00:00+00:00,COP,1d,COP:1d,single_stock,train,Bull,7.283121585845947,-0.0182842143773696,0.2666457884556565,High Rates,6.62,6.38,7.283121585845947,,169.3,5.45,5.45,-0.0193101232981641,,-0.037594337675533704,-0.0182842143773696,4.0,26.40999984741211,,,0.2666457884556565,0.2400000000000002
2000-01-05 00:00:00+00:00,CSCO,1d,CSCO:1d,single_stock,train,Bull,32.89852523803711,-0.0030634685108128,0.6024551617738207,High Rates,6.62,6.38,32.89852523803711,,169.3,5.45,5.45,-0.0561018416629249,,-0.059165310173737704,-0.0030634685108128,4.0,26.40999984741211,,,0.6024551617738207,0.2400000000000002
2000-01-05 00:00:00+00:00,CVX,1d,CVX:1d,single_stock,train,Bull,16.1600341796875,0.0179371138625177,0.2997607413419357,High Rates,6.62,6.38,16.1600341796875,,169.3,5.45,5.45,0.0,,0.0179371138625177,0.0179371138625177,4.0,26.40999984741211,,,0.2997607413419357,0.2400000000000002
2000-01-05 00:00:00+00:00,DIS,1d,DIS:1d,single_stock,train,Bull,24.89846420288086,0.0415019751808491,0.8557456530542215,High Rates,6.62,6.38,24.89846420288086,,169.3,5.45,5.45,0.0585774638121137,,0.1000794389929628,0.0415019751808491,4.0,26.40999984741211,,,0.8557456530542215,0.2400000000000002
2000-01-05 00:00:00+00:00,GE,1d,GE:1d,single_stock,train,Bull,124.2253646850586,-0.0017362742827798,0.3576778526002236,High Rates,6.62,6.38,124.2253646850586,,169.3,5.45,5.45,-0.0400001624446172,,-0.041736436727397005,-0.0017362742827798,4.0,26.40999984741211,,,0.3576778526002236,0.2400000000000002
2000-01-05 00:00:00+00:00,GS,1d,GS:1d,single_stock,train,Bear,54.802284240722656,-0.046828265617826,0.4904438183421964,High Rates,6.62,6.38,54.802284240722656,,169.3,5.45,5.45,-0.0629861474156098,,-0.10981441303343581,-0.046828265617826,4.0,26.40999984741211,,,0.4904438183421964,0.2400000000000002
2000-01-05 00:00:00+00:00,HD,1d,HD:1d,single_stock,train,Bull,36.64622116088867,0.0202434692105704,0.5830622197027161,High Rates,6.62,6.38,36.64622116088867,,169.3,5.45,5.45,-0.0527320593806586,,-0.0324885901700882,0.0202434692105704,4.0,26.40999984741211,,,0.5830622197027161,0.2400000000000002
2000-01-05 00:00:00+00:00,INTC,1d,INTC:1d,single_stock,train,Bull,23.75205993652344,0.0082895160859364,0.7242584704297086,High Rates,6.62,6.38,23.75205993652344,,169.3,5.45,5.45,-0.0466950052167045,,-0.0384054891307681,0.0082895160859364,4.0,26.40999984741211,,,0.7242584704297086,0.2400000000000002
2000-01-05 00:00:00+00:00,JNJ,1d,JNJ:1d,single_stock,train,Bull,22.78711700439453,0.0105558872286062,0.4563133980365084,High Rates,6.62,6.38,22.78711700439453,,169.3,5.45,5.45,-0.0366100185006255,,-0.0260541312720193,0.0105558872286062,4.0,26.40999984741211,,,0.4563133980365084,0.2400000000000002
2000-01-05 00:00:00+00:00,JPM,1d,JPM:1d,single_stock,train,Bull,22.269487380981445,-0.0061727202333168,0.4681364028230007,High Rates,6.62,6.38,22.269487380981445,,169.3,5.45,5.45,-0.0219416901854025,,-0.028114410418719298,-0.0061727202333168,4.0,26.40999984741211,,,0.4681364028230007,0.2400000000000002
2000-01-05 00:00:00+00:00,MCD,1d,MCD:1d,single_stock,train,Bull,20.94180679321289,0.0161025718194025,0.5420754078772502,High Rates,6.62,6.38,20.94180679321289,,169.3,5.45,5.45,-0.0205042034174488,,-0.0044016315980463,0.0161025718194025,4.0,26.40999984741211,,,0.5420754078772502,0.2400000000000002
2000-01-05 00:00:00+00:00,MS,1d,MS:1d,single_stock,train,Bear,29.157882690429688,-0.0364998191443305,0.5344072726703207,High Rates,6.62,6.38,29.157882690429688,,169.3,5.45,5.45,-0.0740749148641672,,-0.11057473400849771,-0.0364998191443305,4.0,26.40999984741211,,,0.5344072726703207,0.2400000000000002
2000-01-05 00:00:00+00:00,MSFT,1d,MSFT:1d,single_stock,train,Bull,34.76154327392578,0.0105442249292704,0.473038161591347,High Rates,6.62,6.38,34.76154327392578,,169.3,5.45,5.45,-0.0337801204109247,,-0.0232358954816543,0.0105442249292704,4.0,26.40999984741211,,,0.473038161591347,0.2400000000000002
2000-01-05 00:00:00+00:00,NKE,1d,NKE:1d,single_stock,train,Bull,4.47137451171875,0.0576927827314064,0.4954753129591331,High Rates,6.62,6.38,4.47137451171875,,169.3,5.45,5.45,-0.0545458791752548,,0.0031469035561515965,0.0576927827314064,4.0,26.40999984741211,,,0.4954753129591331,0.2400000000000002
2000-01-05 00:00:00+00:00,NVDA,1d,NVDA:1d,single_stock,train,Bull,0.0841626524925232,-0.0329215816974819,0.5323427667575445,High Rates,6.62,6.38,0.0841626524925232,,169.3,5.45,5.45,-0.0267008724029268,,-0.0596224541004087,-0.0329215816974819,4.0,26.40999984741211,,,0.5323427667575445,0.2400000000000002
2000-01-05 00:00:00+00:00,PFE,1d,PFE:1d,single_stock,train,Bull,11.211787223815918,0.0162932320141577,0.4431836138386684,High Rates,6.62,6.38,11.211787223815918,,169.3,5.45,5.45,-0.0372551490257561,,-0.0209619170115984,0.0162932320141577,4.0,26.40999984741211,,,0.4431836138386684,0.2400000000000002
2000-01-05 00:00:00+00:00,SBUX,1d,SBUX:1d,single_stock,train,Bull,2.2579476833343506,0.0130896417528378,0.6446617556248925,High Rates,6.62,6.38,2.2579476833343506,,169.3,5.45,5.45,-0.0316858662041596,,-0.0185962244513218,0.0130896417528378,4.0,26.40999984741211,,,0.6446617556248925,0.2400000000000002
