run_id,recipe_id,strategy_class,variant_id,pair,open_date,close_date,open_session_date,profit_ratio,profit_ratio_net,net_return_R,win,exit_reason,trade_duration_min,parent_regime_root,parent_regime_confidence_floor,source_ticker_confidence,root_lookup_status,regime_profit_branch_path,regime_profit_branch_path_version,source_ticker,year_fold,allowed_action,suppression_rule,raw_trade
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-26T03:00:00+00:00,2011-09-26T11:00:00+00:00,2011-09-26,0.007030109489051095,0.007030109489051095,0.007030109489051095,True,trailing_stop_loss,480.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 32.0, ""close_date"": ""2011-09-26T11:00:00+00:00"", ""close_rate"": 2207.41, ""close_timestamp"": 1317034800000, ""enter_tag"": """", ""exit_reason"": ""trailing_stop_loss"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2148.16, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2218.5, ""max_stake_amount"": 70144.0, ""min_rate"": 2154.25, ""open_date"": ""2011-09-26T03:00:00+00:00"", ""open_rate"": 2192.0, ""open_timestamp"": 1317006000000, ""pair"": ""NQ/USD"", ""profit_abs"": 493.12, ""profit_ratio"": 0.007030109489051095, ""stake_amount"": 70144.0, ""stop_loss_abs"": 2207.41, ""stop_loss_ratio"": -0.005, ""trade_duration"": 480, ""weekday"": 0}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-26T14:00:00+00:00,2011-09-26T15:00:00+00:00,2011-09-26,0.007257655998157955,0.007257655998157955,0.007257655998157955,True,trailing_stop_loss,60.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-09-26T15:00:00+00:00"", ""close_rate"": 2187.26, ""close_timestamp"": 1317049200000, ""enter_tag"": """", ""exit_reason"": ""trailing_stop_loss"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2128.07, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2198.25, ""max_stake_amount"": 86860.0, ""min_rate"": 2148.25, ""open_date"": ""2011-09-26T14:00:00+00:00"", ""open_rate"": 2171.5, ""open_timestamp"": 1317045600000, ""pair"": ""NQ/USD"", ""profit_abs"": 630.4, ""profit_ratio"": 0.007257655998157955, ""stake_amount"": 86860.0, ""stop_loss_abs"": 2187.26, ""stop_loss_ratio"": -0.005, ""trade_duration"": 60, ""weekday"": 0}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-26T17:00:00+00:00,2011-09-26T19:00:00+00:00,2011-09-26,0.0142193607725914,0.0142193607725914,0.0142193607725914,True,trailing_stop_loss,120.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-09-26T19:00:00+00:00"", ""close_rate"": 2205.42, ""close_timestamp"": 1317063600000, ""enter_tag"": """", ""exit_reason"": ""trailing_stop_loss"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2131.01, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2216.5, ""max_stake_amount"": 86980.0, ""min_rate"": 2160.5, ""open_date"": ""2011-09-26T17:00:00+00:00"", ""open_rate"": 2174.5, ""open_timestamp"": 1317056400000, ""pair"": ""NQ/USD"", ""profit_abs"": 1236.8, ""profit_ratio"": 0.0142193607725914, ""stake_amount"": 86980.0, ""stop_loss_abs"": 2205.42, ""stop_loss_ratio"": -0.005, ""trade_duration"": 120, ""weekday"": 0}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-27T20:00:00+00:00,2011-09-28T08:00:00+00:00,2011-09-27,0.004025494800402549,0.004025494800402549,0.004025494800402549,True,rootaware_time_exit,720.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 32.0, ""close_date"": ""2011-09-28T08:00:00+00:00"", ""close_rate"": 2244.75, ""close_timestamp"": 1317196800000, ""enter_tag"": """", ""exit_reason"": ""rootaware_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2191.04, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2251.5, ""max_stake_amount"": 71544.0, ""min_rate"": 2225.25, ""open_date"": ""2011-09-27T20:00:00+00:00"", ""open_rate"": 2235.75, ""open_timestamp"": 1317153600000, ""pair"": ""NQ/USD"", ""profit_abs"": 288.0, ""profit_ratio"": 0.004025494800402549, ""stake_amount"": 71544.0, ""stop_loss_abs"": 2191.04, ""stop_loss_ratio"": -0.02, ""trade_duration"": 720, ""weekday"": 2}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-28T09:00:00+00:00,2011-09-28T11:00:00+00:00,2011-09-28,0.00625,0.00625,0.00625,True,exit_signal,120.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-09-28T11:00:00+00:00"", ""close_rate"": 2254.0, ""close_timestamp"": 1317207600000, ""enter_tag"": """", ""exit_reason"": ""exit_signal"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2195.2, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2259.0, ""max_stake_amount"": 89600.0, ""min_rate"": 2237.5, ""open_date"": ""2011-09-28T09:00:00+00:00"", ""open_rate"": 2240.0, ""open_timestamp"": 1317200400000, ""pair"": ""NQ/USD"", ""profit_abs"": 560.0, ""profit_ratio"": 0.00625, ""stake_amount"": 89600.0, ""stop_loss_abs"": 2195.2, ""stop_loss_ratio"": -0.02, ""trade_duration"": 120, ""weekday"": 2}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-28T18:00:00+00:00,2011-09-29T06:00:00+00:00,2011-09-28,0.001013970256872465,0.001013970256872465,0.001013970256872465,True,rootaware_time_exit,720.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-09-29T06:00:00+00:00"", ""close_rate"": 2221.25, ""close_timestamp"": 1317276000000, ""enter_tag"": """", ""exit_reason"": ""rootaware_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2174.62, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2234.5, ""max_stake_amount"": 88760.0, ""min_rate"": 2191.75, ""open_date"": ""2011-09-28T18:00:00+00:00"", ""open_rate"": 2219.0, ""open_timestamp"": 1317232800000, ""pair"": ""NQ/USD"", ""profit_abs"": 90.0, ""profit_ratio"": 0.001013970256872465, ""stake_amount"": 88760.0, ""stop_loss_abs"": 2174.62, ""stop_loss_ratio"": -0.02, ""trade_duration"": 720, ""weekday"": 3}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-29T07:00:00+00:00,2011-09-29T12:00:00+00:00,2011-09-29,0.007113715766933394,0.007113715766933394,0.007113715766933394,True,trailing_stop_loss,300.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-09-29T12:00:00+00:00"", ""close_rate"": 2234.03, ""close_timestamp"": 1317297600000, ""enter_tag"": """", ""exit_reason"": ""trailing_stop_loss"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2173.89, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2245.25, ""max_stake_amount"": 88730.0, ""min_rate"": 2213.25, ""open_date"": ""2011-09-29T07:00:00+00:00"", ""open_rate"": 2218.25, ""open_timestamp"": 1317279600000, ""pair"": ""NQ/USD"", ""profit_abs"": 631.2, ""profit_ratio"": 0.007113715766933394, ""stake_amount"": 88730.0, ""stop_loss_abs"": 2234.03, ""stop_loss_ratio"": -0.005, ""trade_duration"": 300, ""weekday"": 3}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-29T15:00:00+00:00,2011-09-29T18:00:00+00:00,2011-09-29,-0.02,-0.02,-0.02,False,stop_loss,180.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-09-29T18:00:00+00:00"", ""close_rate"": 2147.18, ""close_timestamp"": 1317319200000, ""enter_tag"": """", ""exit_reason"": ""stop_loss"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2147.18, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2206.75, ""max_stake_amount"": 87640.0, ""min_rate"": 2138.5, ""open_date"": ""2011-09-29T15:00:00+00:00"", ""open_rate"": 2191.0, ""open_timestamp"": 1317308400000, ""pair"": ""NQ/USD"", ""profit_abs"": -1752.8, ""profit_ratio"": -0.02, ""stake_amount"": 87640.0, ""stop_loss_abs"": 2147.18, ""stop_loss_ratio"": -0.02, ""trade_duration"": 180, ""weekday"": 3}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-29T19:00:00+00:00,2011-09-29T19:00:00+00:00,2011-09-29,0.005000580383052815,0.005000580383052815,0.005000580383052815,True,trailing_stop_loss,0.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-09-29T19:00:00+00:00"", ""close_rate"": 2164.52, ""close_timestamp"": 1317322800000, ""enter_tag"": """", ""exit_reason"": ""trailing_stop_loss"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2110.68, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2178.0, ""max_stake_amount"": 86150.0, ""min_rate"": 2140.0, ""open_date"": ""2011-09-29T19:00:00+00:00"", ""open_rate"": 2153.75, ""open_timestamp"": 1317322800000, ""pair"": ""NQ/USD"", ""profit_abs"": 430.8, ""profit_ratio"": 0.005000580383052815, ""stake_amount"": 86150.0, ""stop_loss_abs"": 2167.11, ""stop_loss_ratio"": -0.005, ""trade_duration"": 0, ""weekday"": 3}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-29T20:00:00+00:00,2011-09-30T08:00:00+00:00,2011-09-29,-0.005625717566016073,-0.005625717566016073,-0.005625717566016073,False,rootaware_time_exit,720.0,Bear,0.963920242,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-09-30T08:00:00+00:00"", ""close_rate"": 2165.25, ""close_timestamp"": 1317369600000, ""enter_tag"": """", ""exit_reason"": ""rootaware_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2133.95, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2184.5, ""max_stake_amount"": 87100.0, ""min_rate"": 2160.25, ""open_date"": ""2011-09-29T20:00:00+00:00"", ""open_rate"": 2177.5, ""open_timestamp"": 1317326400000, ""pair"": ""NQ/USD"", ""profit_abs"": -490.0, ""profit_ratio"": -0.005625717566016073, ""stake_amount"": 87100.0, ""stop_loss_abs"": 2133.95, ""stop_loss_ratio"": -0.02, ""trade_duration"": 720, ""weekday"": 4}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-30T09:00:00+00:00,2011-09-30T19:00:00+00:00,2011-09-30,-0.019997691863819965,-0.019997691863819965,-0.019997691863819965,False,stop_loss,600.0,Bear,0.963920242,0.5,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-09-30T19:00:00+00:00"", ""close_rate"": 2122.93, ""close_timestamp"": 1317409200000, ""enter_tag"": """", ""exit_reason"": ""stop_loss"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2122.93, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2167.0, ""max_stake_amount"": 86650.0, ""min_rate"": 2118.25, ""open_date"": ""2011-09-30T09:00:00+00:00"", ""open_rate"": 2166.25, ""open_timestamp"": 1317373200000, ""pair"": ""NQ/USD"", ""profit_abs"": -1732.8, ""profit_ratio"": -0.019997691863819965, ""stake_amount"": 86650.0, ""stop_loss_abs"": 2122.93, ""stop_loss_ratio"": -0.02, ""trade_duration"": 600, ""weekday"": 4}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-09-30T20:00:00+00:00,2011-10-01T08:00:00+00:00,2011-09-30,-0.004718093890068413,-0.004718093890068413,-0.004718093890068413,False,rootaware_time_exit,720.0,Bear,0.963920242,0.5,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-10-01T08:00:00+00:00"", ""close_rate"": 2109.5, ""close_timestamp"": 1317456000000, ""enter_tag"": """", ""exit_reason"": ""rootaware_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2077.11, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2121.0, ""max_stake_amount"": 84780.0, ""min_rate"": 2108.25, ""open_date"": ""2011-09-30T20:00:00+00:00"", ""open_rate"": 2119.5, ""open_timestamp"": 1317412800000, ""pair"": ""NQ/USD"", ""profit_abs"": -400.0, ""profit_ratio"": -0.004718093890068413, ""stake_amount"": 84780.0, ""stop_loss_abs"": 2077.11, ""stop_loss_ratio"": -0.02, ""trade_duration"": 720, ""weekday"": 5}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-10-01T09:00:00+00:00,2011-10-01T21:00:00+00:00,2011-10-01,0.0,0.0,0.0,False,rootaware_time_exit,720.0,Bear,0.963920242,0.5,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-10-01T21:00:00+00:00"", ""close_rate"": 2109.5, ""close_timestamp"": 1317502800000, ""enter_tag"": """", ""exit_reason"": ""rootaware_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2067.31, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2109.5, ""max_stake_amount"": 84380.0, ""min_rate"": 2109.5, ""open_date"": ""2011-10-01T09:00:00+00:00"", ""open_rate"": 2109.5, ""open_timestamp"": 1317459600000, ""pair"": ""NQ/USD"", ""profit_abs"": 0.0, ""profit_ratio"": 0.0, ""stake_amount"": 84380.0, ""stop_loss_abs"": 2067.31, ""stop_loss_ratio"": -0.02, ""trade_duration"": 720, ""weekday"": 5}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-10-01T22:00:00+00:00,2011-10-02T10:00:00+00:00,2011-10-01,0.0,0.0,0.0,False,rootaware_time_exit,720.0,Bear,0.963920242,0.5,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-10-02T10:00:00+00:00"", ""close_rate"": 2109.5, ""close_timestamp"": 1317549600000, ""enter_tag"": """", ""exit_reason"": ""rootaware_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2067.31, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2109.5, ""max_stake_amount"": 84380.0, ""min_rate"": 2109.5, ""open_date"": ""2011-10-01T22:00:00+00:00"", ""open_rate"": 2109.5, ""open_timestamp"": 1317506400000, ""pair"": ""NQ/USD"", ""profit_abs"": 0.0, ""profit_ratio"": 0.0, ""stake_amount"": 84380.0, ""stop_loss_abs"": 2067.31, ""stop_loss_ratio"": -0.02, ""trade_duration"": 720, ""weekday"": 6}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-10-02T11:00:00+00:00,2011-10-02T23:00:00+00:00,2011-10-02,0.00047404598246029864,0.00047404598246029864,0.00047404598246029864,True,rootaware_time_exit,720.0,Bear,0.963920242,0.5,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-10-02T23:00:00+00:00"", ""close_rate"": 2110.5, ""close_timestamp"": 1317596400000, ""enter_tag"": """", ""exit_reason"": ""rootaware_time_exit"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2067.31, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2118.0, ""max_stake_amount"": 84380.0, ""min_rate"": 2104.0, ""open_date"": ""2011-10-02T11:00:00+00:00"", ""open_rate"": 2109.5, ""open_timestamp"": 1317553200000, ""pair"": ""NQ/USD"", ""profit_abs"": 40.0, ""profit_ratio"": 0.00047404598246029864, ""stake_amount"": 84380.0, ""stop_loss_abs"": 2067.31, ""stop_loss_ratio"": -0.02, ""trade_duration"": 720, ""weekday"": 6}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-10-03T03:00:00+00:00,2011-10-03T14:00:00+00:00,2011-10-03,0.008228869895536563,0.008228869895536563,0.008228869895536563,True,trailing_stop_loss,660.0,Bear,0.963920242,0.5,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-10-03T14:00:00+00:00"", ""close_rate"": 2123.33, ""close_timestamp"": 1317650400000, ""enter_tag"": """", ""exit_reason"": ""trailing_stop_loss"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2063.88, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2134.0, ""max_stake_amount"": 84240.0, ""min_rate"": 2088.0, ""open_date"": ""2011-10-03T03:00:00+00:00"", ""open_rate"": 2106.0, ""open_timestamp"": 1317610800000, ""pair"": ""NQ/USD"", ""profit_abs"": 693.2, ""profit_ratio"": 0.008228869895536563, ""stake_amount"": 84240.0, ""stop_loss_abs"": 2123.33, ""stop_loss_ratio"": -0.005, ""trade_duration"": 660, ""weekday"": 0}"
20260511T184420+0800-codex-board-b-tomac-nq-variant-matrix-b2u-v1,TomacNQRootAwareVariantMatrixB2U,TomacNQRootAwareVariantMatrixB2U,all_root_dense,NQ/USD,2011-10-03T15:00:00+00:00,2011-10-03T20:00:00+00:00,2011-10-03,-0.02,-0.02,-0.02,False,stop_loss,300.0,Bear,0.963920242,0.5,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacNQRootAwareRebound -> TomacNQRootAwareVariantMatrixB2U:all_root_dense,board-b-tomac-nq-rootaware-variant-matrix-b2u/v1,^IXIC,2011,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,"{""amount"": 40.0, ""close_date"": ""2011-10-03T20:00:00+00:00"", ""close_rate"": 2062.9, ""close_timestamp"": 1317672000000, ""enter_tag"": """", ""exit_reason"": ""stop_loss"", ""fee_close"": 0.0, ""fee_open"": 0.0, ""funding_fees"": 0.0, ""initial_stop_loss_abs"": 2062.9, ""initial_stop_loss_ratio"": -0.02, ""is_open"": false, ""is_short"": false, ""leverage"": 1.0, ""max_rate"": 2121.75, ""max_stake_amount"": 84200.0, ""min_rate"": 2048.75, ""open_date"": ""2011-10-03T15:00:00+00:00"", ""open_rate"": 2105.0, ""open_timestamp"": 1317654000000, ""pair"": ""NQ/USD"", ""profit_abs"": -1684.0, ""profit_ratio"": -0.02, ""stake_amount"": 84200.0, ""stop_loss_abs"": 2062.9, ""stop_loss_ratio"": -0.02, ""trade_duration"": 300, ""weekday"": 0}"
