schema_version,run_id,recipe_id,variant_id,market,timeframe,trade_id,open_date,close_date,open_session_date,source_anchor,parent_regime_root,parent_regime_confidence_floor,source_ticker_confidence,source_ticker_vix,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,direction,direction_sign,entry_close,exit_close,gross_return,roundtrip_cost,profit_ratio_net,year_fold,root_lookup_status,provider_id,provider_cluster,provider_count,provider_dispersion
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:1191,2025-07-15T15:15:00+00:00,2025-07-15T18:15:00+00:00,2025-07-15,^GSPC,Bull,0.9797225384,0.8,17.3799991607666,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,221.39,220.44,-0.004291070057364732,0.00095,-0.005241070057364732,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.0036714617265835537
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:1393,2025-07-25T13:45:00+00:00,2025-07-25T16:45:00+00:00,2025-07-25,^GSPC,Bull,0.9797225384,0.8,14.93000030517578,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,223.28,223.8,0.0023289143676101798,0.00095,0.0013789143676101799,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.002198513830779376
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:1604,2025-08-06T14:30:00+00:00,2025-08-06T17:30:00+00:00,2025-08-06,^GSPC,Bull,0.9797225384,0.6,16.770000457763672,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,219.84,220.34,0.0022743813682677416,0.00095,0.0013243813682677417,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.002251715988926944
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:1757,2025-08-14T13:45:00+00:00,2025-08-14T16:45:00+00:00,2025-08-14,^GSPC,Bull,0.9797225384,0.6,14.829999923706056,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,228.24,226.9,-0.005871012968804767,0.00095,-0.006821012968804768,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.004121936299032814
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:2713,2025-10-06T18:45:00+00:00,2025-10-07T15:15:00+00:00,2025-10-06,^GSPC,Bull,0.9797225384,0.8,16.3700008392334,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,247.28,244.68,-0.010514396635393108,0.00095,-0.011464396635393108,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.001640035331182762
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:3109,2025-10-28T13:45:00+00:00,2025-10-28T16:45:00+00:00,2025-10-28,^GSPC,Bull,0.9797225384,0.6,16.420000076293945,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,248.75,250.4,0.0066331658291458595,0.00095,0.005683165829145859,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.004873666867231728
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:3159,2025-10-29T19:45:00+00:00,2025-10-30T16:15:00+00:00,2025-10-29,^GSPC,Bull,0.9797225384,0.6,16.920000076293945,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,246.88,247.26,0.0015392093324690936,0.00095,0.0005892093324690936,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.007135885687030186
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:3371,2025-11-11T15:15:00+00:00,2025-11-11T18:15:00+00:00,2025-11-11,^GSPC,Bull,0.9797225384,0.6,17.280000686645508,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,243.23,244.47,0.005098055338568441,0.00095,0.004148055338568441,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.0043563127866891645
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:3807,2025-12-05T16:45:00+00:00,2025-12-05T19:45:00+00:00,2025-12-05,^GSPC,Bull,0.9797225384,0.6,15.40999984741211,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,250.96,251.46,0.001992349378387104,0.00095,0.001042349378387104,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.0034281588663523824
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:15m:auto_quant_local_feather:4750,2026-01-30T15:00:00+00:00,2026-01-30T18:00:00+00:00,2026-01-30,^GSPC,Bull,0.9797225384,0.6,17.440000534057617,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,260.71,258.62,-0.008016570135399359,0.00095,-0.008966570135399358,2026,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.005088122485258398
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,1h,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:1h:auto_quant_local_feather:323,2025-07-15T17:00:00+00:00,2025-07-16T14:00:00+00:00,2025-07-15,^GSPC,Bull,0.9797225384,0.8,17.3799991607666,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,1h_hold_4,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,220.41,219.9,-0.0023138696066421494,0.0008,-0.0031138696066421493,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_1h,6,0.0061027313799721355
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,1h,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:1h:auto_quant_local_feather:377,2025-07-25T15:00:00+00:00,2025-07-25T19:00:00+00:00,2025-07-25,^GSPC,Bull,0.9797225384,0.8,14.93000030517578,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,1h_hold_4,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,223.42,224.38,0.004296840032226301,0.0008,0.0034968400322263012,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_1h,6,0.006562672269301094
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,4h,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:4h:auto_quant_local_feather:246,2025-10-31T12:00:00+00:00,2025-11-03T12:00:00+00:00,2025-10-31,^GSPC,Bull,0.9797225384,0.6,17.440000534057617,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,4h_hold_2,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,245.12,244.09,-0.004202023498694474,0.0008,-0.005002023498694474,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_4h,6,0.01614075089392403
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,IWM/USD,4h,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:IWM/USD:4h:auto_quant_local_feather:249,2025-11-03T16:00:00+00:00,2025-11-04T12:00:00+00:00,2025-11-03,^GSPC,Bull,0.9797225384,0.8,17.170000076293945,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,4h_hold_2,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,244.92,243.22,-0.006941041972889028,0.0008,-0.007741041972889029,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_4h,6,0.015445340537723383
board-b-intraday-risk-defensive-rotation/v1,20260511T214454+0800-codex-board-b-intraday-risk-defensive-rotation-v1,IntradayRiskDefensiveRotationV1,risk_pullback_rotation,DIA/USD,15m,IntradayRiskDefensiveRotationV1:risk_pullback_rotation:DIA/USD:15m:auto_quant_local_feather:111,2025-05-13T15:15:00+00:00,2025-05-13T18:15:00+00:00,2025-05-13,^GSPC,Bull,0.9797225384,0.8,18.219999313354492,component_pass_from_205047_not_rescored_here,CrossMarketRiskOn,IntradayLeadershipRotation,intraday_risk_defensive_rotation,IntradayRiskDefensiveRotationV1:risk_pullback_rotation,Bull -> CrossMarketRiskOn -> IntradayLeadershipRotation -> IntradayRiskDefensiveRotationV1:risk_pullback_rotation,board-b-intraday-risk-defensive-rotation/v1,15m_hold_12,long_research_only_until_branch_rc_spa_passes,suppress_if_bull_intraday_rotation_rc_spa_fails,long,1,422.8,422.32,-0.0011352885525071077,0.0007,-0.0018352885525071078,2025,source_panel_daily_asof,auto_quant_local_feather,intraday_rotation_15m,5,0.006450382869108802
