ts,source_panel,instrument,market_context,provider_context,timeframe,context,split,root_label,p_Bull,p_Bear,p_Sideways,p_Crisis,p_UnknownOrMixed,state_entropy,top_state,top_state_probability
2005-01-18 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.3978588046641807,0.09137930569323414,0.3874076321996438,0.012122765963275729,0.11123149147966556,1.2504803218739295,Bull,0.3978588046641807
2005-01-19 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Bull,0.39836922993108564,0.09162713530094774,0.3877776370193063,0.012869550936346404,0.10935644681231393,1.2510327930015523,Bull,0.39836922993108564
2005-01-20 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Bull,0.4128648344820018,0.095796860020371,0.3733710626661647,0.015733069235014514,0.10223417359644792,1.2562348002954118,Bull,0.4128648344820018
2005-01-21 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Bull,0.42713349105397946,0.09798777889129193,0.3590897769575057,0.017407373557722126,0.09838157953950082,1.2573875121289633,Bull,0.42713349105397946
2005-01-24 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.4403767265779457,0.10048960018675754,0.3430654223984395,0.0201315941702211,0.09593665666663609,1.262587188173394,Bull,0.4403767265779457
2005-01-25 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,UnknownOrMixed,0.4508542322960525,0.10072888348374245,0.33241257027139304,0.021223534579532858,0.09478077936927912,1.261560980014895,Bull,0.4508542322960525
2005-01-26 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.45236809627435054,0.09807662580553497,0.3329205229352672,0.019567327129405104,0.0970674278554422,1.2561137070559074,Bull,0.45236809627435054
2005-01-27 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Bull,0.4401270875863002,0.09301812701248768,0.346222400576373,0.01624861265385149,0.10438377217098758,1.25216638069957,Bull,0.4401270875863002
2005-01-28 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,UnknownOrMixed,0.4258814477525448,0.08825444215021364,0.3632854986416581,0.013480320972438951,0.10909829048314454,1.245382267892481,Bull,0.4258814477525448
2005-01-31 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,UnknownOrMixed,0.41060093258914815,0.08361031421768188,0.3812964499047688,0.01102878386144199,0.1134635194269592,1.2372508735183918,Bull,0.41060093258914815
2005-02-01 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.39693452401898593,0.08944520511443714,0.3867359868443511,0.01173039465641194,0.1151538893658139,1.2511494384971,Bull,0.39693452401898593
2005-02-02 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.342169520095017,0.08748237504569618,0.4328057302806934,0.006374228594881621,0.1311681459837117,1.2412179224231317,Sideways,0.4328057302806934
2005-02-03 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,UnknownOrMixed,0.3112566557079248,0.08866610327141368,0.4632260359336146,0.005429320233043999,0.1314218848540029,1.2295964964337929,Sideways,0.4632260359336146
2005-02-04 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.27557995831106,0.08740855176509521,0.4975668551455051,0.004032788158545239,0.13541184661979436,1.20851295786029,Sideways,0.4975668551455051
2005-02-07 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.2520433959460809,0.08675239601385175,0.5226696354497401,0.0034316792454398078,0.13510289334488737,1.1884607354855223,Sideways,0.5226696354497401
2005-02-08 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.23950176802624396,0.08840754795073812,0.5359127476108312,0.0034024334133998927,0.13277550299878685,1.1784705561042066,Sideways,0.5359127476108312
2005-02-09 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.2570598996336069,0.10176732752197722,0.5167334881212453,0.005283898777058067,0.11915538594611244,1.2040954605101142,Sideways,0.5167334881212453
2005-02-10 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.2509076990530498,0.10288871561590938,0.5186598619308217,0.004671575184927702,0.12287214821529142,1.2040903529650875,Sideways,0.5186598619308217
2005-02-11 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.24020163539310163,0.1013475841158973,0.5282476513193172,0.003994567558508622,0.12620856161317526,1.195011398172805,Sideways,0.5282476513193172
2005-02-14 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.23350722958526024,0.10081748333760257,0.5341835069073788,0.0038802652697179575,0.12761151490004044,1.1901724107335134,Sideways,0.5341835069073788
2005-02-15 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.2275078309851017,0.0994168676287989,0.5413194411340075,0.003643484611496812,0.12811237564059505,1.182280002787668,Sideways,0.5413194411340075
2005-02-16 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.21791772785939728,0.0975939302474107,0.549885001128819,0.0032931915914687533,0.13131014917290426,1.1733879863036638,Sideways,0.549885001128819
2005-02-17 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.21209134133780944,0.09390429164140987,0.5604378211602339,0.002776389493202917,0.13079015636734392,1.1579327769737255,Sideways,0.5604378211602339
2005-02-18 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.22649706908759273,0.1051207846726357,0.5433478474735839,0.004161017699027058,0.12087328106716054,1.18281590504273,Sideways,0.5433478474735839
2005-02-22 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.251550130751089,0.1203311803351134,0.5092706363180732,0.006686252309245491,0.11216180028647894,1.2244850094438662,Sideways,0.5092706363180732
2005-02-23 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.2587618747760724,0.12490441803904749,0.4966049482851416,0.006727383294895226,0.11300137560484319,1.2372678937038166,Sideways,0.4966049482851416
2005-02-24 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Sideways,0.2605457530440273,0.12482929910132888,0.49437444607066194,0.006506475846032135,0.11374402593794987,1.238458979278012,Sideways,0.49437444607066194
2005-02-25 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Bear,0.2391585237952303,0.11250429536565158,0.5177088899115918,0.0043985934243273355,0.126229697503199,1.2138923493215055,Sideways,0.5177088899115918
2005-02-28 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Bear,0.22973854909438113,0.10426101897365914,0.5348121587584167,0.0035982057933539786,0.12759006738018916,1.1912761618518655,Sideways,0.5348121587584167
2005-03-01 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,train,Bear,0.21717712887527063,0.09465692695940882,0.5540304251076728,0.0027537600659915816,0.13138175899165605,1.164858231352802,Sideways,0.5540304251076728
2017-10-19 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.14885081321604784,0.08207951250301265,0.6332973975678561,0.0010695187712030697,0.13470275794188027,1.0553893890722028,Sideways,0.6332973975678561
2017-10-20 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.14584294482778407,0.07992870082807643,0.6365037033454274,0.0009831633297912982,0.13674148766892089,1.0491577127200555,Sideways,0.6365037033454274
2017-10-23 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.16961033385420302,0.08590976501933958,0.6102495846875352,0.001826822523070387,0.13240349391585185,1.092413020075271,Sideways,0.6102495846875352
2017-10-24 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.1827546268989742,0.08787239440647897,0.5950133428994406,0.002052168626226006,0.1323074671688803,1.113529096484057,Sideways,0.5950133428994406
2017-10-25 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.20114894231177669,0.09692940370733191,0.5757493387165228,0.002676276575291201,0.1234960386890775,1.1408071556262258,Sideways,0.5757493387165228
2017-10-26 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.21224057032553506,0.1017077532042066,0.5602124521758483,0.0032135215646595452,0.12262570272975044,1.1618492838799,Sideways,0.5602124521758483
2017-10-27 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.1719101413143938,0.09508400028482342,0.6016677922535529,0.0013572980800009903,0.12998076806722897,1.106275806179355,Sideways,0.6016677922535529
2017-10-30 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.17513508650378248,0.09934180601938228,0.5959442072775356,0.0020035130472511042,0.12757538715204866,1.1181159061569008,Sideways,0.5959442072775356
2017-10-31 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.16816094470688914,0.09815201932735546,0.603924293615665,0.0018019844486143377,0.12796075790147593,1.106677955746102,Sideways,0.603924293615665
2017-11-01 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.16075531444219177,0.09730908961573316,0.6127419174719203,0.0016373695674860027,0.1275563089026688,1.0938517480160401,Sideways,0.6127419174719203
2017-11-02 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.15219885605814507,0.09785826290554711,0.6251850150271171,0.0015624210731926757,0.12319544493599806,1.075689199617406,Sideways,0.6251850150271171
2017-11-03 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.13342776080172405,0.09448788970349159,0.6524090385401634,0.001157088704207694,0.11851822225041327,1.0308929515846037,Sideways,0.6524090385401634
2017-11-06 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.1183218156851627,0.0885624184791423,0.6698873660515281,0.0008275594420606717,0.12240084034210623,0.9985773918096386,Sideways,0.6698873660515281
2017-11-07 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.12588070087545142,0.0951254137737105,0.6577366179924117,0.0011711891917823819,0.12008607816664416,1.0226583821563664,Sideways,0.6577366179924117
2017-11-08 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.125076815046922,0.09609632465503239,0.6582209424578829,0.0011804098411061432,0.1194255079990566,1.0221320085946157,Sideways,0.6582209424578829
2017-11-09 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.1415508015388869,0.10528429066018725,0.6330065485830144,0.0018775738005098236,0.11828078541740158,1.067488038933846,Sideways,0.6330065485830144
2017-11-10 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.17313975158770095,0.11404941858773979,0.5945740403448643,0.0033065045715679835,0.11493028490812683,1.127897847535693,Sideways,0.5945740403448643
2017-11-13 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.2005049749836919,0.12173528911043724,0.5612763309071126,0.004583669245072422,0.11189973575368584,1.1724800911479343,Sideways,0.5612763309071126
2017-11-14 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.2204854752433425,0.12741771441647237,0.5372256583366207,0.005673119469321606,0.10919803253424283,1.2008426914068397,Sideways,0.5372256583366207
2017-11-15 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.2822625064440216,0.14207640231616692,0.4665392392767297,0.012894065118935056,0.09622778684414665,1.2713557711592385,Sideways,0.4665392392767297
2017-11-16 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.2644423523895895,0.12144387143960042,0.49265569783774377,0.006345192689770284,0.1151128856432961,1.2375196443403145,Sideways,0.49265569783774377
2017-11-17 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.24331400884254628,0.10886884653399541,0.521859423475029,0.004387265482195689,0.12157045566623373,1.2047237499664474,Sideways,0.521859423475029
2017-11-20 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.20911225200558778,0.09991156149953384,0.563042500952401,0.0026934106204911986,0.12524027492198608,1.15691750284225,Sideways,0.563042500952401
2017-11-21 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.165298956964476,0.08875436942186243,0.6146789164863984,0.0013606567086212385,0.12990710041864187,1.0857395147114344,Sideways,0.6146789164863984
2017-11-22 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.1468377519201867,0.08548503412986179,0.635891309976554,0.001155337071677865,0.13063056690171973,1.0535232358191924,Sideways,0.635891309976554
2017-11-24 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.1328287876369728,0.08243786308714755,0.6551124523823336,0.0009263076459961885,0.12869458924754984,1.0212943287210674,Sideways,0.6551124523823336
2017-11-27 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.13247173514013041,0.08477617783694083,0.6554430070816881,0.0010901806004573248,0.12621889934078323,1.0225466191374133,Sideways,0.6554430070816881
2017-11-28 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.13380054558250856,0.08135493605701447,0.6516845588292849,0.0009901120930302272,0.13216984743816182,1.0266061852516506,Sideways,0.6516845588292849
2017-11-29 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.14691563164196872,0.08343339387407937,0.6359768521681559,0.0014067925612602714,0.13226732975453578,1.053637032187395,Sideways,0.6359768521681559
2017-11-30 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.16781728375843022,0.0863216291763039,0.611951498148346,0.001970682158908681,0.1319389067580112,1.0910316604100445,Sideways,0.611951498148346
2017-12-01 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.18262284594924863,0.08845897489186358,0.5954655682183819,0.0023256425766708007,0.13112696836383508,1.1142462556411614,Sideways,0.5954655682183819
2017-12-04 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Sideways,0.2030147440895668,0.0960218193196953,0.5691971828164192,0.003586892976573086,0.1281793607977456,1.1529753411824388,Sideways,0.5691971828164192
2017-12-05 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.21676530299994365,0.10428036282490542,0.5524822651713629,0.004349100871039914,0.12212296813274807,1.1754120759126643,Sideways,0.5524822651713629
2017-12-06 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.2157078737749594,0.10738328967799476,0.55415351045376,0.0038204531015794655,0.11893487299170627,1.1720969511110364,Sideways,0.55415351045376
2017-12-07 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.19308621500155462,0.10408625438381049,0.5818309879352266,0.0024937352465273423,0.1185028074328811,1.1358496418166144,Sideways,0.5818309879352266
2017-12-08 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.15504912537682913,0.09115395308499576,0.6266446178821126,0.0011811988213540714,0.1259711048347085,1.0691619429506667,Sideways,0.6266446178821126
2017-12-11 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,UnknownOrMixed,0.1324070178244195,0.08430584894273743,0.6559994153386892,0.0008681069740811661,0.1264196109200726,1.0203647151117816,Sideways,0.6559994153386892
2017-12-12 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.13198005498018203,0.0847025694577717,0.6547433869647825,0.0010102144450432923,0.1275637741522205,1.0233021370355553,Sideways,0.6547433869647825
2017-12-13 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.13761209326795576,0.08419720625959991,0.6476016383988196,0.0011300458077988854,0.12945901626582584,1.0349846078283256,Sideways,0.6476016383988196
2017-12-14 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,calibration,Bull,0.15481727243275786,0.09062983821427559,0.6274523447232238,0.0017328952733350592,0.12536764935640762,1.0702047343068442,Sideways,0.6274523447232238
2022-01-26 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.007972240648919098,0.006798743506867769,0.0001374293310993539,0.9850461469985063,4.543951460748222e-05,0.08897075258091657,Crisis,0.9850461469985063
2022-01-27 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bull,0.003369211430392124,0.003302797466617494,4.261255403588622e-05,0.9932715576559044,1.3820893050083689e-05,0.04533923999504858,Crisis,0.9932715576559044
2022-01-28 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bull,0.012462193266937609,0.010143743432459981,0.00021444805762663947,0.9771049187241002,7.469651887564918e-05,0.12636858082693564,Crisis,0.9771049187241002
2022-01-31 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.054277325463549644,0.03614227779781508,0.00167661073802389,0.9072809665134413,0.0006228194871701083,0.3817416021562612,Crisis,0.9072809665134413
2022-02-01 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.08695631366597842,0.056229255696246136,0.004397824991744313,0.8506546000966252,0.001762005549405996,0.5468548560774471,Crisis,0.8506546000966252
2022-02-02 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.08551260633528292,0.05503000593879616,0.005205669934687107,0.8522347891466923,0.002016928644541511,0.5460189823891085,Crisis,0.8522347891466923
2022-02-03 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.0629362300375814,0.041740586824506244,0.0034390752380453167,0.8905916593347638,0.0012924485651030974,0.43793525868869737,Crisis,0.8905916593347638
2022-02-04 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.08356823732033271,0.05404491271832682,0.004829525472123681,0.8557724056793984,0.0017849188098184251,0.5354626345356002,Crisis,0.8557724056793984
2022-02-07 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.08330689767061025,0.053293861834381104,0.00529757153742051,0.8561505918456683,0.001951077111919875,0.5361937323837537,Crisis,0.8561505918456683
2022-02-08 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.1507892998279262,0.08944516256502064,0.012112044589855384,0.7430214898461476,0.004632003171050289,0.8002592423409614,Crisis,0.7430214898461476
2022-02-09 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bear,0.24914079307814618,0.13584267757479804,0.03185842442433417,0.5704800583114943,0.012678046611227315,1.1027893943289033,Crisis,0.5704800583114943
2022-02-10 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bear,0.21491511405251665,0.10561787209015419,0.02892061500643933,0.6394290342267528,0.011117364624136813,1.0062868890214751,Crisis,0.6394290342267528
2022-02-11 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bear,0.14929798756617196,0.07296444884349758,0.01595463820318439,0.7557158204256933,0.0060671049614527735,0.7836021899947266,Crisis,0.7557158204256933
2022-02-14 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bear,0.11477056346720449,0.05751682080467629,0.009325959349985095,0.8147798655190288,0.003606790859105273,0.6434908588115552,Crisis,0.8147798655190288
2022-02-15 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.21266121666059865,0.10098568982973119,0.01937522025261987,0.6587323778262945,0.00824549543075601,0.9517025733567545,Crisis,0.6587323778262945
