path,classification,suffix,parser,key_count,best_schema,present_required_fields,missing_required_fields,present_fields,missing_fields,exact_schema_match,strong_partial_schema_match
/tmp/hf_AAdevloper_nifty50-market-regime.json,data_file_needs_schema_owner_match,.json,json_keys,21,,0,0,,,False,False
/tmp/stock_market_regimes_parent_root_abstain.verify,not_row_intake_candidate,.verify,unsupported_suffix,0,,0,0,,,False,False
/tmp/main_regime_v2_parent_child_crosswalk_020421.json.checked,not_row_intake_candidate,.checked,unsupported_suffix,0,,0,0,,,False,False
/tmp/stock-market-regimes-20002026.zip,not_row_intake_candidate,.zip,unsupported_suffix,0,,0,0,,,False,False
/tmp/stock_market_regimes_parent_root_abstain.json.valid,not_row_intake_candidate,.valid,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-r18-bundle.json,data_file_needs_schema_owner_match,.json,json_keys,12,,0,0,,,False,False
/tmp/gh_pump_search.err,not_row_intake_candidate,.err,unsupported_suffix,0,,0,0,,,False,False
/tmp/pumpolymp_live_api_direct_preflight.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-manipulation-jsoncheck.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/kaggle_market_regime_search.json,data_file_needs_schema_owner_match,.json,json_keys,51,,0,0,,,False,False
/tmp/mainregimev5_schema_crosswalk.pretty.json,data_file_needs_schema_owner_match,.json,json_keys,30,,0,0,,,False,False
/tmp/market_regime_context_packet_v1.final.json.checked,not_row_intake_candidate,.checked,unsupported_suffix,0,,0,0,,,False,False
/tmp/hf_dark_pool_synthetic_manipulation_audit.verify.json,data_file_needs_schema_owner_match,.json,json_keys,30,,0,0,,,False,False
/tmp/main_vs_child_regime_correction.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict_mainregimev2_lock_json_check.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/evidence_packet_per_regime.valid,not_row_intake_candidate,.valid,unsupported_suffix,0,,0,0,,,False,False
/tmp/main_regime_v2_parent_child_crosswalk_lock.json.checked,not_row_intake_candidate,.checked,unsupported_suffix,0,,0,0,,,False,False
/tmp/nonkaggle_github_source_label_search.json.tool.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/arxiv_market_regime.xml,not_row_intake_candidate,.xml,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-verified-20260509T110030.factor-research-seeded.log,not_row_intake_candidate,.log,unsupported_suffix,0,,0,0,,,False,False
/tmp/regime_classifier_daily_nq.feather,data_file_needs_schema_owner_match,.feather,arrow_schema,0,,0,0,,,False,False
/tmp/kaggle_stock_regime_label_panel_audit.json.tool.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/tickerstance_market_regime.html,not_row_intake_candidate,.html,unsupported_suffix,0,,0,0,,,False,False
/tmp/kaggle_stock_regime_label_panel_audit.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/main_regime_v6_jq.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-mainregimev2-json-check.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/hf_market_regime_datasets.json,data_file_needs_schema_owner_match,.json,json_keys,15,,0,0,,,False,False
/tmp/spoofing_layering_matched_row_readiness_v1.json.tool.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/per_regime_candidate_search_report.valid,not_row_intake_candidate,.valid,unsupported_suffix,0,,0,0,,,False,False
/tmp/systemslab_pump_dump_json_check.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/kaggle_stock_regimes_files.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-r19-bundle.json,data_file_needs_schema_owner_match,.json,json_keys,12,,0,0,,,False,False
/tmp/github_market_regime_repos.json,data_file_needs_schema_owner_match,.json,json_keys,3,,0,0,,,False,False
/tmp/unified_source_label_panel_v1.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/local_download_stock_regime_panel_audit.json.pretty,not_row_intake_candidate,.pretty,unsupported_suffix,0,,0,0,,,False,False
/tmp/spoofing_appendix_direct_case_inventory.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/ualberta_manipulation_source_audit.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/source_label_acquisition_package_v2.json.tool.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/arxiv_pump_dump.xml,not_row_intake_candidate,.xml,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-manip-jsoncheck.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/regime_to_profit_direction_split_v1.json.checked,not_row_intake_candidate,.checked,unsupported_suffix,0,,0,0,,,False,False
/tmp/pumpolymp-index.css,not_row_intake_candidate,.css,unsupported_suffix,0,,0,0,,,False,False
/tmp/arxiv_lob_manipulation.xml,not_row_intake_candidate,.xml,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-verified-20260509T110030.auto-quant-bootstrap.log,not_row_intake_candidate,.log,unsupported_suffix,0,,0,0,,,False,False
/tmp/mendeley_looksrare_manipulation_smoke_report.json.checked,not_row_intake_candidate,.checked,unsupported_suffix,0,,0,0,,,False,False
/tmp/expanded_parent_regime_source_refresh.jq.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/kaggle_stock_market_regimes_20002026.zip,not_row_intake_candidate,.zip,unsupported_suffix,0,,0,0,,,False,False
/tmp/unified_source_label_panel_124000.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/pumpolymp-index.js,script_or_document_not_source_rows,.js,unsupported_suffix,0,,0,0,,,False,False
/tmp/parent_regime_taxonomy_pivot_v1.json.tool,not_row_intake_candidate,.tool,unsupported_suffix,0,,0,0,,,False,False
/tmp/per_regime_candidate_search_report.final.valid,not_row_intake_candidate,.valid,unsupported_suffix,0,,0,0,,,False,False
/tmp/mainregimev2_local_panel_rule_probe.verify.json,data_file_needs_schema_owner_match,.json,json_keys,3,,0,0,,,False,False
/tmp/kaggle_public_api_regime_source_audit.verify.json,data_file_needs_schema_owner_match,.json,json_keys,26,,0,0,,,False,False
/tmp/hf_akashkumar5_Multi_Timeframe_Market_Regimes_HMM6_BTCUSD.json,data_file_needs_schema_owner_match,.json,json_keys,19,,0,0,,,False,False
/tmp/mainregimev2_positive_acquisition_pivot.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/rootaware_regime_switch_b2r_report_v1.pretty.json,data_file_needs_schema_owner_match,.json,json_keys,36,,0,0,,,False,False
/tmp/actionable_parent_regime_taxonomy_web_refresh.jq.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/mainregimev2_lock_after_v6_drift.verify.json,data_file_needs_schema_owner_match,.json,json_keys,19,,0,0,,,False,False
/tmp/ict-regime-verified-20260509T110030.auto-quant-prepare.log,not_row_intake_candidate,.log,unsupported_suffix,0,,0,0,,,False,False
/tmp/regime_family_comparison_v2.json,data_file_needs_schema_owner_match,.json,json_keys,16,,0,0,,,False,False
/tmp/web_backed_parent_regime_taxonomy_refresh.json.checked,not_row_intake_candidate,.checked,unsupported_suffix,0,,0,0,,,False,False
/tmp/regime_factor_consumer_map_v1.verify,not_row_intake_candidate,.verify,unsupported_suffix,0,,0,0,,,False,False
/tmp/mainregimev2_positive_evidence_consolidation_v1.json.tool.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/kaggle_herding_regime.zip,not_row_intake_candidate,.zip,unsupported_suffix,0,,0,0,,,False,False
/tmp/regime_consumer_bundle_check.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/expanded_main_regime_source_refresh.json.pretty,not_row_intake_candidate,.pretty,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-verified-20260509T110030.auto-quant-prepare2.log,not_row_intake_candidate,.log,unsupported_suffix,0,,0,0,,,False,False
/tmp/main_regime_taxonomy_correction_jq.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/kaggle_stock_regimes.err,not_row_intake_candidate,.err,unsupported_suffix,0,,0,0,,,False,False
/tmp/mainregimev4_crosswalk_json_check.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/ndx_source_label_availability_probe_v1.json.tool.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/main_regime_v5_jq.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict_hf_market_regime_datasets.json,data_file_needs_schema_owner_match,.json,json_keys,15,,0,0,,,False,False
/tmp/source_label_attachability_audit.jsoncheck,not_row_intake_candidate,.jsoncheck,unsupported_suffix,0,,0,0,,,False,False
/tmp/mainregimev2_relock_after_taxonomy_drift_v10.verify,not_row_intake_candidate,.verify,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-verified-20260509T110030.factor-research.log,not_row_intake_candidate,.log,unsupported_suffix,0,,0,0,,,False,False
/tmp/per_regime_factor_supply_map.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/regime_family_comparison.json,data_file_needs_schema_owner_match,.json,json_keys,16,,0,0,,,False,False
/tmp/direct_source_label_attachability.json.tool.out,not_row_intake_candidate,.out,unsupported_suffix,0,,0,0,,,False,False
/tmp/positive_regime_gate_contract.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/pumpolymp_source_audit.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/kaggle_stock_regime_label_panel_audit.verify.json,data_file_needs_schema_owner_match,.json,json_keys,34,,0,0,,,False,False
/tmp/yfinance_intraday_source_label_attack_map_v1.json.check,not_row_intake_candidate,.check,unsupported_suffix,0,,0,0,,,False,False
/tmp/kaggle_stock_regimes_files.err,not_row_intake_candidate,.err,unsupported_suffix,0,,0,0,,,False,False
/tmp/privy-cross-app-postmessage-spoof-report.md,script_or_document_not_source_rows,.md,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/state/auto-quant/.deps/auto-quant/versions/0.4.1/strategies/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/state/auto-quant/.deps/auto-quant/user_data/strategies/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/state/auto-quant/.deps/auto-quant/user_data/strategies/__pycache__/RegimeAdaptiveBNB.cpython-311.pyc,not_row_intake_candidate,.pyc,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/state/auto-quant/.deps/auto-quant/user_data/strategies_external/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/state/auto-quant/.deps/auto-quant/.venv/bin/wsdump,not_row_intake_candidate,,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/replay_ibkr/state/.deps/auto-quant/versions/0.4.1/strategies/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/replay_ibkr/state/.deps/auto-quant/user_data/strategies/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/replay_ibkr/state/.deps/auto-quant/user_data/strategies/__pycache__/RegimeAdaptiveBNB.cpython-311.pyc,not_row_intake_candidate,.pyc,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/replay_ibkr/state/.deps/auto-quant/user_data/strategies_external/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r33-aq-filter-belief-catboost-exectree-20260510/replay_ibkr/state/.deps/auto-quant/.venv/bin/wsdump,not_row_intake_candidate,,unsupported_suffix,0,,0,0,,,False,False
/tmp/circle-bbp-audit/gopath/pkg/mod/github.com/davecgh/go-spew@v1.1.2-0.20180830191138-d8f796af33cc/spew/dumpnocgo_test.go,not_row_intake_candidate,.go,unsupported_suffix,0,,0,0,,,False,False
/tmp/circle-bbp-audit/gopath/pkg/mod/github.com/davecgh/go-spew@v1.1.2-0.20180830191138-d8f796af33cc/spew/dumpcgo_test.go,not_row_intake_candidate,.go,unsupported_suffix,0,,0,0,,,False,False
/tmp/circle-bbp-audit/gopath/pkg/mod/github.com/davecgh/go-spew@v1.1.2-0.20180830191138-d8f796af33cc/spew/dump_test.go,not_row_intake_candidate,.go,unsupported_suffix,0,,0,0,,,False,False
/tmp/circle-bbp-audit/gopath/pkg/mod/github.com/davecgh/go-spew@v1.1.2-0.20180830191138-d8f796af33cc/spew/dump.go,not_row_intake_candidate,.go,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r40-no-imagination-chain-verdict-20260510/state/auto-quant/.deps/auto-quant/versions/0.4.1/strategies/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r40-no-imagination-chain-verdict-20260510/state/auto-quant/.deps/auto-quant/user_data/strategies/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r40-no-imagination-chain-verdict-20260510/state/auto-quant/.deps/auto-quant/user_data/strategies/__pycache__/RegimeAdaptiveBNB.cpython-311.pyc,not_row_intake_candidate,.pyc,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r40-no-imagination-chain-verdict-20260510/state/auto-quant/.deps/auto-quant/.venv/bin/wsdump,not_row_intake_candidate,,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r40-no-imagination-chain-verdict-20260510/logs/36_export_trades_regime_bnb_full.log,not_row_intake_candidate,.log,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-r40-no-imagination-chain-verdict-20260510/logs/38_validate_regime_chain_verdict.log,not_row_intake_candidate,.log,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-aq-filter-bbn-catboost-exectree-20260510022525/auto-quant/auto-quant/.deps/auto-quant/versions/0.4.1/strategies/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-aq-filter-bbn-catboost-exectree-20260510022525/auto-quant/auto-quant/.deps/auto-quant/user_data/strategies/RegimeAdaptiveBNB.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-aq-filter-bbn-catboost-exectree-20260510022525/auto-quant/auto-quant/.deps/auto-quant/user_data/strategies/__pycache__/RegimeAdaptiveBNB.cpython-311.pyc,not_row_intake_candidate,.pyc,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-aq-filter-bbn-catboost-exectree-20260510022525/auto-quant/auto-quant/.deps/auto-quant/.venv/bin/wsdump,not_row_intake_candidate,,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-r5-smoke-27921/regime_expert_scores.jsonl,not_row_intake_candidate,.jsonl,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-r5-smoke-27921/regime_expert_training_report.json,data_file_needs_schema_owner_match,.json,json_keys,24,,0,0,,,False,False
/tmp/ict-regime-r5-smoke-27921/regime_ontology_manifest.json,data_file_needs_schema_owner_match,.json,json_keys,21,,0,0,,,False,False
/tmp/ict-regime-r5-smoke-27921/regime_features.csv,data_file_needs_schema_owner_match,.csv,csv_header,26,external_recency_rows,1,14,timestamp,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;symbol;timeframe;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-regime-r5-smoke-27921/regime_expert_bank_manifest.jsonl,not_row_intake_candidate,.jsonl,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-engine-factor-candidate-registry-profile-20260508-v2/specs/regime_primary_gate_pending_v1.json,data_file_needs_schema_owner_match,.json,json_keys,37,,0,0,,,False,False
/tmp/ict-engine-factor-candidate-registry-profile-20260508-v2/packs/regime_primary_gate_pending_v1/regime_classifier_summary.json,data_file_needs_schema_owner_match,.json,json_keys,21,external_recency_rows,1,14,symbol,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;timeframe;timestamp;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-engine-factor-candidate-registry-profile-20260508-v5/specs/regime_primary_gate_pending_v1.json,data_file_needs_schema_owner_match,.json,json_keys,37,,0,0,,,False,False
/tmp/ict-engine-factor-candidate-registry-profile-20260508-v5/packs/regime_primary_gate_pending_v1/regime_classifier_summary.json,data_file_needs_schema_owner_match,.json,json_keys,21,external_recency_rows,1,14,symbol,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;timeframe;timestamp;validation_instrument;validation_market_context;validation_period,False,False
/tmp/privy-report-poc/poc-postmessage-spoof.js,script_or_document_not_source_rows,.js,unsupported_suffix,0,,0,0,,,False,False
/tmp/family_a_fvg_retrace_chain_cli/.deps/auto-quant/user_data/strategies/TomacNQ_KillzoneBreakout1dRegime.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/family_a_fvg_retrace_chain_cli/.deps/auto-quant/user_data/strategies_external/TomacNQ_KillzoneBreakout1dRegime.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/family_a_fvg_retrace_chain_cli/.deps/auto-quant/user_data/strategies_external/__pycache__/TomacNQ_KillzoneBreakout1dRegime.cpython-311.pyc,not_row_intake_candidate,.pyc,unsupported_suffix,0,,0,0,,,False,False
/tmp/family_a_fvg_retrace_chain_cli/.deps/auto-quant/.venv/bin/wsdump,not_row_intake_candidate,,unsupported_suffix,0,,0,0,,,False,False
/tmp/family_a_fvg_retrace_chain_cli/.deps/auto-quant/.venv/lib/python3.11/site-packages/websocket/_wsdump.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/family_a_fvg_retrace_chain_cli/.deps/auto-quant/.venv/lib/python3.11/site-packages/yaml/dumper.py,script_or_document_not_source_rows,.py,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-r9-smoke/regime_conformal_calibration_report.json,data_file_needs_schema_owner_match,.json,json_keys,17,,0,0,,,False,False
/tmp/ict-regime-r9-smoke/regime_expert_scores.jsonl,not_row_intake_candidate,.jsonl,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-regime-r9-smoke/regime_transition_governor_report.json,data_file_needs_schema_owner_match,.json,json_keys,17,external_recency_rows,1,14,timestamp,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;symbol;timeframe;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-regime-r9-smoke/regime_distributional_agreement_report.json,data_file_needs_schema_owner_match,.json,json_keys,19,external_recency_rows,1,14,timestamp,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;symbol;timeframe;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-regime-r9-smoke/regime_expert_training_report.json,data_file_needs_schema_owner_match,.json,json_keys,24,,0,0,,,False,False
/tmp/ict-regime-r9-smoke/regime_high_confidence_decision.json,data_file_needs_schema_owner_match,.json,json_keys,35,external_recency_rows,1,14,timestamp,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;symbol;timeframe;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-regime-r9-smoke/regime_ontology_manifest.json,data_file_needs_schema_owner_match,.json,json_keys,21,,0,0,,,False,False
/tmp/ict-regime-r9-smoke/regime_features.csv,data_file_needs_schema_owner_match,.csv,csv_header,26,external_recency_rows,1,14,timestamp,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;symbol;timeframe;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-regime-r9-smoke/regime_expert_bank_manifest.jsonl,not_row_intake_candidate,.jsonl,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-engine-factor-candidate-registry-generic-20260509-main-audit/specs/regime_primary_gate_pending_v1.json,data_file_needs_schema_owner_match,.json,json_keys,36,,0,0,,,False,False
/tmp/ict-engine-factor-candidate-registry-generic-20260509-main-audit/specs/family_a_killzone_breakout_1d_regime_v1.json,data_file_needs_schema_owner_match,.json,json_keys,36,,0,0,,,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.post_transition_state.ablation.base_pda_cluster.t5.json,data_file_needs_schema_owner_match,.json,json_keys,48,external_recency_rows,1,14,symbol,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;timeframe;timestamp;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.behavior.ablation.base_pda_cluster_bridge.t5.json,data_file_needs_schema_owner_match,.json,json_keys,48,external_recency_rows,1,14,symbol,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;timeframe;timestamp;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.post_transition_direction.ablation.base_pda_cluster_kmeans.t3.s30000.md,script_or_document_not_source_rows,.md,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1d.outcome.ablation.base_pda.t5.md,script_or_document_not_source_rows,.md,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.outcome.ablation.all.t5.md,script_or_document_not_source_rows,.md,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.outcome.family.v1.json,data_file_needs_schema_owner_match,.json,json_keys,37,external_recency_rows,1,14,symbol,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;timeframe;timestamp;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.15m.v2.md,script_or_document_not_source_rows,.md,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.outcome.v1.json,data_file_needs_schema_owner_match,.json,json_keys,29,external_recency_rows,1,14,symbol,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;timeframe;timestamp;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.15m.outcome.ablation.base_pda.controlled_t3.json,data_file_needs_schema_owner_match,.json,json_keys,48,external_recency_rows,1,14,symbol,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;timeframe;timestamp;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.behavior.indicator_pda_volume.v2.md,script_or_document_not_source_rows,.md,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.outcome.ablation.pda.t5.md,script_or_document_not_source_rows,.md,unsupported_suffix,0,,0,0,,,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.mece.trained.v2.json,data_file_needs_schema_owner_match,.json,json_keys,35,external_recency_rows,1,14,symbol,main_regime_v2_label;market_family;non_proxy_attestation;package_id;provenance_hash;qualifying_condition_id;source_dataset;source_revision_date;source_row_id;timeframe;timestamp;validation_instrument;validation_market_context;validation_period,False,False
/tmp/ict-engine-regime-longspan-nq/regime_factor_benchmark.1h.outcome.htfctx.v1.md,script_or_document_not_source_rows,.md,unsupported_suffix,0,,0,0,,,False,False
