accepted_regime_id,recipe_id,fold_label,timerange,independent_test_fold,branch_path_valid,parent_regime_root,parent_regime_confidence_floor,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,allowed_action,suppression_rule,pair,trade_index,open_date,close_date,profit_ratio,profit_abs,fee_open,fee_close,cost_stressed_profit_ratio,meta_label,tail_loss,exit_reason,is_open,stake_amount
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,10,2021-09-13T08:00:00+00:00,2021-09-15T09:00:00+00:00,0.052665644214939994,118.173996,0.001,0.001,0.05066564421493999,1,0.0,exit_signal,False,2241.612
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,BNB/USDT,11,2021-09-17T12:00:00+00:00,2021-09-18T06:00:00+00:00,0.02418150616238383,56.9997155,0.001,0.001,0.02218150616238383,1,0.0,exit_signal,False,2354.8067
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,12,2021-09-16T21:00:00+00:00,2021-09-18T07:00:00+00:00,0.047232004111685606,163.21899776,0.001,0.001,0.045232004111685604,1,0.0,exit_signal,False,3452.23424
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,BNB/USDT,13,2021-09-19T12:00:00+00:00,2021-09-19T16:00:00+00:00,0.020207234051486216,50.024748,0.001,0.001,0.018207234051486214,1,0.0,exit_signal,False,2473.113
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,14,2021-09-20T12:00:00+00:00,2021-09-21T14:00:00+00:00,0.07145521034871424,169.8397455,0.001,0.001,0.06945521034871424,1,0.0,exit_signal,False,2374.4955
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,BNB/USDT,15,2021-09-20T03:00:00+00:00,2021-09-22T14:00:00+00:00,-0.08178750183826326,-222.0214895,0.001,0.001,-0.08378750183826326,0,0.08378750183826326,exit_signal,False,2711.902
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,16,2021-09-20T01:00:00+00:00,2021-09-22T15:00:00+00:00,-0.0855662840779494,-298.55837127,0.001,0.001,-0.0875662840779494,0,0.0875662840779494,exit_signal,False,3485.72004
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,17,2021-09-24T10:00:00+00:00,2021-09-26T13:00:00+00:00,0.02247413464526083,93.03220014,0.001,0.001,0.02047413464526083,1,0.0,exit_signal,False,4135.38774
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,BNB/USDT,18,2021-09-24T10:00:00+00:00,2021-09-26T16:00:00+00:00,0.005186003170454654,18.7555687,0.001,0.001,0.0031860031704546536,1,0.0,exit_signal,False,3612.9619
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,19,2021-09-26T08:00:00+00:00,2021-09-26T16:00:00+00:00,0.1104417590989973,255.3933055,0.001,0.001,0.1084417590989973,1,0.0,exit_signal,False,2310.1603
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,20,2021-09-28T16:00:00+00:00,2021-09-29T04:00:00+00:00,0.0623719405067668,279.01812194,0.001,0.001,0.0603719405067668,1,0.0,exit_signal,False,4468.98686
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,21,2021-09-28T18:00:00+00:00,2021-09-29T16:00:00+00:00,0.07598838311408367,186.5411394,0.001,0.001,0.07398838311408366,1,0.0,exit_signal,False,2452.4115
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,22,2021-10-06T08:00:00+00:00,2021-10-07T14:00:00+00:00,0.02264323248098019,74.01156689,0.001,0.001,0.020643232480980187,1,0.0,exit_signal,False,3265.33013
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,23,2021-10-05T16:00:00+00:00,2021-10-07T22:00:00+00:00,-0.031650946129801655,-75.4741085,0.001,0.001,-0.03365094612980166,0,0.03365094612980166,exit_signal,False,2382.1945
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,24,2021-10-10T02:00:00+00:00,2021-10-12T17:00:00+00:00,-0.029667956514686098,-77.23401504,0.001,0.001,-0.031667956514686096,0,0.031667956514686096,exit_signal,False,2600.6799
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,25,2021-10-10T18:00:00+00:00,2021-10-13T01:00:00+00:00,-0.044152793771114376,-135.5073741,0.001,0.001,-0.04615279377111438,0,0.04615279377111438,exit_signal,False,3065.9895
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,26,2021-10-17T16:00:00+00:00,2021-10-19T04:00:00+00:00,-0.0012893195921777495,-4.375813,0.001,0.001,-0.0032893195921777493,0,0.0032893195921777493,exit_signal,False,3390.5027
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,BNB/USDT,27,2021-11-18T17:00:00+00:00,2021-11-19T10:00:00+00:00,0.05800963410884493,137.0883696,0.001,0.001,0.05600963410884493,1,0.0,exit_signal,False,2360.8392
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,28,2021-11-18T14:00:00+00:00,2021-11-19T14:00:00+00:00,0.01456230445981544,35.5638276,0.001,0.001,0.012562304459815439,1,0.0,exit_signal,False,2439.7443
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,29,2021-11-24T11:00:00+00:00,2021-11-25T03:00:00+00:00,0.05572847619566195,133.78014,0.001,0.001,0.05372847619566195,1,0.0,exit_signal,False,2398.1724
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,30,2021-11-24T18:00:00+00:00,2021-11-25T13:00:00+00:00,0.04582160282517933,115.115152,0.001,0.001,0.04382160282517933,1,0.0,exit_signal,False,2509.73656
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,31,2021-11-26T08:00:00+00:00,2021-11-27T18:00:00+00:00,0.02243635899273263,62.5096482,0.001,0.001,0.020436358992732627,1,0.0,exit_signal,False,2783.3037
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,32,2021-11-26T08:00:00+00:00,2021-11-28T22:00:00+00:00,-0.016917227297162732,-45.52618088,0.001,0.001,-0.018917227297162734,0,0.018917227297162734,exit_signal,False,2688.4252
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,33,2021-12-02T16:00:00+00:00,2021-12-06T16:00:00+00:00,-0.2248821525758302,-635.2743376,0.001,0.001,-0.2268821525758302,0,0.2268821525758302,exit_signal,False,2822.099
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,34,2021-12-04T05:00:00+00:00,2021-12-06T22:00:00+00:00,-0.004480079505986242,-13.80677504,0.001,0.001,-0.006480079505986242,0,0.006480079505986242,exit_signal,False,3078.736
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,35,2021-12-08T11:00:00+00:00,2021-12-08T15:00:00+00:00,0.047058435002042195,143.40220416,0.001,0.001,0.045058435002042194,1,0.0,exit_signal,False,3044.27772
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,36,2021-12-09T19:00:00+00:00,2021-12-10T03:00:00+00:00,0.06933872502378687,318.1110933,0.001,0.001,0.06733872502378686,1,0.0,exit_signal,False,4583.2008
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,37,2021-12-11T00:00:00+00:00,2021-12-11T17:00:00+00:00,0.06761564115417908,318.741878,0.001,0.001,0.06561564115417907,1,0.0,exit_signal,False,4709.3165
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,38,2021-12-09T17:00:00+00:00,2021-12-12T14:00:00+00:00,-0.06987821189584167,-207.4806684,0.001,0.001,-0.07187821189584168,0,0.07187821189584168,exit_signal,False,2966.2092
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,SOL/USDT,39,2021-12-13T08:00:00+00:00,2021-12-14T22:00:00+00:00,-0.02401498799816796,-95.3991836,0.001,0.001,-0.02601498799816796,0,0.02601498799816796,exit_signal,False,3968.51665
BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,CrashRebound,bull_2021,20210101-20211231,True,True,Bull,0.9797225384,absent_unverified,TrendExpansion; drawdown_pullback,MomentumPersistenceDrawdownRebound,counter_trend_drawdown_rebound,CrashRebound,Bull -> TrendExpansion -> MomentumPersistenceDrawdownRebound -> CrashRebound,board-b-root-first-v1,research_only_long_rebound,suppress_if_board_a_root_not_bull_or_branch_path_missing,AVAX/USDT,40,2021-12-13T15:00:00+00:00,2021-12-14T22:00:00+00:00,0.01927770832451058,91.7291648,0.001,0.001,0.017277708324510577,1,0.0,exit_signal,False,4753.5488
