timestamp_ms,iso_ts,open,high,low,close,volume
1508551200000,2017-10-21T02:00:00+00:00,0.048443,0.048445,0.048393,0.048437,7.817
1508554800000,2017-10-21T03:00:00+00:00,0.048428,0.048448,0.047086,0.047936,185.778
1508558400000,2017-10-21T04:00:00+00:00,0.047921,0.047921,0.047083,0.047897,142.95
1508562000000,2017-10-21T05:00:00+00:00,0.047897,0.0479,0.047891,0.047892,364.429
1508565600000,2017-10-21T06:00:00+00:00,0.047892,0.0479,0.047243,0.047897,66.242
1508569200000,2017-10-21T07:00:00+00:00,0.047897,0.047897,0.047085,0.047771,376.103
1508572800000,2017-10-21T08:00:00+00:00,0.047374,0.047374,0.047082,0.047274,207.435
1508576400000,2017-10-21T09:00:00+00:00,0.047274,0.047274,0.047082,0.047274,170.946
1508580000000,2017-10-21T10:00:00+00:00,0.047274,0.047274,0.047082,0.047274,46.51
1508583600000,2017-10-21T11:00:00+00:00,0.047274,0.047274,0.047082,0.047082,145.126
1508587200000,2017-10-21T12:00:00+00:00,0.047188,0.047188,0.047082,0.047082,176.675
1508590800000,2017-10-21T13:00:00+00:00,0.047175,0.047184,0.046616,0.046616,9.838
1508594400000,2017-10-21T14:00:00+00:00,0.047146,0.047146,0.045677,0.046482,4.884
1508598000000,2017-10-21T15:00:00+00:00,0.046562,0.046597,0.045619,0.046076,30.096
1508601600000,2017-10-21T16:00:00+00:00,0.046076,0.046076,0.044255,0.044969,36.496
1508605200000,2017-10-21T17:00:00+00:00,0.044969,0.047147,0.044969,0.046515,28.131
1508608800000,2017-10-21T18:00:00+00:00,0.046511,0.046511,0.045949,0.046272,51.574
1508612400000,2017-10-21T19:00:00+00:00,0.046218,0.046218,0.045938,0.045975,215.377
1508616000000,2017-10-21T20:00:00+00:00,0.045975,0.045975,0.045873,0.04592,247.986
1508619600000,2017-10-21T21:00:00+00:00,0.045922,0.045975,0.045781,0.045975,79.039
1508623200000,2017-10-21T22:00:00+00:00,0.045975,0.046155,0.045975,0.046155,132.405
1508626800000,2017-10-21T23:00:00+00:00,0.046155,0.046156,0.045681,0.046155,239.751
1508630400000,2017-10-22T00:00:00+00:00,0.045688,0.046156,0.045686,0.046144,228.414
1508634000000,2017-10-22T01:00:00+00:00,0.046144,0.046589,0.045934,0.046589,120.566
1508637600000,2017-10-22T02:00:00+00:00,0.046512,0.047774,0.046512,0.047345,209.316
1508641200000,2017-10-22T03:00:00+00:00,0.047345,0.047772,0.046667,0.046675,92.539
1508644800000,2017-10-22T04:00:00+00:00,0.046677,0.047773,0.046677,0.047747,186.384
1508648400000,2017-10-22T05:00:00+00:00,0.047747,0.047875,0.047038,0.047406,160.918
1508652000000,2017-10-22T06:00:00+00:00,0.047406,0.047879,0.047038,0.047396,63.556
1508655600000,2017-10-22T07:00:00+00:00,0.047878,0.047878,0.04692,0.04692,32.687
1508659200000,2017-10-22T08:00:00+00:00,0.046921,0.047374,0.04692,0.047374,210.19
1508662800000,2017-10-22T09:00:00+00:00,0.046921,0.04781,0.046921,0.047324,190.866
1508666400000,2017-10-22T10:00:00+00:00,0.047343,0.047878,0.047341,0.047531,102.478
1508670000000,2017-10-22T11:00:00+00:00,0.047861,0.047861,0.046921,0.046921,151.971
1508673600000,2017-10-22T12:00:00+00:00,0.047856,0.047857,0.04613,0.046313,164.092
1508677200000,2017-10-22T13:00:00+00:00,0.046957,0.047059,0.046242,0.046302,37.848
1508680800000,2017-10-22T14:00:00+00:00,0.046778,0.047248,0.046131,0.046131,156.909
1508684400000,2017-10-22T15:00:00+00:00,0.04645,0.04645,0.045776,0.045809,130.081
1508688000000,2017-10-22T16:00:00+00:00,0.045809,0.046523,0.045809,0.045809,162.974
1508691600000,2017-10-22T17:00:00+00:00,0.046002,0.046018,0.045681,0.046015,183.755
1508695200000,2017-10-22T18:00:00+00:00,0.045682,0.046406,0.045579,0.04633,63.187
1508698800000,2017-10-22T19:00:00+00:00,0.045777,0.046523,0.045702,0.045773,106.39
1508702400000,2017-10-22T20:00:00+00:00,0.046387,0.046558,0.045772,0.046557,131.428
1508706000000,2017-10-22T21:00:00+00:00,0.046557,0.046557,0.045772,0.046399,135.011
1508709600000,2017-10-22T22:00:00+00:00,0.046232,0.0464,0.04558,0.045737,131.531
1508713200000,2017-10-22T23:00:00+00:00,0.045737,0.045743,0.045236,0.045251,141.059
1508716800000,2017-10-23T00:00:00+00:00,0.045348,0.045457,0.045348,0.045418,48.081
1508720400000,2017-10-23T01:00:00+00:00,0.045417,0.045433,0.045402,0.045402,196.84
1508724000000,2017-10-23T02:00:00+00:00,0.045402,0.045402,0.045402,0.045402,168.107
1508727600000,2017-10-23T03:00:00+00:00,0.045402,0.045402,0.045402,0.045402,55.609
1508731200000,2017-10-23T04:00:00+00:00,0.045402,0.045704,0.045402,0.045403,247.754
1508734800000,2017-10-23T05:00:00+00:00,0.045403,0.046362,0.045402,0.045782,62.557
1508738400000,2017-10-23T06:00:00+00:00,0.045782,0.046278,0.045402,0.045402,54.288
1508742000000,2017-10-23T07:00:00+00:00,0.045925,0.046373,0.044985,0.045247,102.629
1508745600000,2017-10-23T08:00:00+00:00,0.045247,0.046441,0.045069,0.045201,74.27
1508749200000,2017-10-23T09:00:00+00:00,0.045299,0.0453,0.045071,0.0453,440.137
1508752800000,2017-10-23T10:00:00+00:00,0.045299,0.0453,0.045072,0.045299,345.844
1508756400000,2017-10-23T11:00:00+00:00,0.045299,0.045943,0.044712,0.045709,178.535
1508760000000,2017-10-23T12:00:00+00:00,0.045709,0.046493,0.045343,0.045673,75.754
1508763600000,2017-10-23T13:00:00+00:00,0.046323,0.046552,0.045671,0.046194,98.501
1508767200000,2017-10-23T14:00:00+00:00,0.045722,0.046398,0.045671,0.046398,171.517
1508770800000,2017-10-23T15:00:00+00:00,0.046398,0.046398,0.045673,0.0458,47.058
1508774400000,2017-10-23T16:00:00+00:00,0.046128,0.046399,0.045671,0.046331,61.418
1508778000000,2017-10-23T17:00:00+00:00,0.045796,0.046589,0.045671,0.046268,122.215
1508781600000,2017-10-23T18:00:00+00:00,0.046268,0.047954,0.046268,0.047953,88.161
1508785200000,2017-10-23T19:00:00+00:00,0.047953,0.047953,0.04706,0.047061,46.75
1508788800000,2017-10-23T20:00:00+00:00,0.047061,0.048,0.04706,0.048,175.624
1508792400000,2017-10-23T21:00:00+00:00,0.047999,0.051245,0.047999,0.048481,124.271
1508796000000,2017-10-23T22:00:00+00:00,0.048481,0.049459,0.048083,0.048084,134.202
1508799600000,2017-10-23T23:00:00+00:00,0.048084,0.04838,0.046682,0.046726,104.542
1508803200000,2017-10-24T00:00:00+00:00,0.047672,0.047672,0.046591,0.046591,37.182
1508806800000,2017-10-24T01:00:00+00:00,0.047371,0.051059,0.046591,0.050266,145.6
1508810400000,2017-10-24T02:00:00+00:00,0.050266,0.052971,0.050234,0.051295,64.185
1508814000000,2017-10-24T03:00:00+00:00,0.051295,0.052815,0.050746,0.052289,54.537
1508817600000,2017-10-24T04:00:00+00:00,0.052927,0.052927,0.050824,0.052257,98.851
1508821200000,2017-10-24T05:00:00+00:00,0.052257,0.052257,0.049701,0.051512,68.053
1508824800000,2017-10-24T06:00:00+00:00,0.051512,0.051858,0.050614,0.051204,43.569
1508828400000,2017-10-24T07:00:00+00:00,0.051207,0.052245,0.051202,0.051728,166.342
1508832000000,2017-10-24T08:00:00+00:00,0.051728,0.052118,0.051307,0.051307,83.328
1508835600000,2017-10-24T09:00:00+00:00,0.051307,0.05218,0.050616,0.052148,49.387
1508839200000,2017-10-24T10:00:00+00:00,0.051512,0.052136,0.05132,0.052018,59.895
1508842800000,2017-10-24T11:00:00+00:00,0.052201,0.052201,0.051322,0.051799,28.108
1508846400000,2017-10-24T12:00:00+00:00,0.051799,0.052015,0.05132,0.052015,46.461
1508850000000,2017-10-24T13:00:00+00:00,0.052015,0.052999,0.051847,0.052447,138.102
1508853600000,2017-10-24T14:00:00+00:00,0.052849,0.053987,0.052447,0.05398,157.757
1508857200000,2017-10-24T15:00:00+00:00,0.053889,0.05389,0.052988,0.053,112.728
1508860800000,2017-10-24T16:00:00+00:00,0.053,0.053,0.05132,0.051379,44.409
1508864400000,2017-10-24T17:00:00+00:00,0.052033,0.052033,0.051261,0.051604,49.821
1508868000000,2017-10-24T18:00:00+00:00,0.051604,0.051961,0.051183,0.051602,292.632
1508871600000,2017-10-24T19:00:00+00:00,0.051351,0.051992,0.051351,0.051675,331.575
1508875200000,2017-10-24T20:00:00+00:00,0.051991,0.052958,0.051675,0.052478,214.16
1508878800000,2017-10-24T21:00:00+00:00,0.052478,0.053445,0.052473,0.053386,71.238
1508882400000,2017-10-24T22:00:00+00:00,0.053386,0.053802,0.052931,0.053301,186.672
1508886000000,2017-10-24T23:00:00+00:00,0.053302,0.053303,0.052611,0.05293,201.707
1508889600000,2017-10-25T00:00:00+00:00,0.05293,0.054,0.052611,0.053083,286.064
1508893200000,2017-10-25T01:00:00+00:00,0.053999,0.054496,0.053083,0.053703,116.056
1508896800000,2017-10-25T02:00:00+00:00,0.053703,0.053913,0.052931,0.052973,166.933
1508900400000,2017-10-25T03:00:00+00:00,0.053804,0.053804,0.052732,0.052732,243.565
1508904000000,2017-10-25T04:00:00+00:00,0.052732,0.052733,0.05189,0.052678,71.366
1508907600000,2017-10-25T05:00:00+00:00,0.052678,0.052732,0.05187,0.051871,257.091
1508911200000,2017-10-25T06:00:00+00:00,0.051871,0.0527,0.051675,0.05174,235.564
1508914800000,2017-10-25T07:00:00+00:00,0.05174,0.052399,0.051675,0.052399,158.14
1508918400000,2017-10-25T08:00:00+00:00,0.052399,0.052399,0.051381,0.051381,157.761
1508922000000,2017-10-25T09:00:00+00:00,0.051381,0.05187,0.05116,0.051162,122.202
1508925600000,2017-10-25T10:00:00+00:00,0.051164,0.05187,0.05116,0.051161,185.58
1508929200000,2017-10-25T11:00:00+00:00,0.051161,0.052399,0.051161,0.052105,76.95
1508932800000,2017-10-25T12:00:00+00:00,0.052001,0.052398,0.051901,0.051901,153.621
1508936400000,2017-10-25T13:00:00+00:00,0.051901,0.052096,0.051365,0.051366,34.878
1508940000000,2017-10-25T14:00:00+00:00,0.052075,0.052096,0.051352,0.05207,70.116
1508943600000,2017-10-25T15:00:00+00:00,0.051353,0.052398,0.051353,0.051684,200.95
1508947200000,2017-10-25T16:00:00+00:00,0.051685,0.052398,0.051353,0.051695,71.739
1508950800000,2017-10-25T17:00:00+00:00,0.051695,0.05224,0.051353,0.051731,266.783
1508954400000,2017-10-25T18:00:00+00:00,0.051731,0.05239,0.051729,0.051733,552.365
1508958000000,2017-10-25T19:00:00+00:00,0.051733,0.051736,0.051353,0.051353,71.109
1508961600000,2017-10-25T20:00:00+00:00,0.051353,0.051374,0.05084,0.050841,93.15
1508965200000,2017-10-25T21:00:00+00:00,0.050841,0.051368,0.050426,0.050426,148.748
1508968800000,2017-10-25T22:00:00+00:00,0.050985,0.050985,0.050406,0.050406,278.859
1508972400000,2017-10-25T23:00:00+00:00,0.050406,0.050879,0.050001,0.05023,271.35
1508976000000,2017-10-26T00:00:00+00:00,0.050001,0.050709,0.05,0.050001,32.357
1508979600000,2017-10-26T01:00:00+00:00,0.050574,0.050838,0.050001,0.050838,81.2
1508983200000,2017-10-26T02:00:00+00:00,0.050838,0.050838,0.050007,0.050837,293.691
1508986800000,2017-10-26T03:00:00+00:00,0.050837,0.050839,0.05,0.050235,140.288
1508990400000,2017-10-26T04:00:00+00:00,0.050235,0.050269,0.049177,0.049178,91.262
1508994000000,2017-10-26T05:00:00+00:00,0.050246,0.050268,0.048654,0.050129,19.976
1508997600000,2017-10-26T06:00:00+00:00,0.050129,0.050131,0.049153,0.049814,66.728
1509001200000,2017-10-26T07:00:00+00:00,0.050129,0.05013,0.049814,0.049869,40.183
1509004800000,2017-10-26T08:00:00+00:00,0.04982,0.050298,0.04921,0.050298,92.269
1509008400000,2017-10-26T09:00:00+00:00,0.049706,0.050298,0.049706,0.049714,77.38
1509012000000,2017-10-26T10:00:00+00:00,0.049717,0.050298,0.049705,0.050291,120.091
1509015600000,2017-10-26T11:00:00+00:00,0.050291,0.050291,0.048651,0.049756,18.136
1509019200000,2017-10-26T12:00:00+00:00,0.04977,0.04977,0.047314,0.047314,48.091
1509022800000,2017-10-26T13:00:00+00:00,0.048484,0.048557,0.047311,0.048557,29.125
1509026400000,2017-10-26T14:00:00+00:00,0.047788,0.048582,0.047027,0.048039,288.413
1509030000000,2017-10-26T15:00:00+00:00,0.048039,0.04804,0.047288,0.047971,333.562
1509033600000,2017-10-26T16:00:00+00:00,0.047971,0.048041,0.047363,0.04804,132.924
1509037200000,2017-10-26T17:00:00+00:00,0.048039,0.04804,0.046793,0.047352,162.803
1509040800000,2017-10-26T18:00:00+00:00,0.048036,0.048039,0.046797,0.048038,48.21
1509044400000,2017-10-26T19:00:00+00:00,0.047752,0.049111,0.047752,0.047752,78.069
1509048000000,2017-10-26T20:00:00+00:00,0.047752,0.048696,0.047752,0.047811,275.041
1509051600000,2017-10-26T21:00:00+00:00,0.048698,0.04871,0.047814,0.048275,77.585
1509055200000,2017-10-26T22:00:00+00:00,0.048274,0.04871,0.047813,0.047845,31.652
1509058800000,2017-10-26T23:00:00+00:00,0.047886,0.048709,0.047813,0.048707,53.654
1509062400000,2017-10-27T00:00:00+00:00,0.047828,0.048708,0.047813,0.047813,133.913
1509066000000,2017-10-27T01:00:00+00:00,0.047813,0.048489,0.047188,0.047191,225.776
1509069600000,2017-10-27T02:00:00+00:00,0.047699,0.047983,0.046836,0.047264,197.417
1509073200000,2017-10-27T03:00:00+00:00,0.047982,0.047982,0.047262,0.047982,122.831
1509076800000,2017-10-27T04:00:00+00:00,0.047982,0.048229,0.047262,0.048229,106.305
1509080400000,2017-10-27T05:00:00+00:00,0.048229,0.04849,0.047299,0.048488,283.792
1509084000000,2017-10-27T06:00:00+00:00,0.048488,0.04871,0.04777,0.048401,74.007
1509087600000,2017-10-27T07:00:00+00:00,0.048709,0.048709,0.047772,0.048397,182.206
1509091200000,2017-10-27T08:00:00+00:00,0.048397,0.048707,0.04777,0.04778,190.638
1509094800000,2017-10-27T09:00:00+00:00,0.04777,0.048596,0.047293,0.047318,22.46
1509098400000,2017-10-27T10:00:00+00:00,0.047958,0.04825,0.047293,0.048249,44.62
1509102000000,2017-10-27T11:00:00+00:00,0.048249,0.048249,0.047783,0.047788,196.526
1509105600000,2017-10-27T12:00:00+00:00,0.047785,0.048999,0.047783,0.048275,132.226
1509109200000,2017-10-27T13:00:00+00:00,0.048324,0.048998,0.048324,0.048324,42.914
1509112800000,2017-10-27T14:00:00+00:00,0.048324,0.048999,0.048273,0.048274,14.469
1509116400000,2017-10-27T15:00:00+00:00,0.048274,0.048997,0.048274,0.04875,222.125
1509120000000,2017-10-27T16:00:00+00:00,0.048733,0.048764,0.048725,0.048761,15.835
1509123600000,2017-10-27T17:00:00+00:00,0.048763,0.048764,0.048251,0.048764,37.751
1509127200000,2017-10-27T18:00:00+00:00,0.048763,0.048999,0.048763,0.048999,62.474
1509130800000,2017-10-27T19:00:00+00:00,0.048998,0.048999,0.048275,0.048999,301.553
1509134400000,2017-10-27T20:00:00+00:00,0.048996,0.049219,0.048361,0.049174,120.806
1509138000000,2017-10-27T21:00:00+00:00,0.049169,0.049219,0.0485,0.048774,63.853
1509141600000,2017-10-27T22:00:00+00:00,0.048774,0.049219,0.048763,0.049219,302.066
1509145200000,2017-10-27T23:00:00+00:00,0.049218,0.049219,0.048758,0.049219,159.42
1509148800000,2017-10-28T00:00:00+00:00,0.049219,0.049219,0.0485,0.048679,97.702
1509152400000,2017-10-28T01:00:00+00:00,0.048679,0.048683,0.047782,0.048499,278.577
1509156000000,2017-10-28T02:00:00+00:00,0.048499,0.048683,0.048499,0.048683,188.709
1509159600000,2017-10-28T03:00:00+00:00,0.048683,0.048729,0.047782,0.048729,111.48
1509163200000,2017-10-28T04:00:00+00:00,0.048729,0.04971,0.048315,0.049709,53.944
1509166800000,2017-10-28T05:00:00+00:00,0.049709,0.049709,0.049494,0.049666,45.258
1509170400000,2017-10-28T06:00:00+00:00,0.049666,0.049666,0.049664,0.049666,413.629
1509174000000,2017-10-28T07:00:00+00:00,0.049665,0.049665,0.048923,0.049663,265.791
1509177600000,2017-10-28T08:00:00+00:00,0.049661,0.049664,0.049658,0.049658,48.433
1509181200000,2017-10-28T09:00:00+00:00,0.049663,0.049664,0.049661,0.049663,25.661
1509184800000,2017-10-28T10:00:00+00:00,0.049663,0.049664,0.04777,0.04929,75.911
1509188400000,2017-10-28T11:00:00+00:00,0.04929,0.049665,0.04912,0.049657,102.555
1509192000000,2017-10-28T12:00:00+00:00,0.049657,0.04966,0.049126,0.049649,62.727
1509195600000,2017-10-28T13:00:00+00:00,0.049649,0.04965,0.049126,0.049302,257.409
1509199200000,2017-10-28T14:00:00+00:00,0.049302,0.049639,0.048984,0.049638,158.813
1509202800000,2017-10-28T15:00:00+00:00,0.049635,0.049638,0.048973,0.04926,78.055
1509206400000,2017-10-28T16:00:00+00:00,0.04926,0.04926,0.049258,0.04926,202.312
1509210000000,2017-10-28T17:00:00+00:00,0.04926,0.04926,0.048547,0.048747,156.935
1509213600000,2017-10-28T18:00:00+00:00,0.048745,0.048748,0.048025,0.048717,20.738
1509217200000,2017-10-28T19:00:00+00:00,0.048729,0.048729,0.048008,0.048212,28.194
1509220800000,2017-10-28T20:00:00+00:00,0.048212,0.048212,0.046985,0.0482,26.602
1509224400000,2017-10-28T21:00:00+00:00,0.048197,0.048239,0.047299,0.048212,6.449
1509228000000,2017-10-28T22:00:00+00:00,0.048186,0.048239,0.047713,0.047729,84.176
1509231600000,2017-10-28T23:00:00+00:00,0.047728,0.048218,0.047728,0.048216,18.253
1509235200000,2017-10-29T00:00:00+00:00,0.048216,0.048769,0.04775,0.048769,82.83
1509238800000,2017-10-29T01:00:00+00:00,0.048766,0.0488,0.048692,0.048799,111.465
1509242400000,2017-10-29T02:00:00+00:00,0.048799,0.049649,0.048799,0.049639,159.365
1509246000000,2017-10-29T03:00:00+00:00,0.049625,0.049634,0.048692,0.048762,129.665
1509249600000,2017-10-29T04:00:00+00:00,0.048762,0.048762,0.04829,0.048761,195.135
1509253200000,2017-10-29T05:00:00+00:00,0.048747,0.048773,0.04829,0.048773,88.998
1509256800000,2017-10-29T06:00:00+00:00,0.048772,0.049258,0.048372,0.048757,102.193
1509260400000,2017-10-29T07:00:00+00:00,0.048757,0.048757,0.048113,0.04826,188.439
1509264000000,2017-10-29T08:00:00+00:00,0.048255,0.048264,0.047776,0.048264,59.757
1509267600000,2017-10-29T09:00:00+00:00,0.048264,0.048684,0.04775,0.048679,279.168
1509271200000,2017-10-29T10:00:00+00:00,0.048677,0.048677,0.047643,0.048263,208.299
1509274800000,2017-10-29T11:00:00+00:00,0.048263,0.048644,0.0471,0.04858,98.722
1509278400000,2017-10-29T12:00:00+00:00,0.048578,0.048579,0.047811,0.048578,115.146
1509282000000,2017-10-29T13:00:00+00:00,0.048578,0.049259,0.048291,0.04858,114.246
1509285600000,2017-10-29T14:00:00+00:00,0.048571,0.049259,0.048571,0.049259,320.606
1509289200000,2017-10-29T15:00:00+00:00,0.049259,0.049259,0.047717,0.047717,111.631
1509292800000,2017-10-29T16:00:00+00:00,0.047719,0.047729,0.047172,0.047172,116.421
1509296400000,2017-10-29T17:00:00+00:00,0.047198,0.0472,0.047079,0.04719,58.409
1509300000000,2017-10-29T18:00:00+00:00,0.04719,0.047745,0.04719,0.047745,459.843
1509303600000,2017-10-29T19:00:00+00:00,0.047745,0.047745,0.046576,0.047267,332.709
1509307200000,2017-10-29T20:00:00+00:00,0.047266,0.047267,0.045633,0.046649,5.397
1509310800000,2017-10-29T21:00:00+00:00,0.046195,0.046668,0.046192,0.046666,21.196
1509314400000,2017-10-29T22:00:00+00:00,0.046666,0.046666,0.046197,0.046652,459.239
1509318000000,2017-10-29T23:00:00+00:00,0.04665,0.046663,0.045692,0.046048,57.74
1509321600000,2017-10-30T00:00:00+00:00,0.046042,0.046509,0.045573,0.046495,30.292
1509325200000,2017-10-30T01:00:00+00:00,0.046495,0.046495,0.045578,0.046448,91.997
1509328800000,2017-10-30T02:00:00+00:00,0.046493,0.046495,0.04593,0.046493,140.309
1509332400000,2017-10-30T03:00:00+00:00,0.046493,0.046493,0.045854,0.046492,72.678
1509336000000,2017-10-30T04:00:00+00:00,0.046492,0.046492,0.046013,0.046485,207.692
1509339600000,2017-10-30T05:00:00+00:00,0.046485,0.046485,0.046012,0.046484,178.076
1509343200000,2017-10-30T06:00:00+00:00,0.046484,0.04651,0.046012,0.046013,83.049
1509346800000,2017-10-30T07:00:00+00:00,0.046509,0.046667,0.046012,0.046511,177.229
1509350400000,2017-10-30T08:00:00+00:00,0.046511,0.046667,0.046511,0.046667,269.16
1509354000000,2017-10-30T09:00:00+00:00,0.046511,0.046667,0.046051,0.046541,122.543
1509357600000,2017-10-30T10:00:00+00:00,0.04666,0.046667,0.04605,0.046051,90.065
1509361200000,2017-10-30T11:00:00+00:00,0.046051,0.047684,0.04605,0.046051,98.805
1509364800000,2017-10-30T12:00:00+00:00,0.046509,0.046969,0.046051,0.046969,103.918
1509368400000,2017-10-30T13:00:00+00:00,0.046969,0.046969,0.046053,0.046201,34.451
1509372000000,2017-10-30T14:00:00+00:00,0.046201,0.046969,0.046055,0.046969,142.855
1509375600000,2017-10-30T15:00:00+00:00,0.046667,0.046969,0.046528,0.046668,252.818
1509379200000,2017-10-30T16:00:00+00:00,0.046668,0.046969,0.046667,0.046668,219.879
1509382800000,2017-10-30T17:00:00+00:00,0.046969,0.046969,0.046668,0.046668,133.682
1509386400000,2017-10-30T18:00:00+00:00,0.046969,0.046969,0.046532,0.046961,142.802
1509390000000,2017-10-30T19:00:00+00:00,0.046961,0.046969,0.046533,0.046533,324.999
1509393600000,2017-10-30T20:00:00+00:00,0.046533,0.046969,0.046501,0.046969,271.701
1509397200000,2017-10-30T21:00:00+00:00,0.046969,0.046969,0.0465,0.046511,291.726
1509400800000,2017-10-30T22:00:00+00:00,0.046511,0.046969,0.046501,0.046969,122.335
1509404400000,2017-10-30T23:00:00+00:00,0.046501,0.046969,0.046476,0.046477,148.165
1509408000000,2017-10-31T00:00:00+00:00,0.04691,0.046969,0.046076,0.046401,45.672
1509411600000,2017-10-31T01:00:00+00:00,0.046401,0.046573,0.046051,0.046399,170.031
1509415200000,2017-10-31T02:00:00+00:00,0.046053,0.046399,0.046051,0.046398,167.118
1509418800000,2017-10-31T03:00:00+00:00,0.046399,0.046399,0.046051,0.046051,151.274
1509422400000,2017-10-31T04:00:00+00:00,0.046365,0.0464,0.045722,0.045907,341.364
1509426000000,2017-10-31T05:00:00+00:00,0.045906,0.046267,0.045546,0.045563,74.653
1509429600000,2017-10-31T06:00:00+00:00,0.045563,0.046175,0.045563,0.045579,12.293
1509433200000,2017-10-31T07:00:00+00:00,0.045761,0.046104,0.045565,0.046104,60.158
1509436800000,2017-10-31T08:00:00+00:00,0.046104,0.046112,0.045543,0.045548,341.97
1509440400000,2017-10-31T09:00:00+00:00,0.045545,0.04626,0.045545,0.045561,217.557
1509444000000,2017-10-31T10:00:00+00:00,0.045561,0.046021,0.045559,0.045575,74.723
1509447600000,2017-10-31T11:00:00+00:00,0.045575,0.045575,0.044739,0.045173,189.12
1509451200000,2017-10-31T12:00:00+00:00,0.045173,0.045173,0.044727,0.044753,96.528
1509454800000,2017-10-31T13:00:00+00:00,0.044753,0.045203,0.044726,0.044726,62.752
1509458400000,2017-10-31T14:00:00+00:00,0.044727,0.04517,0.043839,0.043839,153.832
1509462000000,2017-10-31T15:00:00+00:00,0.043839,0.044722,0.043839,0.044104,171.82
1509465600000,2017-10-31T16:00:00+00:00,0.044114,0.045177,0.043911,0.044099,26.606
1509469200000,2017-10-31T17:00:00+00:00,0.044422,0.045268,0.043899,0.043906,98.227
1509472800000,2017-10-31T18:00:00+00:00,0.044168,0.04419,0.043839,0.04384,77.748
1509476400000,2017-10-31T19:00:00+00:00,0.043839,0.044143,0.043839,0.044117,22.308
1509480000000,2017-10-31T20:00:00+00:00,0.044104,0.044134,0.044102,0.044102,73.01
1509483600000,2017-10-31T21:00:00+00:00,0.044102,0.044102,0.043839,0.043839,290.886
1509487200000,2017-10-31T22:00:00+00:00,0.043841,0.043842,0.043838,0.043839,223.81
1509490800000,2017-10-31T23:00:00+00:00,0.043839,0.043839,0.043,0.043003,87.608
1509494400000,2017-11-01T00:00:00+00:00,0.043003,0.043022,0.042389,0.042826,7.383
1509498000000,2017-11-01T01:00:00+00:00,0.042828,0.043278,0.042823,0.043278,30.048
1509501600000,2017-11-01T02:00:00+00:00,0.042873,0.043121,0.042404,0.04294,61.349
1509505200000,2017-11-01T03:00:00+00:00,0.04294,0.04299,0.042933,0.042944,60.059
1509508800000,2017-11-01T04:00:00+00:00,0.042937,0.043412,0.042933,0.043405,61.048
1509512400000,2017-11-01T05:00:00+00:00,0.043395,0.043467,0.042934,0.042954,25.691
1509516000000,2017-11-01T06:00:00+00:00,0.042955,0.043538,0.042951,0.04297,21.596
1509519600000,2017-11-01T07:00:00+00:00,0.042955,0.043939,0.042951,0.043054,40.733
1509523200000,2017-11-01T08:00:00+00:00,0.042954,0.043001,0.042751,0.042872,218.569
1509526800000,2017-11-01T09:00:00+00:00,0.042872,0.042872,0.04275,0.042751,250.812
1509530400000,2017-11-01T10:00:00+00:00,0.042751,0.043219,0.041642,0.041642,248.951
1509534000000,2017-11-01T11:00:00+00:00,0.041644,0.042367,0.041143,0.042174,9.959
1509537600000,2017-11-01T12:00:00+00:00,0.041232,0.042555,0.041232,0.041915,39.463
