provider_key_from_path,strategy_from_path,trade_id,row_symbol,row_auto_quant_run_id,branch_complete,has_outcome,market_factor_feedback_allowed,evidence_class,blocked_reason,missing_fields
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776254400000_1776268800000_11,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776276000000_1776337200000_12,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776340800000_1776348000000_13,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776355200000_1776358800000_14,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776366000000_1776430800000_15,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776607200000_1776618000000_16,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776679200000_1776783600000_17,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776816000000_1776834000000_18,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776924000000_1776938400000_19,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776956400000_1776970800000_20,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1776985200000_1777003200000_21,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1777032000000_1777050000000_22,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1777111200000_1777122000000_23,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1777125600000_1777132800000_24,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1777161600000_1777168800000_25,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1777179600000_1777269600000_26,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1777435200000_1777471200000_27,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1777536000000_1777640400000_28,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1777795200000_1777874400000_29,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1777906800000_1778072400000_30,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1778104800000_1778115600000_31,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1778137200000_1778148000000_32,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1778238000000_1778248800000_33,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1778252400000_1778259600000_34,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1778266800000_1778446800000_35,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1778454000000_1778472000000_36,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1778500800000_1778544000000_37,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1775379600000_1775404800000_1,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1775577600000_1775595600000_2,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1776042000000_1776049200000_3,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1776351600000_1776369600000_4,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1776549600000_1776585600000_5,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1776600000000_1776621600000_6,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1776628800000_1776632400000_7,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1776650400000_1776654000000_8,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1776805200000_1776819600000_9,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1777330800000_1777345200000_10,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1777363200000_1777370400000_11,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1777485600000_1777489200000_12,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1777500000000_1777507200000_13,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1778180400000_1778187600000_14,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
binance_public,ProviderCryptoPullbackRevertV1,yahoo_btc_pullback_precision_104902_ProviderCryptoPullbackRevertV1_BTC_USDT_1778198400000_1778202000000_15,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
bybit_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1775358000000_1775365200000_1,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
bybit_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1775404800000_1775430000000_2,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
bybit_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1775552400000_1775559600000_3,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
bybit_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1775584800000_1775599200000_4,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
bybit_public,ProviderCryptoMomentumStateV1,yahoo_btc_pullback_precision_104902_ProviderCryptoMomentumStateV1_BTC_USDT_1775703600000_1775710800000_5,B2R_YAHOO_BTC_PULLBACK_PRECISION_104902,20260512T104902+0800-codex-board-b-yahoo-btc-pullback-precision-aq-v1,True,True,False,chain_contract_negative_sample,minimum_layered_schema_incomplete,provider_provenance;pre_bayes_filter_state;bbn_posterior;catboost_path_ranker_label;execution_tree_decision;failure_reason;quality_weight
