label,threshold,calibration_support,calibration_label_hits,calibration_precision,calibration_wilson95_lcb,heldout_market_support,heldout_market_label_hits,heldout_market_precision,heldout_market_wilson95_lcb,heldout_time_support,heldout_time_label_hits,heldout_time_precision,heldout_time_wilson95_lcb,test_support,test_label_hits,test_precision,test_wilson95_lcb,min_split_support,min_split_wilson95_lcb,accepted_extra_trees_confidence_95,blockers
Bear,0.65,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.66,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.67,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.68,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.69,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.7,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.71,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.72,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.73,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.74,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.76,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.77,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.78,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.79,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.81,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.82,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.83,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.84,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.85,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.86,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.87,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.88,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.89,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.9,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.91,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.92,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.93,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.94,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.95,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.96,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.97,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.98,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bear,0.99,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.5,136,136,1.0,0.9725299003,0,0,0.0,0.0,141,141,1.0,0.9734781819,42,42,1.0,0.9162012091,0,0.0,False,heldout_market_support_below_50;heldout_market_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.51,104,104,1.0,0.9643786456,0,0,0.0,0.0,109,109,1.0,0.9659570262,38,38,1.0,0.9081901318,0,0.0,False,heldout_market_support_below_50;heldout_market_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.52,87,87,1.0,0.9577124931,0,0,0.0,0.0,97,97,1.0,0.9619059575,31,31,1.0,0.8897446045,0,0.0,False,heldout_market_support_below_50;heldout_market_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.53,81,81,1.0,0.9547219146,0,0,0.0,0.0,85,85,1.0,0.9567605162,27,27,1.0,0.8754449703,0,0.0,False,heldout_market_support_below_50;heldout_market_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.54,78,78,1.0,0.9530621903,0,0,0.0,0.0,70,70,1.0,0.9479769376,25,25,1.0,0.8668077491,0,0.0,False,heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.55,75,75,1.0,0.9512761575,0,0,0.0,0.0,55,55,1.0,0.9347150989,22,22,1.0,0.8513451254,0,0.0,False,heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.56,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.57,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.58,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.59,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.6,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.61,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.64,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.65,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.66,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.67,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.68,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.69,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.7,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.71,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.72,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.73,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.74,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.76,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.77,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.78,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.79,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.81,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,False,calibration_support_below_50;calibration_wilson95_below_0.95;heldout_market_support_below_50;heldout_market_wilson95_below_0.95;heldout_time_support_below_50;heldout_time_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
