candidate_set_id,path_id,rank,symbol,path_label,calibrated_label,training_weight,maturity_mask,current_posterior,structural_baseline_score,experience_prior,evidence_quality_score,risk_reward,kelly_fraction,setup_quality,gating_status,selected_direction,factor_alignment,setup_family,entry_style,session_model,htf_rb_type,ltf_path_label,pda_survival_regime
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0011,11,AVAX/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.7633282210747,0.7633282210747,0.7633282210747,0.9797225384,0.052665644214939994,0.052665644214939994,0.7633282210747,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0012,12,BNB/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.6209075308119192,0.6209075308119192,0.6209075308119192,0.9797225384,0.02418150616238383,0.02418150616238383,0.6209075308119192,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0013,13,SOL/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.736160020558428,0.736160020558428,0.736160020558428,0.9797225384,0.047232004111685606,0.047232004111685606,0.736160020558428,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0014,14,BNB/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.6010361702574311,0.6010361702574311,0.6010361702574311,0.9797225384,0.020207234051486216,0.020207234051486216,0.6010361702574311,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0015,15,AVAX/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.8572760517435712,0.8572760517435712,0.8572760517435712,0.9529358324,0.07145521034871424,0.07145521034871424,0.8572760517435712,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0016,16,BNB/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.09106249080868367,0.09106249080868367,0.09106249080868367,0.9529358324,0.08178750183826326,0.0,0.09106249080868367,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0017,17,SOL/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.07216857961025297,0.07216857961025297,0.07216857961025297,0.9529358324,0.0855662840779494,0.0,0.07216857961025297,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0018,18,SOL/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.6123706732263041,0.6123706732263041,0.6123706732263041,0.9797225384,0.02247413464526083,0.02247413464526083,0.6123706732263041,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0019,19,BNB/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.5259300158522733,0.5259300158522733,0.5259300158522733,0.9797225384,0.005186003170454654,0.005186003170454654,0.5259300158522733,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0020,20,AVAX/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,1.0,1.0,1.0,0.9797225384,0.1104417590989973,0.1104417590989973,1.0,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bear:0021,21,SOL/USDT,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.811859702533834,0.811859702533834,0.811859702533834,0.963920242,0.0623719405067668,0.0623719405067668,0.811859702533834,research_watch_rejected_rc_spa,Long,Bear,CrashRebound,drawdown_rebound,crypto_24x7,BearMarketCapitulationRebound,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bear:0022,22,AVAX/USDT,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.8799419155704183,0.8799419155704183,0.8799419155704183,0.963920242,0.07598838311408367,0.07598838311408367,0.8799419155704183,research_watch_rejected_rc_spa,Long,Bear,CrashRebound,drawdown_rebound,crypto_24x7,BearMarketCapitulationRebound,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0023,23,SOL/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.613216162404901,0.613216162404901,0.613216162404901,0.9529358324,0.02264323248098019,0.02264323248098019,0.613216162404901,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0024,24,AVAX/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.3417452693509917,0.3417452693509917,0.3417452693509917,0.9529358324,0.031650946129801655,0.0,0.3417452693509917,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0025,25,SOL/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.3516602174265695,0.3516602174265695,0.3516602174265695,0.9529358324,0.029667956514686098,0.0,0.3516602174265695,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0026,26,AVAX/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.27923603114442813,0.27923603114442813,0.27923603114442813,0.9529358324,0.044152793771114376,0.0,0.27923603114442813,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0027,27,AVAX/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.49355340203911124,0.49355340203911124,0.49355340203911124,0.9797225384,0.0012893195921777495,0.0,0.49355340203911124,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0028,28,BNB/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.7900481705442246,0.7900481705442246,0.7900481705442246,0.9797225384,0.05800963410884493,0.05800963410884493,0.7900481705442246,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0029,29,SOL/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.5728115222990772,0.5728115222990772,0.5728115222990772,0.9797225384,0.01456230445981544,0.01456230445981544,0.5728115222990772,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0030,30,AVAX/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.7786423809783097,0.7786423809783097,0.7786423809783097,0.9797225384,0.05572847619566195,0.05572847619566195,0.7786423809783097,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0031,31,SOL/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.7291080141258967,0.7291080141258967,0.7291080141258967,0.9797225384,0.04582160282517933,0.04582160282517933,0.7291080141258967,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0032,32,AVAX/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.6121817949636632,0.6121817949636632,0.6121817949636632,0.9797225384,0.02243635899273263,0.02243635899273263,0.6121817949636632,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0033,33,SOL/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.41541386351418635,0.41541386351418635,0.41541386351418635,0.9797225384,0.016917227297162732,0.0,0.41541386351418635,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bear:0034,34,AVAX/USDT,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.0,0.0,0.0,0.963920242,0.2248821525758302,0.0,0.0,research_watch_rejected_rc_spa,Long,Bear,CrashRebound,drawdown_rebound,crypto_24x7,BearMarketCapitulationRebound,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bear:0035,35,SOL/USDT,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.4775996024700688,0.4775996024700688,0.4775996024700688,0.963920242,0.004480079505986242,0.0,0.4775996024700688,research_watch_rejected_rc_spa,Long,Bear,CrashRebound,drawdown_rebound,crypto_24x7,BearMarketCapitulationRebound,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0036,36,SOL/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.735292175010211,0.735292175010211,0.735292175010211,0.9797225384,0.047058435002042195,0.047058435002042195,0.735292175010211,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0037,37,AVAX/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.8466936251189343,0.8466936251189343,0.8466936251189343,0.9797225384,0.06933872502378687,0.06933872502378687,0.8466936251189343,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0038,38,AVAX/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.8380782057708953,0.8380782057708953,0.8380782057708953,0.9797225384,0.06761564115417908,0.06761564115417908,0.8380782057708953,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0039,39,SOL/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.15060894052079166,0.15060894052079166,0.15060894052079166,0.9797225384,0.06987821189584167,0.0,0.15060894052079166,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0040,40,SOL/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,0,1.0,True,0.3799250600091602,0.3799250600091602,0.3799250600091602,0.9529358324,0.02401498799816796,0.0,0.3799250600091602,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0041,41,AVAX/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.596388541622553,0.596388541622553,0.596388541622553,0.9529358324,0.01927770832451058,0.01927770832451058,0.596388541622553,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0042,42,BNB/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.543085120008197,0.543085120008197,0.543085120008197,0.9529358324,0.008617024001639387,0.008617024001639387,0.543085120008197,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bull:0043,43,BNB/USDT,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.8365108826708508,0.8365108826708508,0.8365108826708508,0.9797225384,0.06730217653417017,0.06730217653417017,0.8365108826708508,research_watch_rejected_rc_spa,Long,Bull,CrashRebound,drawdown_rebound,crypto_24x7,PullbackInUptrend,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Sideways:0044,44,SOL/USDT,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.7677367790850871,0.7677367790850871,0.7677367790850871,0.9529358324,0.05354735581701742,0.05354735581701742,0.7677367790850871,research_watch_rejected_rc_spa,Long,Sideways,CrashRebound,drawdown_rebound,crypto_24x7,RangeShockMeanReversion,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bear:0045,45,AVAX/USDT,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.6869902691510019,0.6869902691510019,0.6869902691510019,0.963920242,0.037398053830200395,0.037398053830200395,0.6869902691510019,research_watch_rejected_rc_spa,Long,Bear,CrashRebound,drawdown_rebound,crypto_24x7,BearMarketCapitulationRebound,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
CrashRebound_board_a_branch_paths_v1,crashrebound:Bear:0046,46,BNB/USDT,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,1,1.0,True,0.6560831494269239,0.6560831494269239,0.6560831494269239,0.963920242,0.03121662988538478,0.03121662988538478,0.6560831494269239,research_watch_rejected_rc_spa,Long,Bear,CrashRebound,drawdown_rebound,crypto_24x7,BearMarketCapitulationRebound,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,board_a_source_date_root
