Date,india_vix,rsi_14,ma_50,ma_200,regime
2016-01-11,7563.85009765625,62.49561295633495,16.540799922943116,17.51760000228882,1
2016-01-12,7510.2998046875,62.57138089886216,16.574199886322024,17.539849996566776,1
2016-01-13,7562.39990234375,60.213173270325456,16.589599895477296,17.56024999618531,1
2016-01-14,7536.7998046875,61.3462400916825,16.604199924468993,17.584949998855596,1
2016-01-15,7437.7998046875,64.71735134755635,16.602999935150148,17.61634999752045,1
2016-01-18,7351.0,67.74664210600893,16.616399936676025,17.641699995994575,0
2016-01-19,7435.10009765625,56.199279588248736,16.59779993057251,17.661349997520453,1
2016-01-20,7309.2998046875,65.210590808492,16.631399898529054,17.694899992942815,0
2016-01-21,7276.7998046875,64.3130044597104,16.65819990158081,17.726499991416937,0
2016-01-22,7422.4501953125,54.30171942096743,16.693799877166747,17.752249989509586,0
2016-01-25,7436.14990234375,51.89719783101479,16.722599887847903,17.770749993324284,0
2016-01-27,7437.75,54.98082440509466,16.75079988479614,17.794799990653996,0
2016-01-28,7424.64990234375,49.92041494118356,16.751199893951416,17.812549986839297,0
2016-01-29,7563.5498046875,47.25541862539264,16.75659990310669,17.826649985313416,0
2016-02-01,7555.9501953125,50.08180326832329,16.76599988937378,17.84479998111725,0
2016-02-02,7455.5498046875,50.737848896116624,16.80999990463257,17.862549986839294,0
2016-02-03,7361.7998046875,53.16818979650482,16.86379991531372,17.882399988174438,0
2016-02-04,7404.0,51.28559591221895,16.886399898529053,17.898699984550476,0
2016-02-05,7489.10009765625,50.77608066627115,16.923599910736083,17.914049987792968,0
2016-02-08,7387.25,59.981649922909234,16.994999904632568,17.933849992752076,0
2016-02-09,7298.2001953125,64.82525621222864,17.09499990463257,17.95734998703003,0
2016-02-10,7215.7001953125,66.99115950409468,17.215799884796144,17.98364998817444,0
2016-02-11,6976.35009765625,74.87220232887648,17.422399864196777,18.020999984741213,0
2016-02-12,6980.9501953125,68.34509839974056,17.605999870300288,18.04879998207093,0
2016-02-15,7162.9501953125,58.64630292360618,17.73239986419678,18.06699997901917,0
2016-02-16,7048.25,60.390916851939686,17.871399879455566,18.095149984359747,0
2016-02-17,7108.4501953125,55.74751938694231,17.990599880218507,18.118099985122683,0
2016-02-18,7191.75,54.47992928002866,18.100999870300296,18.13939998626709,0
2016-02-19,7210.75,52.331615899104726,18.184799880981444,18.15744998931885,0
2016-02-22,7234.5498046875,52.68413253897932,18.27939987182617,18.17574998855591,0
2016-02-23,7109.5498046875,61.36172106836112,18.41259986877441,18.19659998893738,0
2016-02-24,7018.7001953125,57.799389657910126,18.515799865722656,18.21314998626709,0
2016-02-25,6970.60009765625,56.94972548034938,18.623999862670896,18.23134998321533,0
2016-02-26,7029.75,53.40673776219216,18.72679988861084,18.247549991607663,0
2016-02-29,6987.0498046875,47.2546646875417,18.845599880218508,18.245599994659425,0
2016-03-01,7222.2998046875,42.64501206284869,18.929199886322024,18.23549999237061,0
2016-03-02,7368.85009765625,43.91048608772824,19.02439989089966,18.2269499874115,0
2016-03-03,7475.60009765625,41.01710742767666,19.09559991836548,18.218049993515013,0
2016-03-04,7485.35009765625,40.53268003107571,19.1801999092102,18.217949991226195,0
2016-03-08,7485.2998046875,43.19676925240853,19.274599895477294,18.218949985504143,0
2016-03-09,7531.7998046875,40.05260957020032,19.336799907684327,18.217899990081783,0
2016-03-10,7486.14990234375,41.902675694246696,19.409999904632567,18.22034998893738,0
2016-03-11,7510.2001953125,39.22827481501756,19.464999904632567,18.22109998703003,0
2016-03-14,7538.75,39.22827481501756,19.529599914550783,18.2219499874115,0
2016-03-15,7460.60009765625,41.91544525522044,19.596399917602543,18.224599990844727,0
2016-03-16,7498.75,40.04661433993694,19.601799926757817,18.223749990463254,1
2016-03-17,7512.5498046875,39.01439009710898,19.604599914550786,18.222299995422365,1
2016-03-18,7604.35009765625,37.25264018721205,19.601199913024903,18.22089999198914,1
2016-03-21,7704.25,37.05676643231783,19.548599929809573,18.21799999237061,1
2016-03-22,7714.89990234375,37.761622457443785,19.521199951171877,18.21604999542237,0
2016-03-23,7716.5,37.40079070317866,19.47439994812012,18.210249996185308,1
2016-03-28,7615.10009765625,45.406418899020245,19.449999961853027,18.20709999084473,0
2016-03-29,7597.0,46.378133470358414,19.435799942016605,18.20484998703003,0
2016-03-30,7735.2001953125,41.93077068003221,19.399799919128416,18.1944499874115,1
2016-03-31,7738.39990234375,40.7642241253754,19.342999916076657,18.187299985885616,0
2016-04-01,7713.0498046875,45.71428999496629,19.283999938964847,18.18829998970031,0
2016-04-04,7758.7998046875,46.875359417809065,19.26439994812012,18.1864999961853,0
2016-04-05,7603.2001953125,49.47661662308913,19.201599960327147,18.188249998092648,0
2016-04-06,7614.35009765625,46.38685423671037,19.132399978637693,18.18739999771118,0
2016-04-07,7546.4501953125,43.80886937421539,19.094599990844728,18.18619999885559,0
2016-04-08,7555.2001953125,40.895057035018695,19.057799987792965,18.184700002670287,0
2016-04-11,7671.39990234375,38.574138902995664,18.996800003051757,18.18465000152588,0
2016-04-12,7708.9501953125,38.66339830397927,18.959200019836427,18.189300003051763,0
2016-04-13,7850.4501953125,38.85477099751996,18.93520004272461,18.19205000877381,0
2016-04-18,7914.7001953125,46.96298818687082,18.91640007019043,18.20160001277924,0
2016-04-20,7914.75,48.02335219135327,18.897200050354005,18.2074000120163,0
2016-04-21,7912.0498046875,43.88078923469295,18.855600051879883,18.210300011634832,0
2016-04-22,7899.2998046875,42.970367342098086,18.81900005340577,18.213400006294258,0
2016-04-25,7855.0498046875,44.77382444227845,18.788200035095212,18.209750008583075,0
2016-04-26,7962.64990234375,44.87263702753549,18.7146000289917,18.20800000667572,0
2016-04-27,7979.89990234375,42.96841182151813,18.60700004577637,18.21050000667572,0
2016-04-28,7847.25,45.667364140442295,18.48960006713867,18.215700006484983,0
2016-04-29,7849.7998046875,45.11554342646237,18.30100009918213,18.216850013732905,0
2016-05-02,7805.89990234375,50.96478457667432,18.14940010070801,18.22220001220703,0
2016-05-03,7747.0,54.47942548363312,18.05100009918213,18.22795001029968,0
2016-05-04,7706.5498046875,54.36602581880015,17.93920009613037,18.22625000953674,0
2016-05-05,7735.5,51.1547201512136,17.846000099182127,18.224900007247925,1
2016-05-06,7733.4501953125,48.719683890012114,17.755200119018557,18.2243000125885,1
2016-05-09,7866.0498046875,45.143213295555135,17.66900012969971,18.22600001335144,1
2016-05-10,7887.7998046875,43.23323545714784,17.577000122070313,18.2280500125885,1
2016-05-11,7848.85009765625,49.74153991175526,17.439400100708006,18.23500000953674,1
2016-05-12,7900.39990234375,43.47856574712342,17.306800117492678,18.24275001049041,1
2016-05-13,7814.89990234375,50.602012961842696,17.19180011749268,18.25375000953674,1
2016-05-16,7860.75,50.90041097001337,17.095000114440918,18.264100012779235,1
2016-05-17,7890.75,44.52782794209505,17.019200134277344,18.270450015068054,1
2016-05-18,7870.14990234375,45.41981719270145,16.974800148010253,18.277050018310543,0
2016-05-19,7783.39990234375,51.78603275638942,16.93620014190674,18.28475001335144,0
2016-05-20,7749.7001953125,45.83927997899277,16.904000129699707,18.28960001468658,0
2016-05-23,7731.0498046875,43.53207679720875,16.869600143432617,18.28855000972748,0
2016-05-24,7748.85009765625,44.204151438813085,16.82460014343262,18.290050005912786,0
2016-05-25,7934.89990234375,38.45385531398557,16.784800148010255,18.2882500076294,0
2016-05-26,8069.64990234375,37.04521083309525,16.733400154113767,18.2882500076294,0
2016-05-27,8156.64990234375,36.514506114159865,16.696600151062007,18.29170001029969,0
2016-05-30,8178.5,45.209110890974536,16.67420013427734,18.29465000629426,0
2016-05-31,8160.10009765625,45.98366050319022,16.643200111389156,18.300750002861022,0
2016-06-01,8179.9501953125,43.97523821730714,16.617800102233886,18.30660000324249,0
2016-06-02,8218.9501953125,37.65039737629075,16.582800102233882,18.30840000629425,1
2016-06-03,8220.7998046875,36.9633613291903,16.555200119018554,18.30885000705719,1
2016-06-06,8201.0498046875,41.55728590391535,16.535800113677976,18.308300004005435,1
2016-06-07,8266.4501953125,37.546422678986886,16.504600105285643,18.30320000171661,1
2016-06-08,8273.0498046875,40.929519937167775,16.480400104522705,18.291649999618528,1
2016-06-09,8203.599609375,46.99881907952355,16.44400011062622,18.28489999771118,0
2016-06-10,8170.0498046875,50.12274786922543,16.410600128173826,18.284649996757505,0
2016-06-13,8110.60009765625,55.82428445216079,16.4060001373291,18.285250000953678,0
2016-06-14,8108.85009765625,60.66643282630108,16.418200149536133,18.289400000572204,0
2016-06-15,8206.599609375,59.17770952354824,16.413800125122073,18.29129999637604,0
2016-06-16,8140.75,63.877341492942485,16.418800125122072,18.294900002479555,0
2016-06-17,8170.2001953125,59.821367475720905,16.409200134277345,18.296100001335148,0
2016-06-20,8238.5,61.11293978623528,16.412600135803224,18.24305000782013,0
2016-06-21,8219.900390625,58.03995816810265,16.419200134277347,18.1951000070572,0
2016-06-22,8203.7001953125,64.78719852759218,16.454200134277343,18.15840000629425,0
2016-06-23,8270.4501953125,62.89306997090844,16.49440013885498,18.13830000400543,0
2016-06-24,8088.60009765625,66.86989995518306,16.546600112915037,18.114800000190733,0
2016-06-27,8094.7001953125,65.62818604921661,16.596400108337402,18.08445000171661,0
2016-06-28,8127.85009765625,56.57687040335872,16.61200008392334,18.029500002861024,0
2016-06-29,8204.0,43.807638018445495,16.59360008239746,17.977050004005438,0
2016-06-30,8287.75,44.91625459615819,16.58920009613037,17.937900004386904,0
2016-07-01,8328.349609375,41.21177852239089,16.5764001083374,17.884500002861024,0
2016-07-04,8370.7001953125,40.17375698134802,16.55660011291504,17.830650000572206,0
2016-07-05,8335.9501953125,38.72927317177486,16.532200107574464,17.784600000381474,0
2016-07-07,8337.900390625,38.391419029410606,16.5114001083374,17.73965000629426,0
2016-07-08,8323.2001953125,36.80104199660156,16.48100009918213,17.691300005912787,0
2016-07-11,8467.900390625,35.22939849502399,16.447200088500974,17.64065001010895,0
2016-07-12,8521.0498046875,34.74307864096,16.40100008010864,17.592950010299685,0
2016-07-13,8519.5,41.568215745478106,16.35840009689331,17.550900011062627,0
2016-07-14,8565.0,44.73704171604719,16.321600074768067,17.518950009346014,0
2016-07-15,8541.400390625,45.08070446489141,16.291000080108642,17.50570000648499,0
2016-07-18,8508.7001953125,49.06061109612918,16.271800060272216,17.494750003814698,0
2016-07-19,8528.5498046875,47.06658602440415,16.25560005187988,17.472000002861023,0
2016-07-20,8565.849609375,49.28635203001072,16.247000045776367,17.448499999046327,0
2016-07-21,8510.099609375,46.21088393645938,16.222000064849855,17.422650003433226,0
2016-07-22,8541.2001953125,43.99360397565831,16.205400066375734,17.391800003051756,0
2016-07-25,8635.650390625,46.86972299453236,16.17980007171631,17.362550005912777,0
2016-07-26,8590.650390625,45.72039926516537,16.15160005569458,17.34250000953674,0
2016-07-27,8615.7998046875,43.535989665505625,16.13280004501343,17.323450012207026,0
2016-07-28,8666.2998046875,40.467520290330455,16.106800022125245,17.303550014495844,1
2016-07-29,8638.5,38.09250987099598,16.064000034332274,17.281600017547607,0
2016-08-01,8636.5498046875,42.22072619880024,16.039000034332275,17.260800018310547,0
2016-08-02,8622.900390625,49.3548065497291,16.0296000289917,17.24145001888275,0
2016-08-03,8544.849609375,55.70642774503348,16.030000038146973,17.228000016212466,0
2016-08-04,8551.099609375,43.85910064284546,16.022400035858155,17.208100013732913,0
2016-08-05,8683.150390625,37.66384761895481,16.002800045013426,17.189750013351443,1
2016-08-08,8711.349609375,40.41736288145609,15.98940004348755,17.174100017547605,0
2016-08-09,8678.25,40.02073967286,15.960600051879885,17.160950016975406,0
2016-08-10,8575.2998046875,44.47993851013815,15.93800006866455,17.154200015068056,0
2016-08-11,8592.150390625,38.69185704550254,15.905400066375734,17.140850019454955,1
2016-08-12,8592.150390625,35.600133476539376,15.879000072479249,17.124700021743777,1
2016-08-16,8642.5498046875,40.38074794661496,15.862600078582764,17.112500019073483,1
2016-08-17,8624.0498046875,46.62510351305677,15.851000080108642,17.105450015068055,1
2016-08-18,8673.25,44.69269703945552,15.844600086212155,17.092050018310548,1
2016-08-19,8666.900390625,44.60613232616729,15.832600078582765,17.08205001354218,1
2016-08-22,8629.150390625,41.97928038489051,15.804000072479248,17.06805000782013,1
2016-08-23,8632.599609375,39.16431035981354,15.762600059509277,17.049650006294254,1
2016-08-24,8650.2998046875,36.02700885435233,15.70080005645752,17.027700009346013,1
2016-08-25,8592.2001953125,34.572143984533625,15.622800045013427,16.996750011444096,1
2016-08-26,8572.5498046875,38.32707299339796,15.553000049591065,16.966800012588504,1
2016-08-29,8607.4501953125,35.21760886890478,15.462400035858154,16.935850009918216,1
2016-08-30,8744.349609375,34.10034954362807,15.375800037384034,16.904500007629395,1
2016-08-31,8786.2001953125,37.24490299810013,15.290200023651122,16.873350009918212,1
2016-09-01,8774.650390625,38.67729597269288,15.211800022125242,16.854850006103515,1
2016-09-02,8809.650390625,35.2148525139436,15.107000007629397,16.8354000043869,1
2016-09-06,8943.0,33.67285647490849,15.001599998474122,16.810900006294247,1
2016-09-07,8917.9501953125,39.66294338310969,14.892000007629395,16.78725000858307,1
2016-09-08,8952.5,39.375724570077736,14.783799991607667,16.768000011444094,1
2016-09-09,8866.7001953125,41.06106957206412,14.693799991607666,16.747050008773805,1
2016-09-12,8715.599609375,61.90252083755538,14.675399990081788,16.744050006866452,0
2016-09-14,8726.599609375,56.7423680282589,14.644799976348878,16.73835000991821,0
2016-09-15,8742.5498046875,55.90590766995192,14.62359998703003,16.72635001182556,1
2016-09-16,8779.849609375,54.81808394533804,14.60359998703003,16.71800001144409,1
2016-09-19,8808.400390625,57.98739962763632,14.59519998550415,16.709250006675724,1
2016-09-20,8775.900390625,56.10377187509786,14.58459997177124,16.699500007629396,1
2016-09-21,8777.150390625,56.38982427326714,14.579199981689454,16.6914000082016,1
2016-09-22,8867.4501953125,41.960896746969176,14.548999977111816,16.679900007247927,1
2016-09-23,8831.5498046875,41.26471493089616,14.518399982452394,16.66870000839234,1
2016-09-26,8723.0498046875,53.46061423894979,14.503199977874756,16.661250009536747,1
2016-09-27,8706.400390625,50.7115670377128,14.475999984741213,16.652050008773806,1
2016-09-28,8745.150390625,47.42848170464794,14.440199985504153,16.64195001125336,1
2016-09-29,8591.25,70.82254085305752,14.489400005340578,16.654350013732913,1
2016-09-30,8611.150390625,62.54706977062428,14.517000007629395,16.656600017547607,1
2016-10-03,8738.099609375,54.17344999080867,14.509600009918216,16.653250012397766,1
2016-10-04,8769.150390625,51.19276907648224,14.495200004577638,16.642300009727478,1
2016-10-05,8743.9501953125,50.90550245889943,14.483800010681154,16.627950015068055,1
2016-10-06,8709.5498046875,50.44820081173267,14.466200008392336,16.615450015068053,1
2016-10-07,8697.599609375,48.61902991959968,14.443600006103516,16.60425001621246,1
2016-10-10,8708.7998046875,47.55787978962973,14.42079999923706,16.604600014686582,1
2016-10-13,8573.349609375,53.75381085764408,14.42640001296997,16.60930001735687,1
2016-10-14,8583.400390625,50.6982380770945,14.425800018310548,16.6126000213623,1
2016-10-17,8520.400390625,54.65629282790432,14.435400009155272,16.618500022888178,1
2016-10-18,8677.900390625,48.5507096057381,14.412400016784668,16.622950024604794,1
2016-10-19,8659.099609375,48.93466082964148,14.37980001449585,16.627250022888184,1
2016-10-20,8699.400390625,46.58150348159441,14.360400009155274,16.626100025177,1
2016-10-21,8693.0498046875,44.78916954244057,14.349999999999998,16.624050025939944,1
2016-10-24,8708.9501953125,47.96031154738123,14.344799995422363,16.623950023651126,1
2016-10-25,8691.2998046875,48.90839333577124,14.34359998703003,16.62700002193451,1
2016-10-26,8615.25,48.717229552388375,14.334199981689451,16.627950019836426,1
2016-10-27,8615.25,46.37476347971199,14.331799983978271,16.614200019836424,1
2016-10-28,8638.0,50.37223734176763,14.349399967193603,16.603950014114382,1
2016-11-01,8626.25,57.07895907191204,14.380599956512452,16.599900016784666,1
2016-11-02,8514.0,62.400435862733154,14.420999946594238,16.589100017547604,0
2016-11-03,8484.9501953125,59.91011693200903,14.459399929046633,16.582450017929073,0
2016-11-04,8433.75,61.80062802851382,14.505599937438964,16.573250017166135,0
2016-11-07,8497.0498046875,59.11455483474599,14.55099994659424,16.562250022888183,0
2016-11-08,8543.5498046875,60.52741702253044,14.608399963378908,16.554350023269656,0
2016-11-09,8432.0,59.25520732634894,14.670999984741211,16.544400024414067,0
2016-11-10,8525.75,50.42786516034322,14.71439998626709,16.524600024223332,0
2016-11-11,8296.2998046875,60.7434845998305,14.790200004577637,16.510250029563906,0
2016-11-15,8108.4501953125,70.46324350772828,14.929799995422364,16.51885002613068,0
2016-11-16,8111.60009765625,66.34201995937256,15.05939998626709,16.511500029563905,0
2016-11-17,8079.9501953125,61.624475977842536,15.16879997253418,16.501000027656556,0
2016-11-18,8074.10009765625,56.67962037499868,15.25819995880127,16.495950026512148,0
2016-11-21,7929.10009765625,61.45395226790817,15.381399974823,16.50010002613068,0
2016-11-22,8002.2998046875,58.08701252626377,15.49579996109009,16.49715002536774,0
2016-11-23,8033.2998046875,55.83832982089433,15.59359998703003,16.497850031852725,0
2016-11-24,7965.5,51.44873080599565,15.674399986267089,16.49745003223419,0
2016-11-25,8114.2998046875,53.46339141270799,15.762000007629393,16.496050038337707,0
2016-11-28,8126.89990234375,55.45403066557954,15.81840000152588,16.49615003108978,0
2016-11-29,8142.14990234375,53.5358720949464,15.877399978637696,16.4917500257492,0
2016-11-30,8224.5,49.046615832002416,15.920799980163572,16.48495003223419,0
2016-12-01,8192.900390625,48.23619790486055,15.962999992370603,16.477850031852725,0
2016-12-02,8086.7998046875,54.509642443226106,16.022800006866458,16.466200032234195,0
2016-12-05,8128.75,51.06944275617316,16.07300003051758,16.444000039100647,0
2016-12-06,8143.14990234375,50.11152915624108,16.119000034332274,16.417200045585634,0
2016-12-07,8102.0498046875,48.69084447007732,16.189200038909913,16.371600050926208,0
2016-12-08,8246.849609375,42.15640017827074,16.234800033569336,16.325900049209597,0
2016-12-09,8261.75,40.13499677774581,16.244800033569337,16.289350051879886,1
2016-12-12,8170.7998046875,46.82111244374887,16.28360004425049,16.255100049972537,0
2016-12-13,8221.7998046875,45.50176271465708,16.325000038146975,16.225550050735475,0
2016-12-14,8182.4501953125,49.31825834930122,16.287800025939944,16.20105005264282,0
2016-12-15,8153.60009765625,44.64472458252816,16.25740001678467,16.174750051498414,1
2016-12-16,8139.4501953125,42.722603884139815,16.250000019073486,16.1459000492096,1
2016-12-19,8104.35009765625,40.82952163856496,16.24700002670288,16.1009000492096,1
2016-12-20,8082.39990234375,39.451985037615216,16.239200019836424,16.0588000535965,0
2016-12-21,8061.2998046875,40.67347536395176,16.23660001754761,16.01860005378723,0
2016-12-22,7979.10009765625,46.42481163743583,16.257800025939943,15.98700005054474,0
2016-12-23,7985.75,44.12164058597204,16.274600028991703,15.961850051879884,0
2016-12-26,7908.25,52.92449907961152,16.298000030517578,15.951500053405764,0
2016-12-27,8032.85009765625,45.02584747711878,16.301800022125242,15.931950054168704,0
2016-12-28,8034.85009765625,47.57577061397203,16.299400024414062,15.919450049400332,0
2016-12-29,8103.60009765625,46.26941007034168,16.314200019836427,15.906450052261356,0
2016-12-30,8185.7998046875,47.40593697341232,16.331400032043458,15.89145005702973,0
2017-01-02,8179.5,49.582020192452646,16.364600028991703,15.883050055503848,0
2017-01-03,8192.25,50.38041596375908,16.407200031280517,15.87335005760193,0
2017-01-04,8190.5,49.92199777590654,16.438400039672853,15.867300057411196,0
2017-01-05,8273.7998046875,44.66935707506944,16.44980005264282,15.857050056457522,0
2017-01-06,8243.7998046875,43.84140608185841,16.459000053405763,15.843600053787233,0
2017-01-09,8236.0498046875,48.062330666093246,16.486800041198734,15.835450048446654,0
2017-01-10,8288.599609375,46.22439510330428,16.49780004501343,15.82725004673004,0
2017-01-11,8380.650390625,43.71675959392016,16.479200057983398,15.81940005302429,0
2017-01-12,8407.2001953125,42.44509354149783,16.43540006637573,15.81080005168915,0
2017-01-13,8400.349609375,40.96917517380934,16.393600082397462,15.800550050735474,0
2017-01-16,8412.7998046875,46.93103793435666,16.358000068664552,15.794150047302246,0
2017-01-17,8398.0,49.47938439404895,16.33560007095337,15.783650050163269,0
2017-01-18,8417.0,47.85532702904721,16.303800067901612,15.771350054740903,0
2017-01-19,8435.099609375,46.60030678364352,16.271800060272216,15.762400059700012,0
2017-01-20,8349.349609375,52.9898218774273,16.27840005874634,15.758450059890746,0
2017-01-23,8391.5,53.91528917040471,16.24940004348755,15.75160005569458,0
2017-01-24,8475.7998046875,48.59255945309458,16.152200050354004,15.740800051689147,0
2017-01-25,8602.75,47.612798584302745,16.065600051879883,15.727500052452088,0
2017-01-27,8641.25,54.5248598360304,16.01160007476807,15.72080005168915,0
2017-01-30,8632.75,59.09195686351487,15.9888000869751,15.71950005054474,0
2017-01-31,8561.2998046875,60.13714625922398,15.943400077819826,15.721500048637392,0
2017-02-01,8716.400390625,40.31091885639768,15.853400096893312,15.711300048828123,0
2017-02-02,8734.25,38.17815283946921,15.76300008773804,15.698800048828126,0
2017-02-03,8740.9501953125,36.381601351511,15.682400093078614,15.684250044822694,0
2017-02-06,8801.0498046875,38.5379283048483,15.598200073242188,15.666500039100647,0
2017-02-07,8768.2998046875,39.43855521123753,15.507200088500976,15.648650040626528,0
2017-02-08,8769.0498046875,38.55361887232303,15.42000011444092,15.632850041389467,0
2017-02-09,8778.400390625,37.923589667819,15.347800102233888,15.617150044441225,0
2017-02-10,8793.5498046875,37.563016861545,15.27760009765625,15.600200047492985,0
2017-02-13,8805.0498046875,42.56208498816736,15.1928000831604,15.58575004577637,0
2017-02-14,8792.2998046875,43.61079007341743,15.12300006866455,15.573000044822694,0
2017-02-15,8724.7001953125,47.461209678531326,15.06500005722046,15.561050043106077,0
2017-02-16,8778.0,43.69913378089174,15.002600040435793,15.547000036239623,0
2017-02-17,8821.7001953125,41.48577844962786,14.960600051879885,15.528700037002562,0
2017-02-20,8879.2001953125,43.340118788362,14.931400051116944,15.509450039863587,0
2017-02-21,8907.849609375,42.69255364661057,14.878200035095215,15.489850034713744,0
2017-02-22,8926.900390625,44.587282384119305,14.83380002975464,15.4725000333786,0
2017-02-23,8939.5,41.95132282364242,14.770000019073484,15.454750027656557,0
2017-02-27,8896.7001953125,45.20723871012466,14.73040002822876,15.440100026130676,0
2017-02-28,8879.599609375,46.47733171003336,14.70120002746582,15.426950025558472,0
2017-03-01,8945.7998046875,44.36312617823686,14.676000022888184,15.41005002975464,0
2017-03-02,8899.75,42.19751060182227,14.65240001678467,15.395200028419492,0
2017-03-03,8897.5498046875,42.09692412754607,14.625200023651123,15.376950030326842,0
2017-03-06,8963.4501953125,46.10912005069208,14.58700002670288,15.360000028610228,0
2017-03-07,8946.900390625,49.243622997280944,14.56200002670288,15.347550024986267,0
2017-03-08,8924.2998046875,51.76158886906765,14.511600017547607,15.3357000207901,0
2017-03-09,8927.0,55.45066669670432,14.497800025939942,15.322350025177002,0
2017-03-10,8934.5498046875,49.76548640822261,14.466200027465822,15.31000002384186,0
2017-03-14,9087.0,35.532316680112345,14.408600025177003,15.291200022697453,0
2017-03-15,9084.7998046875,35.78589011051684,14.347600021362306,15.272200026512149,0
2017-03-16,9153.7001953125,32.29735021914096,14.269200019836427,15.25415002346039,0
2017-03-17,9160.0498046875,31.903320074928143,14.18700002670288,15.23675002574921,0
2017-03-20,9126.849609375,34.34732130495037,14.109600028991698,15.220550026893616,0
2017-03-21,9121.5,33.73374253437555,14.047400016784668,15.200350027084353,1
